,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,21,329,1142,1234,831,426,222,161,125,102,85,63,60,54,36,36,41,28,25,20,18,17,6,8,13,8,9,10,8,10,11,6,5,11,5,8,6,5,4,8,1,8,4,1,0,2,4,3,4,4,4,5,7,5,1,4,0,3,2,5,3,3,1,0,0,0,0,0,1,1,3,2,0,2,2,1,0,0,1,5,0,0,2,1,0,0,1,1,0,3
Dhaulpur,8,106,0,0,0,0,0,0,0,12,78,528,2094,1792,1494,834,467,272,201,153,77,63,47,38,23,14,19,15,15,9,8,9,12,12,2,12,6,2,6,3,0,14,7,2,1,3,4,4,1,0,1,0,0,0,3,0,0,1,3,0,1,2,3,0,2,0,4,1,0,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0
Bageshwar,5,63,0,0,0,0,0,1,9,31,87,784,3588,4288,1251,204,50,17,7,5,3,3,4,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,3,28,255,1627,3727,4054,4081,2480,770,347,157,118,71,48,30,40,37,25,25,20,12,20,10,20,9,11,4,5,8,5,0,3,2,3,3,0,0,11,5,0,1,3,3,1,1,1,4,0,0,2,4,6,1,0,2,0,0,0,2,3,4,0,1,0,2,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,1,0,0,0,3,1,3,0,0,0,0
Mau,9,192,0,0,0,0,0,0,0,0,0,12,58,143,253,237,194,102,63,38,26,20,17,5,13,12,4,0,0,0,2,1,1,0,0,2,8,3,2,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vadodara,24,486,0,0,0,0,0,4,29,249,949,1998,3667,3641,1659,824,433,321,228,194,113,117,97,93,68,67,73,34,24,26,30,32,22,18,14,12,19,12,9,7,11,12,8,7,15,4,5,6,2,8,2,9,9,4,4,6,12,4,1,3,3,1,7,7,1,5,2,3,2,4,4,1,2,6,7,1,3,3,3,1,2,6,3,3,6,3,5,1,1,8,1,0,1,10,0,1,5,3,2,1,12,3,1
Kolhapur,27,530,0,0,0,0,0,0,0,0,11,126,990,4457,5576,2099,808,429,257,179,144,79,70,66,50,36,23,24,16,18,11,8,9,20,2,8,4,4,3,3,4,1,6,2,0,5,4,0,0,0,1,2,2,2,2,4,3,0,2,3,0,0,0,0,6,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Araria,10,209,0,0,0,0,0,0,0,0,5,23,61,116,112,67,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phek,13,266,0,0,0,0,0,0,0,28,127,552,1395,1924,810,400,124,45,6,5,2,2,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,3,52,262,1331,2690,2885,2277,1193,351,80,22,40,10,14,17,12,6,4,1,3,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perambalur,33,615,0,0,0,0,0,0,0,0,0,0,65,389,430,325,243,123,67,51,27,20,31,22,18,19,8,4,6,8,1,1,1,2,1,1,2,1,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,12,356,2164,7946,6745,1170,275,118,78,35,45,19,12,12,12,12,7,20,9,11,5,2,1,6,3,5,0,1,2,0,3,1,2,3,0,3,0,0,2,1,3,1,3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1
Gwalior,23,421,0,0,0,0,0,4,13,59,138,348,1374,2765,2529,984,487,311,200,127,116,78,83,52,39,41,37,42,41,33,24,30,19,10,24,13,20,12,7,9,17,11,4,5,3,10,6,14,9,3,2,7,6,4,6,6,2,7,4,2,8,1,3,3,4,2,3,1,3,5,6,0,0,4,4,6,5,3,0,2,0,0,1,2,4,3,0,0,3,1,4,4,0,1,2,1,1,2,4,0,0,0,0
Guntur,28,548,0,0,0,0,0,0,0,0,1,1,23,23,31,108,152,141,121,57,20,26,13,6,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saran (chhapra),10,219,0,0,0,0,0,0,0,1,2,5,24,74,147,219,256,228,249,165,97,91,62,35,19,26,8,16,3,2,6,4,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darjiling,19,327,0,0,0,0,0,0,0,0,22,217,1257,2450,2727,2134,1079,549,227,220,136,130,78,78,69,63,44,23,20,18,14,8,12,8,8,1,6,8,4,5,7,5,9,2,2,3,11,0,1,0,2,3,5,0,2,1,3,0,3,1,1,1,1,0,4,4,4,2,0,0,0,0,1,0,0,2,0,1,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chittoor,28,554,0,0,0,0,0,0,0,0,0,246,5341,6686,2999,1634,1049,608,438,295,247,163,137,107,93,87,72,56,39,42,24,18,22,17,10,11,5,14,8,3,6,15,5,6,10,8,11,4,0,1,5,7,5,2,0,3,6,0,0,0,3,5,6,0,2,0,4,0,0,0,0,0,4,0,0,2,0,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Guna,23,458,0,0,0,0,0,0,0,0,3,76,1497,4636,6482,4626,1743,411,205,111,72,45,36,38,16,21,15,23,15,10,11,10,5,7,10,6,6,2,0,8,3,0,2,2,7,4,0,0,0,1,1,2,5,3,3,4,0,2,3,0,1,0,5,1,0,4,2,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banka,10,225,0,0,0,0,0,0,0,0,34,396,2554,2715,1407,920,693,587,337,267,148,82,68,38,58,17,7,12,10,4,2,8,1,2,3,8,3,7,1,4,0,1,5,4,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,2,19,60,281,1917,15962,12460,3008,1018,291,70,25,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,3,41,680,3095,5019,3330,1826,1095,645,477,359,292,216,151,140,125,104,115,82,79,57,59,38,44,49,37,35,37,14,24,15,14,19,19,14,10,12,16,11,12,9,13,10,10,8,9,9,9,7,7,8,9,7,5,2,6,7,5,2,3,4,2,2,0,3,9,2,3,1,4,5,0,3,1,2,1,1,1,1,2,3,0,5,3,5,0,6,1,0,1,1,0,0
Sagar,23,427,0,0,0,0,0,0,6,12,68,373,2245,8665,13693,9721,4312,1572,758,442,324,231,144,127,142,70,84,67,47,44,43,40,47,25,19,24,20,25,27,20,10,22,14,11,16,16,22,9,6,12,8,5,7,9,13,6,3,2,1,1,5,2,1,0,1,2,3,9,2,3,1,1,3,4,0,0,7,1,1,2,5,0,1,4,1,1,4,3,0,0,0,1,0,2,0,0,1,0,2,2,1,2,1
Azamgarh,9,191,0,0,0,0,0,0,2,2,66,370,926,739,434,220,129,83,51,19,12,8,13,6,7,7,3,8,0,2,6,1,0,1,1,4,0,5,6,7,5,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurnool,28,552,0,0,0,0,0,0,0,0,0,6,48,257,888,1356,1135,504,211,90,76,57,32,37,28,29,21,18,2,1,8,10,8,0,9,3,8,3,2,6,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Nilgiris,33,611,0,0,0,0,0,2,2,12,41,93,354,911,936,436,100,44,40,20,26,20,24,15,21,12,13,11,15,7,3,6,2,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coimbatore,33,632,0,0,0,0,0,0,0,2,0,10,83,522,1077,1173,968,749,748,546,435,347,231,207,204,139,132,99,87,51,72,74,52,45,58,34,27,34,23,31,27,46,31,16,27,28,20,18,25,8,17,5,14,15,8,16,11,15,7,6,8,17,5,3,8,5,17,16,16,12,7,1,9,3,1,4,3,7,5,6,6,1,4,3,0,4,1,0,1,0,1,0,1,0,0,0,0,3,0,0,4,0,0
Nalanda,10,229,0,0,0,0,0,0,0,0,4,3,12,40,53,61,41,48,15,18,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Godda,20,351,0,0,0,0,0,0,0,0,2,167,1588,2182,1299,714,363,231,138,84,86,64,53,38,13,22,12,6,1,9,2,12,1,0,7,1,2,2,0,1,0,0,2,3,0,3,0,6,3,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chikmagalur,29,570,0,0,0,0,0,0,0,13,51,133,779,1450,883,444,344,290,188,83,64,22,21,13,9,5,0,10,1,4,5,0,5,0,0,2,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,11,171,307,296,209,139,95,38,66,32,21,21,20,21,6,11,10,13,3,0,2,3,6,3,2,8,2,0,1,2,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Farrukhabad,9,159,0,0,0,0,0,0,0,0,4,40,370,511,362,162,68,62,21,18,16,4,2,6,6,3,4,0,0,3,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Goa,30,586,0,0,0,0,0,0,2,2,14,71,347,867,927,512,252,204,162,146,157,116,104,95,67,63,51,45,69,41,45,36,30,21,17,13,9,18,10,8,12,15,9,8,7,8,8,5,5,4,2,3,0,2,2,8,2,5,4,4,0,4,1,4,0,2,1,0,3,5,1,0,2,3,1,3,2,3,1,1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,2,4,16,16,19,10,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolar,29,581,0,0,0,0,0,0,0,0,0,5,390,2201,2559,2020,1365,986,752,557,345,314,247,225,169,114,114,71,74,56,44,69,27,12,29,15,12,32,10,22,9,3,5,9,3,8,4,4,14,2,5,2,6,9,4,0,5,2,0,5,3,8,6,3,2,0,2,3,0,4,1,3,6,0,1,0,0,3,3,0,0,0,3,2,6,0,5,0,3,0,0,1,0,3,0,3,3,0,0,0,0,6,4
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,1,87,923,2709,2713,1450,709,412,189,128,76,63,61,55,30,25,20,28,21,13,3,11,11,5,3,7,5,1,5,3,2,6,6,4,2,3,1,1,1,1,0,1,1,2,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,1,0,0,1,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon,13,261,0,0,0,0,0,0,0,0,4,40,755,2454,2483,1369,530,125,45,14,16,6,5,1,0,3,2,4,0,3,4,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,2,1,6,9,20,102,343,538,449,350,269,199,180,137,97,84,85,68,42,48,24,13,35,26,12,15,13,9,18,18,18,8,4,9,4,7,2,1,3,3,9,3,2,8,2,2,0,2,0,6,4,0,10,0,0,6,2,0,0,4,0,2,0,1,0,3,0,0,0,9,0,0,0,1,3,0,2,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,1,0,16,69,412,919,804,578,427,282,250,225,194,141,98,114,91,67,42,45,26,40,16,26,14,21,15,12,10,1,2,9,13,4,7,8,4,7,7,12,2,1,0,2,2,3,0,1,2,3,1,1,3,1,1,0,1,0,3,0,0,1,3,1,0,2,0,0,0,2,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,41,2162,5684,3829,2225,975,397,224,195,99,92,74,73,33,39,28,22,10,11,12,17,18,5,5,2,6,11,2,1,3,1,0,1,1,5,0,4,6,2,3,0,4,0,4,0,0,1,0,4,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,16,77,61,106,132,74,32,16,5,20,3,0,4,4,0,7,4,2,0,0,0,0,0,0,2,4,3,3,0,0,2,0,0,2,1,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jagatsinghapur,21,380,0,0,0,0,0,0,0,5,7,155,814,1466,1153,778,405,244,119,81,63,43,22,12,13,14,11,12,12,10,9,16,14,8,9,9,1,5,6,5,3,8,2,5,6,5,0,5,9,1,1,3,4,4,2,3,2,3,2,2,2,0,1,1,2,5,2,5,3,0,2,2,0,0,2,2,1,2,2,5,5,4,3,3,3,3,2,2,0,0,5,4,6,6,0,1,3,0,0,12,3,1,1
Upper Siang,12,252,0,0,0,0,0,0,0,0,232,9063,16266,2322,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,13,190,1053,2532,2334,655,295,138,94,92,59,29,28,35,30,16,10,23,10,8,27,6,14,13,4,3,7,5,6,8,4,9,4,8,2,5,0,7,0,0,2,5,0,2,6,0,5,0,0,6,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0
Umaria,23,431,0,0,0,0,0,0,1,34,222,1380,3808,5689,4084,1741,797,382,152,93,67,53,46,29,28,14,17,6,8,6,2,14,3,3,1,6,1,1,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaipur,8,110,0,0,0,0,0,0,0,0,8,26,1612,8407,7159,5931,4835,3759,2924,2059,1542,1244,925,695,518,400,338,293,256,219,152,155,139,116,137,105,92,82,86,67,49,30,71,74,44,36,43,58,34,28,24,33,21,41,33,13,27,29,27,29,28,24,24,19,14,29,15,25,27,22,23,7,9,2,18,5,16,18,15,13,16,19,15,8,19,11,19,12,23,18,10,8,11,16,12,12,2,14,4,10,11,11,5
Pithoragarh,5,62,0,0,0,0,0,3,26,95,280,1206,13230,13185,2688,770,246,127,40,48,43,20,21,21,20,18,6,9,7,1,1,3,4,5,1,9,0,4,2,3,2,0,4,9,3,2,4,3,0,1,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Reasi,1,20,0,0,0,0,0,0,0,0,21,634,3671,3241,1428,678,352,210,138,70,59,59,58,49,38,26,36,15,20,17,7,10,13,8,5,6,2,3,4,6,6,4,5,1,2,1,2,0,3,4,1,1,0,2,0,1,0,2,1,0,1,4,2,3,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Kohima,13,270,0,0,0,0,0,0,0,3,14,46,222,713,1152,850,269,111,32,24,21,12,8,12,5,13,9,2,3,0,1,4,9,1,1,8,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,34,2241,6624,2103,690,369,226,176,130,84,76,52,60,56,34,24,20,16,13,9,8,4,3,3,6,4,9,4,8,6,4,0,3,2,4,2,1,1,0,0,0,3,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0
Saharsa,10,214,0,0,0,0,0,0,0,0,21,169,345,328,240,197,169,102,52,14,31,9,11,6,6,2,0,8,6,1,7,5,2,1,2,2,0,0,3,0,0,2,4,0,3,2,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,5,2,0,2,0,2,0,0,1,0,1,1,1,1,0,0,0,0,2,1,2,1,1,1,0,1,0,1,0,0,0,2,0,0,2,0,1,0,1,4,1,2,0,1,1,5,0,1,2,1,1
Malappuram,32,592,0,0,0,0,0,0,0,0,0,0,25,287,582,426,166,63,17,8,17,14,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,3,15,74,190,618,650,357,374,315,283,220,147,88,53,54,35,29,15,22,23,9,16,15,6,12,9,3,3,0,6,5,0,0,4,7,0,3,1,0,4,3,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapi,24,493,0,0,0,0,0,0,0,2,88,828,1865,1348,551,286,136,49,36,19,27,15,13,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Godavari,28,546,0,0,0,0,0,0,0,0,0,21,689,4147,4572,1641,568,169,93,40,26,39,26,14,13,6,7,2,1,4,1,0,2,4,1,3,0,2,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhepura,10,213,0,0,0,0,0,0,0,0,16,175,575,487,311,230,244,186,84,54,10,10,3,12,0,4,4,0,0,0,2,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,1,105,858,1840,1368,1028,1006,838,567,483,351,319,251,162,126,94,105,59,62,51,51,41,24,21,24,21,14,29,13,17,20,10,13,2,9,5,0,8,15,8,11,10,11,17,5,6,4,8,4,5,5,6,2,9,5,7,3,8,8,3,8,8,25,3,6,4,1,1,3,10,8,4,1,0,2,3,0,2,0,1,0,5,5,2,0,0,0,6,4,4,1,6,0
Tiruppur,33,633,0,0,0,0,0,0,0,0,0,94,546,800,1061,1410,1296,1087,992,742,618,434,389,350,239,197,211,159,110,112,91,68,61,76,59,45,44,42,36,17,32,25,21,36,7,26,28,19,29,7,13,15,9,9,19,15,11,14,9,14,20,12,9,11,7,15,9,11,4,7,1,10,0,3,16,10,5,3,2,6,13,7,4,1,4,10,11,0,3,3,11,6,1,5,2,6,0,2,1,2,0,1,0
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,21,1682,10998,9956,4345,2838,1583,830,489,323,178,125,103,78,51,55,44,35,25,31,15,7,23,8,10,8,16,13,3,7,1,5,8,2,6,11,14,4,3,2,7,5,5,3,2,5,2,0,1,5,1,4,5,2,0,5,7,1,0,2,3,6,4,1,0,1,0,6,0,0,0,5,1,7,0,0,0,1,2,0,0,1,0,0,0,2,0,2,4,1,0,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,70,1128,1811,1216,677,420,305,235,161,147,114,96,76,55,52,42,23,23,16,22,15,5,10,12,17,11,14,6,6,11,5,5,3,4,2,5,5,3,4,4,2,2,3,4,2,4,5,8,3,0,1,1,1,0,1,1,0,0,2,0,0,1,0,1,2,0,0,0,0,1,0,3,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,8,88,356,3287,15353,11520,3013,1219,495,239,157,97,42,24,25,18,12,18,8,17,9,11,9,8,5,12,3,12,3,2,1,3,4,1,1,1,1,2,0,3,2,0,0,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budaun,9,149,0,0,0,0,0,0,4,7,5,125,709,974,492,265,132,38,50,9,12,9,10,4,0,10,0,3,7,4,3,1,2,0,3,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
