,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,39,2639,6356,5354,3922,2754,1948,1430,1098,820,640,520,339,302,233,217,194,153,110,106,102,76,72,67,68,46,36,45,34,32,30,29,27,23,27,16,14,10,14,10,11,15,9,15,10,11,11,7,11,14,7,9,4,4,6,5,3,6,11,5,7,2,3,2,3,4,4,2,4,6,3,3,8,0,4,1,3,5,2,0,3,5,2,4,5,0,1,3,1,2,2,2
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,8,244,722,727,669,484,391,309,247,210,158,106,107,91,66,57,51,43,22,32,26,28,22,21,22,24,27,9,12,14,10,12,8,9,7,10,12,6,10,6,8,6,8,5,4,8,5,5,4,1,5,3,6,3,2,5,2,3,9,6,2,5,6,3,5,3,3,1,6,0,3,1,2,2,3,2,2,3,2,3,1,0,3,0,1,2,3,2,2,0
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,18,2643,2244,1380,1125,1006,808,731,566,482,365,314,270,182,184,178,147,96,83,66,71,62,53,47,33,25,26,22,28,12,13,6,9,10,15,12,14,6,7,3,7,4,6,1,3,3,3,3,3,1,7,3,3,2,2,6,3,5,3,4,3,1,4,3,4,3,5,3,4,0,2,0,3,1,3,4,3,1,4,2,2,3,1,2,5,1,2,3,2,2,0,0
Bageshwar,5,63,0,0,0,0,0,0,0,1,2,3,2418,5056,1484,635,294,201,134,91,54,34,39,23,25,15,12,9,7,10,5,4,0,2,2,2,1,4,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,0,374,13051,15415,9313,5516,3054,1916,1326,912,695,546,424,314,273,218,207,192,146,150,124,91,102,64,77,61,69,52,54,49,40,53,35,38,22,28,22,23,32,20,16,27,19,9,18,17,18,23,13,10,8,13,9,13,16,18,11,6,18,9,9,20,11,13,10,9,13,12,5,6,6,7,7,5,6,7,10,2,11,4,1,6,5,4,3,8,5,5,5,6,4,5,3,1
Mau,9,192,0,0,0,0,0,0,0,0,0,0,53,179,230,357,474,570,678,652,643,587,513,438,340,237,182,190,128,107,107,90,58,49,49,52,35,30,25,32,21,24,22,24,16,13,15,9,4,11,11,12,7,10,7,10,4,11,5,3,2,10,4,10,4,2,8,4,6,4,3,3,5,6,3,5,0,6,1,3,2,3,6,3,1,3,2,4,2,3,3,1,0,2,3,1,1,3,3,2,1,1,0
Vadodara,24,486,0,0,0,0,0,0,0,0,1,968,5822,7334,4647,2828,1909,1383,1020,724,604,481,365,354,297,246,204,187,180,132,114,95,96,75,66,74,70,73,66,54,57,50,52,35,43,43,40,33,41,36,31,25,28,24,26,15,27,10,23,25,23,24,13,15,17,19,16,18,17,19,16,14,19,9,10,19,2,18,10,7,12,19,14,12,10,12,9,12,11,11,14,6,8,7,13,15,8,4,7,7,7,11,9
Kolhapur,27,530,0,0,0,0,0,0,0,0,448,11860,6561,4018,2459,1572,1023,711,526,390,274,249,190,148,130,103,107,78,66,60,49,55,42,39,44,44,36,27,22,26,27,25,21,22,20,23,26,13,14,21,22,12,12,23,8,10,6,7,12,9,11,3,13,12,5,10,9,10,2,7,5,7,1,6,11,4,6,11,4,7,2,5,5,9,8,5,2,5,4,6,7,4,2,2,4,5,3,2,5,7,6,3,4
Araria,10,209,0,0,0,0,0,0,0,0,0,32,4138,3535,1499,942,584,396,284,197,148,125,114,73,58,59,49,44,28,27,19,18,9,10,15,5,8,11,9,8,9,11,4,3,3,4,7,5,3,2,2,5,3,4,1,1,2,2,2,0,5,1,2,1,1,0,1,0,1,3,0,1,1,0,1,2,0,1,0,2,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,2,1,1,0
Phek,13,266,0,0,0,0,0,0,0,0,2,1951,5781,605,227,108,83,67,49,40,22,28,26,26,19,15,11,9,10,5,3,5,3,1,3,0,3,1,0,1,2,2,3,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,0,0,231,5779,5643,3341,1921,1289,758,483,305,217,186,106,91,74,46,35,39,32,16,25,20,14,13,11,15,8,6,12,9,4,4,6,2,6,4,3,5,4,4,4,3,1,0,1,1,4,1,3,2,5,1,5,2,1,2,2,2,5,0,0,1,0,2,0,0,1,2,1,2,1,1,3,1,0,1,2,1,3,0,1,0,0,0,1,0,2,0,0,1,0,2,0
Perambalur,33,615,0,0,0,0,0,0,0,0,0,99,965,1485,1314,973,639,382,280,182,169,111,102,71,45,56,35,31,23,17,9,18,13,12,17,6,8,10,5,5,5,5,8,4,4,8,3,4,1,3,2,6,1,1,2,0,1,2,1,1,0,2,1,2,4,1,2,2,2,1,2,1,0,0,1,1,1,1,2,1,0,0,2,3,0,3,1,0,0,0,0,0,0,1,0,1,0,3,1,1,1,2,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,495,4068,6211,4751,2882,1681,1100,724,536,390,332,244,177,143,136,99,95,74,69,64,58,34,37,31,24,18,27,17,11,10,19,17,14,14,7,11,8,10,11,11,10,16,8,3,12,6,8,2,6,4,1,4,4,5,1,2,4,3,7,0,4,3,1,2,0,6,2,3,1,1,1,2,1,2,1,0,3,1,0,1,2,1,1,1,0,0,1,0,1,2,2,0
Gwalior,23,421,0,0,0,0,0,0,0,0,0,163,5274,4114,2855,2080,1405,1045,830,599,494,445,348,294,260,257,208,195,181,122,130,96,105,71,75,69,67,65,59,56,41,39,36,38,43,26,28,17,23,29,27,15,21,17,15,10,23,10,24,21,18,18,13,8,9,16,9,11,10,15,11,11,11,4,5,10,10,6,4,7,11,7,7,2,7,8,10,2,5,6,10,6,6,7,5,8,2,6,7,8,9,4,5
Guntur,28,548,0,0,0,0,0,0,0,0,215,4235,6875,8726,6658,4136,2762,1818,1421,1231,969,763,701,597,498,475,402,350,317,296,267,278,241,185,186,183,168,145,157,127,126,102,100,77,101,80,79,79,68,56,73,63,57,62,50,48,49,41,41,46,45,36,38,31,25,26,21,34,20,23,21,24,15,22,20,20,18,16,14,26,15,15,13,10,14,15,12,12,12,7,8,9,5,5,8,8,12,5,7,12,9,5,10
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,2,1
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,3,780,2441,1878,1401,980,721,580,452,381,283,240,200,162,126,122,101,85,61,61,43,47,49,41,30,35,23,28,28,26,20,20,20,16,18,12,17,12,14,10,12,8,8,5,13,2,7,3,6,4,8,9,3,2,2,6,4,1,6,3,3,2,3,4,3,3,0,1,2,2,2,3,2,3,0,1,3,2,3,3,1,0,2,2,0,1,2,0,1,0,0,0
Darjiling,19,327,0,0,0,0,0,0,0,0,0,24,2279,3838,2600,1523,855,569,393,267,200,186,156,120,96,68,98,62,69,46,60,45,44,36,37,32,23,34,29,20,25,17,20,19,16,16,22,13,16,17,11,10,14,13,8,19,11,11,8,9,10,7,7,6,13,5,5,5,4,6,7,3,6,2,7,5,6,2,5,3,3,3,1,5,2,3,5,1,2,0,2,2,2,0,2,2,3,4,2,2,1,3,1
Chittoor,28,554,0,0,0,0,0,0,0,1,148,11923,17947,9221,5810,3930,2808,1999,1500,1115,936,718,522,487,405,331,298,235,196,166,137,129,113,88,101,81,75,70,58,41,56,51,48,44,43,37,31,43,27,26,33,17,31,20,26,16,17,23,21,10,12,21,17,10,12,10,8,6,15,11,10,8,6,9,11,5,9,15,8,5,10,7,8,5,3,8,6,10,3,4,7,4,8,6,3,1,4,4,4,5,6,6,6
Guna,23,458,0,0,0,0,0,0,0,0,0,98,4824,5778,4564,3411,2340,1714,1150,845,586,446,323,247,203,149,114,102,77,61,51,43,34,47,23,43,23,25,21,18,21,16,16,12,12,13,11,14,11,4,15,10,7,6,4,9,11,6,4,4,7,3,4,4,2,5,3,5,5,4,5,4,3,3,5,4,1,2,2,3,6,2,3,4,4,1,3,3,2,7,6,3,1,4,3,1,2,1,0,3,3,2,1
Banka,10,225,0,0,0,0,0,0,0,0,0,214,5960,3166,1564,932,528,333,237,186,127,95,81,58,49,31,21,20,14,11,9,10,9,8,4,5,0,2,4,1,2,4,2,0,0,0,2,1,5,1,1,0,0,2,2,1,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,0,5,6,26,5984,19525,6466,1164,817,557,398,319,220,156,119,101,64,53,50,38,32,26,18,8,11,11,8,12,9,8,5,9,5,3,3,2,5,6,4,6,3,6,3,0,1,1,4,0,4,3,1,5,2,2,4,0,4,2,1,3,2,1,3,0,0,1,0,2,0,1,1,1,1,1,1,0,0,1,0,1,0,1,2,1,0,2,0,1,0,0,0,0,2,0,0
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,0,1,563,1662,2567,2166,1593,1098,857,708,639,549,436,433,360,354,270,262,259,236,190,181,183,146,156,151,128,129,117,122,89,97,83,91,54,66,70,52,69,50,50,42,48,48,31,40,29,24,33,26,31,32,33,25,19,26,30,29,18,22,28,25,21,16,21,25,9,10,26,9,17,12,10,12,15,9,12,8,13,6,10,15,8,8,9,7,12,4,8,7,12,9
Sagar,23,427,0,0,0,0,0,0,0,0,0,657,7443,7928,6291,5131,3871,2789,2102,1568,1213,913,693,584,471,361,300,255,206,150,169,134,119,97,94,77,63,60,52,67,55,41,49,29,36,32,28,30,31,32,32,28,18,21,34,19,15,27,20,11,16,24,18,9,16,9,12,11,10,9,8,15,16,14,12,12,3,11,12,3,9,9,5,7,9,9,3,2,5,9,4,5,7,4,5,1,5,7,5,0,3,5,8
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,199,768,1857,2610,2654,2441,1987,1586,1174,852,583,423,345,244,186,173,116,94,78,71,56,50,43,39,29,24,17,19,13,13,21,16,11,13,13,10,9,9,8,6,10,5,1,9,5,7,5,7,7,4,2,6,7,4,0,3,1,4,6,4,1,2,2,3,2,0,5,1,4,0,2,2,3,2,1,1,2,0,1,1,0,1,1,1,3,1,0,0,2,2,1
Kurnool,28,552,0,0,0,0,0,0,0,0,1211,22850,25572,8076,3475,2162,1464,1169,953,717,608,593,515,431,385,332,280,242,233,213,194,192,162,121,132,120,119,112,86,85,78,76,66,68,65,56,67,49,41,39,50,30,39,24,37,21,28,30,15,32,22,23,23,18,16,19,15,12,14,18,11,9,12,15,11,16,11,7,9,3,10,4,11,8,9,9,8,5,8,6,7,11,4,11,3,9,3,6,4,3,3,3,4
The Nilgiris,33,611,0,0,0,0,0,0,0,0,573,4276,1670,972,713,490,314,239,174,159,112,105,84,59,56,50,36,37,35,23,27,12,18,13,16,12,9,12,19,8,7,9,5,3,2,5,3,4,2,3,1,3,3,2,0,3,0,3,2,2,1,3,2,1,1,1,1,0,2,1,2,3,1,1,1,0,0,1,0,1,1,1,2,2,1,1,0,1,1,2,0,1,1,2,3,0,1,0,3,1,2,1,0
Coimbatore,33,632,0,0,0,0,0,0,0,0,444,2134,1846,1390,1672,1603,1403,1141,960,730,516,455,383,345,257,244,182,196,159,163,116,129,107,115,96,105,81,79,70,83,56,55,69,52,56,48,48,40,40,62,66,47,32,43,42,31,32,33,32,28,31,23,23,22,20,20,15,16,20,20,23,13,16,21,22,16,21,8,12,11,7,9,16,9,11,10,9,12,11,14,11,8,7,7,13,12,9,5,6,6,11,6,7
Nalanda,10,229,0,0,0,0,0,0,0,0,0,13,848,1908,1476,1093,829,647,516,392,344,263,235,197,160,165,117,97,84,63,62,59,48,47,46,42,38,40,25,25,28,33,18,20,15,25,12,18,12,16,3,6,7,5,11,12,5,7,5,6,9,7,6,7,8,7,3,5,4,3,4,4,4,2,7,6,2,3,2,3,0,4,4,3,4,2,4,5,3,1,2,1,1,4,1,2,0,5,2,4,0,1,2
Godda,20,351,0,0,0,0,0,0,0,0,0,145,3525,2089,1262,788,558,359,233,198,123,75,72,65,39,19,18,32,27,22,13,19,15,8,8,4,10,10,8,6,3,4,6,6,4,5,6,1,5,5,3,1,3,3,4,4,1,3,2,1,3,0,0,2,3,2,2,7,1,4,2,0,3,4,1,3,2,3,4,1,4,1,1,2,2,0,1,2,1,2,1,1,2,0,0,1,0,1,0,1,1,1,1
Chikmagalur,29,570,0,0,0,0,0,0,0,0,1611,13797,7303,2945,1361,749,462,300,223,163,123,92,64,62,50,34,32,36,24,22,21,22,5,14,13,5,10,10,7,6,5,6,4,3,9,5,5,4,4,4,6,7,2,8,4,3,4,10,4,0,4,3,4,3,4,0,1,5,3,5,0,2,2,2,3,5,0,1,1,1,1,2,3,2,2,2,1,2,2,1,1,0,1,1,0,1,0,0,0,2,1,3,1
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,2,441,1866,2008,1521,1228,897,672,535,440,317,246,204,171,149,124,96,91,77,66,66,56,46,31,40,44,29,31,22,26,21,14,20,20,17,20,16,26,11,17,15,17,8,15,11,13,8,5,10,8,13,6,12,7,9,10,6,7,13,9,11,6,9,6,8,6,8,4,7,3,6,6,9,3,5,3,4,3,4,2,4,4,0,3,3,0,5,3,5,4,5,6
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,3,1523,2405,1659,1103,793,580,420,273,218,142,101,70,58,40,40,29,29,26,14,17,16,13,5,6,8,4,3,3,4,9,4,8,7,7,7,5,4,3,5,7,1,6,2,4,4,7,0,4,3,5,2,2,3,4,2,2,3,2,3,1,3,5,3,2,3,2,3,1,2,1,2,3,2,0,4,0,2,2,0,1,3,1,2,4,1,2,0,0,0,0,0
South Goa,30,586,0,0,0,0,0,0,0,0,129,2395,1449,755,416,245,199,148,121,90,108,102,90,84,69,76,48,44,58,57,60,50,42,51,40,46,48,32,29,37,44,40,23,35,39,43,33,15,19,22,28,24,17,18,17,19,16,22,20,11,13,23,11,14,16,11,17,10,8,11,8,5,7,11,11,8,4,14,11,3,6,8,9,4,1,4,2,6,7,4,3,6,4,4,4,3,4,6,2,3,2,4,4
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,5,99,195,292,478,618,649,598,528,431,372,281,205,191,130,138,80,98,68,48,40,51,45,42,33,27,41,32,22,15,19,21,19,11,12,15,14,14,15,13,12,10,13,13,6,7,9,4,11,10,8,11,4,7,6,4,6,8,5,12,5,6,4,6,7,3,3,3,8,4,5,7,5,8,6,5,4,9,5,5,7,4,2,3,7,4,3,3,2,3
Kolar,29,581,0,0,0,0,0,0,0,0,0,313,1443,2075,2308,1999,1590,1207,942,740,578,480,342,315,244,193,168,143,109,93,91,71,69,48,39,41,41,30,26,43,25,20,23,24,19,15,15,15,14,21,7,6,13,7,9,6,7,6,12,11,6,11,4,6,4,8,6,4,5,6,0,5,3,6,2,1,4,4,2,4,7,7,4,0,4,5,3,1,6,2,5,1,2,5,7,5,0,3,1,2,2,2,6
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,29,639,1704,2040,1841,1725,1245,963,709,612,450,365,293,205,205,138,132,106,103,82,57,39,56,43,38,40,36,22,26,34,21,20,26,13,12,13,11,15,10,7,12,15,9,16,10,12,11,11,13,5,10,13,8,8,4,5,6,5,2,2,9,0,2,4,3,2,1,2,3,1,2,1,2,4,0,1,5,3,1,0,2,0,0,0,1,0,0,1,1,1,1
Mon,13,261,0,0,0,0,0,0,1,0,3,698,5487,1264,262,141,93,59,42,36,31,25,16,14,10,7,2,9,3,10,6,3,4,5,1,2,5,0,2,0,1,2,2,2,2,3,0,1,1,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,4,166,1130,1662,2156,2006,1681,1268,917,689,514,386,293,224,212,137,125,94,92,73,74,58,61,51,43,41,34,42,29,43,23,27,21,22,19,24,15,10,26,15,11,8,13,13,7,9,13,16,12,18,8,15,9,6,10,6,3,10,4,6,4,5,3,6,6,7,7,5,3,2,5,7,4,7,9,3,2,4,1,8,3,4,5,3,1,7,0,5,4,4,3,2,5,5
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,54,345,456,489,453,451,440,391,377,393,393,314,303,290,254,225,206,192,162,130,126,122,88,90,95,76,88,80,60,56,60,47,40,33,40,21,28,23,23,18,22,27,16,17,25,10,14,8,7,6,11,7,12,10,11,5,5,6,6,9,8,9,7,7,10,4,5,8,7,3,2,10,5,4,5,2,4,1,4,2,4,3,0,2,6,2,4,2,1,1
Sirohi,8,117,0,0,0,0,0,0,0,0,0,1145,10684,4734,2107,1037,653,427,307,239,183,156,97,91,86,69,47,47,43,32,24,27,24,37,20,19,15,15,18,8,8,11,12,13,9,10,11,12,9,12,8,7,3,9,9,6,4,6,7,3,11,3,2,2,5,12,3,7,3,8,1,4,4,1,2,3,3,5,1,2,2,5,1,3,3,6,2,1,4,7,4,3,2,3,2,3,2,3,3,2,2,1,4
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,203,886,1095,941,817,717,583,509,418,348,287,219,218,149,144,143,101,117,98,69,80,59,48,47,47,41,56,38,24,25,19,19,18,14,11,20,14,12,12,5,14,9,7,5,8,6,7,10,7,11,6,8,6,5,7,7,3,0,7,3,2,5,4,3,6,2,4,4,4,1,3,2,0,2,1,3,2,1,3,1,3,3,3,3,1,3,3,2,1,0,0
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,119,682,998,931,784,629,554,433,352,302,213,154,126,96,80,85,58,57,48,51,27,30,29,20,24,14,13,21,11,12,14,10,8,7,5,6,6,11,5,4,5,3,5,7,3,5,6,7,5,3,4,8,4,3,2,0,3,1,3,1,2,1,2,3,0,6,4,1,0,1,2,3,1,4,5,0,3,5,3,1,3,6,2,0,3,1,3,2,2,1,2,2
Upper Siang,12,252,0,0,0,0,0,0,0,0,10,1407,20177,8734,592,32,12,9,7,6,1,7,1,2,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,7,4494,17027,8199,3809,2311,1563,1135,898,708,600,502,409,378,314,297,250,229,168,197,143,143,148,118,123,100,91,72,69,79,57,57,49,53,41,46,46,38,45,35,25,36,19,32,21,21,37,26,19,17,15,25,15,18,14,16,14,16,10,9,13,10,12,11,10,14,9,10,9,10,8,9,10,10,4,9,3,6,9,5,5,6,5,9,5,5,9,11,4,6,2,4,8
Umaria,23,431,0,0,0,0,0,0,0,0,1,5203,8071,2886,1378,827,464,269,156,168,118,90,53,48,40,32,25,21,17,18,12,11,5,9,14,3,3,3,2,3,6,4,7,6,3,2,8,4,3,3,1,7,5,2,1,3,2,0,2,2,5,2,3,1,0,1,3,2,0,1,0,0,3,3,0,3,1,1,1,0,3,1,0,1,0,2,1,0,1,0,2,1,1,3,1,0,0,0,1,1,1,1,1
Jaipur,8,110,0,0,0,0,0,0,0,0,0,7,2116,5164,3573,2828,2423,2035,1954,1879,1830,1759,1708,1643,1572,1389,1328,1250,1107,1011,922,797,754,695,682,546,528,487,462,438,349,340,292,270,263,226,245,217,209,176,174,182,148,117,136,121,123,122,86,99,86,86,58,58,71,65,56,47,72,56,59,48,48,51,54,51,45,36,39,40,38,38,32,37,22,35,34,28,32,37,21,30,24,28,27,20,26,22,15,21,22,23,21
Pithoragarh,5,62,0,0,0,0,0,0,1,3,2,4,5284,19628,4873,1204,762,481,316,231,177,104,74,55,44,46,36,24,20,18,16,13,10,8,7,18,4,3,3,4,3,3,5,1,1,1,4,1,1,0,1,1,2,0,1,4,1,0,2,1,0,1,2,3,3,1,3,1,0,4,0,1,0,1,3,2,0,0,0,3,2,3,2,2,2,2,0,3,3,1,0,0,0,3,0,0,1,0,3,0,0,0,1
Reasi,1,20,0,0,0,0,0,0,0,0,0,0,208,3761,2410,1287,893,573,339,235,190,141,118,81,70,63,60,35,29,35,23,22,18,18,12,14,11,9,10,20,11,8,13,17,10,8,12,12,7,5,7,10,8,4,8,4,2,6,5,8,5,2,1,3,6,2,2,2,3,1,3,1,1,1,4,0,2,2,3,1,0,2,0,1,3,1,5,1,1,0,0,1,1,0,0,4,0,0,0,0,0,1,1
Kohima,13,270,0,0,0,0,0,0,0,0,0,520,4012,831,304,165,103,76,48,51,34,42,26,28,24,12,23,17,10,14,7,12,10,8,9,10,5,13,5,2,5,5,4,7,5,6,4,3,4,3,1,6,2,0,2,2,0,3,2,0,2,6,3,4,2,0,2,5,1,1,0,2,2,2,3,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,2,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,896,6815,2610,807,406,265,170,130,97,66,90,60,47,55,43,42,32,24,25,16,28,24,19,18,23,24,7,13,14,12,10,13,16,7,15,6,7,8,3,4,7,5,3,4,5,9,5,1,6,4,2,5,2,2,2,4,1,4,1,1,3,3,4,2,2,1,2,5,1,2,2,3,2,1,2,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,3
Saharsa,10,214,0,0,0,0,0,0,0,0,0,104,2319,1312,884,611,428,314,258,216,180,141,103,91,86,47,48,46,34,29,24,17,18,15,14,12,12,7,7,4,8,10,4,4,4,4,2,5,1,3,2,2,3,3,3,3,2,0,0,2,3,1,0,0,2,1,4,3,0,1,0,1,0,1,1,1,2,0,0,1,3,1,2,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,2,1,0,1,2,1,1,0,3,2,2,1,0,0,1,3,1,1,0,1,3,2,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2,2,0,1,2,0,3,0,0
Malappuram,32,592,0,0,0,0,0,0,0,0,717,4422,4201,2462,1050,535,337,228,139,105,68,64,36,37,40,21,23,14,27,15,13,9,5,10,2,2,5,3,4,0,3,3,2,3,1,2,0,1,1,1,1,3,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,1,41,950,2185,3282,4618,3938,3077,2295,1733,1421,1077,818,630,497,388,293,295,201,179,173,137,107,103,85,83,81,76,47,52,44,43,36,36,30,23,20,23,18,17,24,26,14,14,15,9,9,8,6,11,12,6,6,10,7,5,7,11,5,11,5,8,7,3,5,2,7,4,8,2,7,3,3,2,0,1,1,2,4,2,3,2,3,3,3,3,3,2,2,2,3,3,1,3
Tapi,24,493,0,0,0,0,0,0,0,0,4,2378,3102,1840,1645,1245,786,555,372,298,240,207,133,116,84,80,61,42,45,40,27,28,21,22,26,9,9,15,8,17,12,4,6,8,6,6,5,3,1,6,2,6,0,4,2,3,2,3,5,4,4,3,6,0,1,4,0,5,3,5,2,0,0,3,0,1,3,1,0,1,1,1,2,1,1,1,2,0,1,0,0,0,2,1,0,1,1,0,0,1,0,0,0
West Godavari,28,546,0,0,0,0,0,0,0,0,252,3124,5435,5595,3971,3009,2126,1626,1204,886,703,620,498,396,355,260,275,239,189,160,151,111,117,97,81,78,71,74,54,56,55,47,32,37,40,24,23,27,25,22,29,13,14,19,26,11,11,15,13,10,16,10,14,7,2,9,8,7,8,7,7,7,4,9,5,3,9,6,1,5,7,10,3,3,3,3,4,4,1,0,2,4,5,6,3,2,3,3,7,3,1,3,5
Madhepura,10,213,0,0,0,0,0,0,0,0,0,20,2057,1947,1165,661,487,369,254,217,154,146,98,86,75,68,34,34,42,25,32,28,13,14,14,6,8,7,6,5,4,6,5,4,4,6,4,5,1,3,1,3,2,1,4,1,0,3,2,1,1,1,1,1,0,0,1,1,3,0,0,0,0,0,2,0,1,0,1,1,0,0,1,3,1,0,0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,1,844,2952,1758,1468,960,659,395,307,245,187,160,126,119,100,98,80,66,62,76,61,40,23,38,25,18,25,22,23,21,17,21,21,17,15,12,8,11,13,7,9,10,6,9,9,10,10,6,8,8,10,6,4,2,2,6,3,8,3,7,8,7,6,4,3,3,4,5,3,4,1,2,2,2,2,3,2,1,2,3,1,1,0,1,2,0,1,2,3,2,1,3,2
Tiruppur,33,633,0,0,0,0,0,0,0,0,270,1580,1585,2835,3021,2450,1745,1311,944,758,596,484,379,351,291,256,206,178,151,160,128,114,99,102,81,70,63,54,51,45,50,36,27,20,34,35,29,23,24,19,19,29,23,21,17,16,14,12,20,13,12,13,21,22,7,11,12,10,6,8,11,13,6,12,4,10,10,9,8,12,6,8,8,5,5,7,2,4,4,4,4,5,2,5,3,5,7,3,3,6,1,1,6
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,14,10212,10690,7066,5130,3467,2347,1702,1050,781,548,382,268,201,171,128,123,81,73,65,50,42,30,34,34,26,21,32,24,21,18,12,12,11,8,8,14,8,12,8,11,5,7,5,11,3,11,9,4,2,5,6,4,0,3,6,0,3,4,2,6,2,4,5,2,2,1,5,3,3,0,0,1,0,0,1,0,5,1,2,2,4,1,0,0,0,0,1,1,0,2,1,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,34,595,1445,1032,673,478,334,252,228,174,180,126,114,96,100,56,56,76,65,54,50,36,42,32,36,35,32,26,26,23,19,18,23,15,11,9,17,8,28,9,11,10,12,9,6,5,7,5,5,7,5,7,3,6,2,7,5,1,5,3,2,4,3,4,5,1,1,4,3,5,0,5,2,2,0,0,3,2,3,0,2,0,3,4,0,3,5,1,1,1
