,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,930,6250,6810,4660,3118,2012,1307,991,755,586,443,330,254,207,156,133,132,117,92,91,77,57,70,64,44,35,34,21,31,41,24,22,20,19,22,17,18,18,13,18,8,9,8,16,4,6,9,9,6,3,10,6,10,4,4,7,3,6,5,7,7,6,4,4,1,1,3,1,2,3,2,4,3,2,8,4,1,2,2,1,0,1,0,2,1,3,1,1,2,0,1,1
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,59,584,1057,964,629,439,323,185,149,107,72,74,64,39,37,37,28,30,21,23,14,9,26,17,18,10,13,8,14,13,10,4,8,6,4,11,6,12,3,5,4,4,6,3,6,2,3,4,4,3,5,4,5,4,2,6,4,6,3,2,3,4,4,3,1,4,0,1,1,2,2,4,0,1,0,3,0,1,0,2,1,2,2,0,0,1,0,1,1,0
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,954,4148,1903,1426,1068,829,640,473,412,302,228,169,159,103,82,76,62,44,35,36,43,34,26,25,19,12,21,12,7,13,10,8,4,8,4,5,8,4,7,8,2,6,3,4,8,0,0,3,3,2,5,2,3,0,2,2,2,4,2,2,1,3,1,1,1,0,1,3,5,4,0,1,0,1,0,1,0,3,2,2,1,1,1,1,3,1,2,0,1,1,0,0
Bageshwar,5,63,0,0,0,0,0,0,0,0,0,559,5826,2404,752,358,194,110,85,61,44,38,20,20,13,16,6,5,6,6,3,5,4,1,6,1,0,1,2,4,1,1,0,2,4,4,1,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,0,2181,19275,13694,7642,3944,2159,1319,949,638,471,364,291,258,238,165,156,128,122,120,96,95,91,65,76,60,73,54,47,51,35,24,34,28,40,23,23,19,30,26,18,20,23,17,20,23,20,20,14,14,8,13,11,20,16,9,14,7,15,13,11,7,11,13,6,11,3,9,8,10,4,11,6,4,5,5,9,12,8,5,2,4,4,4,5,3,9,7,4,4,7,5,5,7
Mau,9,192,0,0,0,0,0,0,0,0,0,16,338,688,1149,1262,1104,751,459,332,211,181,144,116,89,76,46,63,60,33,34,19,29,25,17,17,13,7,15,12,5,11,10,2,9,3,10,7,9,6,5,6,4,4,7,4,7,7,2,0,6,3,2,6,3,4,2,5,1,3,5,0,1,2,2,4,2,1,1,3,2,1,2,1,0,0,0,1,1,0,1,0,4,2,0,0,0,0,2,1,1,1,1
Vadodara,24,486,0,0,0,0,0,0,0,0,23,2048,7740,6029,3606,2314,1653,1320,1033,767,630,497,474,348,318,240,189,207,167,141,136,98,106,94,81,83,71,61,62,56,43,45,34,40,35,30,37,32,35,39,23,31,20,28,19,15,9,19,22,13,19,14,13,18,22,18,16,18,21,13,14,15,7,16,11,13,13,9,19,22,15,13,13,8,4,15,10,11,6,14,8,10,12,14,5,9,11,7,13,8,11,7,14
Kolhapur,27,530,0,0,0,0,0,0,0,0,2780,11974,5352,3401,2203,1416,957,633,487,342,266,223,182,167,151,106,89,72,69,65,57,56,48,46,29,37,42,30,25,28,25,30,26,19,19,22,16,19,12,5,16,11,14,16,14,14,12,9,18,10,12,9,19,10,13,10,13,7,6,3,11,10,8,5,3,6,4,7,9,2,6,4,3,6,1,7,3,2,7,7,3,6,5,4,1,4,5,2,4,7,2,5,3
Araria,10,209,0,0,0,0,0,0,0,0,22,3595,4902,1721,826,457,263,180,146,94,67,48,40,31,19,19,11,10,6,8,9,12,7,5,4,3,3,5,2,2,4,3,3,2,2,1,4,2,3,1,2,1,1,0,1,2,2,2,4,2,1,1,2,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phek,13,266,0,0,0,0,0,0,0,0,13,6086,2052,341,175,101,70,61,45,36,22,24,15,16,16,3,8,3,5,2,3,7,5,3,3,1,0,0,1,3,3,5,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,0,1,3471,8746,3673,1979,1044,632,341,206,154,97,72,42,44,34,27,25,14,18,8,13,19,8,8,11,8,8,6,5,5,4,3,4,1,5,4,2,3,2,3,3,1,4,2,2,1,5,1,3,1,3,0,0,2,1,2,3,1,3,1,0,3,2,2,1,1,1,0,2,1,2,2,1,1,2,0,1,1,0,2,2,1,4,1,0,0,2,1,3,0,2,0,0
Perambalur,33,615,0,0,0,0,0,0,0,0,2,455,1363,1188,939,738,556,435,299,218,180,139,109,75,56,56,36,28,27,30,15,21,10,15,8,19,7,7,9,10,7,8,6,2,4,3,7,3,6,3,4,1,1,2,6,0,7,5,3,3,1,4,3,2,3,1,1,2,2,0,4,1,0,0,1,0,1,3,4,0,2,0,0,0,0,1,1,2,0,0,2,1,2,3,0,1,0,1,0,0,0,0,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,1150,6106,5735,3969,2303,1411,916,614,482,358,307,216,169,153,126,91,69,72,47,55,49,28,33,40,21,29,14,22,17,11,12,12,12,10,5,7,7,11,6,10,7,6,4,5,4,4,2,5,3,3,3,5,1,3,4,2,2,2,4,1,3,3,3,0,5,1,1,3,1,2,2,3,0,0,2,1,0,2,2,1,0,1,0,1,2,1,2,1,2,0,1,4
Gwalior,23,421,0,0,0,0,0,0,0,0,0,2464,7343,3500,2331,1553,1055,805,569,423,340,279,243,199,169,131,122,107,94,86,73,66,60,45,55,30,30,38,37,26,18,28,30,26,17,18,17,28,19,21,22,11,12,16,13,11,5,9,9,18,5,9,5,5,8,11,13,5,9,4,8,7,15,6,5,5,7,9,11,4,6,3,6,5,8,7,7,4,7,7,6,4,5,5,6,2,6,5,10,3,1,2,2
Guntur,28,548,0,0,0,0,0,0,0,0,620,7027,11326,7867,4221,2669,1857,1451,1166,949,834,638,561,502,477,450,370,312,287,270,232,212,220,222,193,177,147,131,126,115,115,111,94,95,96,79,77,63,68,59,65,59,47,40,40,55,35,45,28,36,34,36,34,28,25,21,16,28,16,20,13,17,19,13,21,16,14,16,18,14,9,13,10,10,10,14,11,13,7,10,16,7,11,7,6,8,7,11,7,7,5,3,9
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,689,5460,2187,991,603,380,256,191,147,110,114,83,40,57,48,35,31,29,33,26,26,20,27,18,20,12,18,13,5,10,5,5,7,7,6,7,5,5,3,1,6,3,2,1,4,6,2,4,1,0,3,0,1,0,3,1,1,2,2,0,1,1,1,1,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0
Darjiling,19,327,0,0,0,0,0,0,0,0,6,2002,3639,2334,1571,1033,671,431,384,277,204,144,116,127,108,93,80,73,66,70,49,49,53,40,42,34,38,31,18,20,27,24,14,17,18,18,22,14,11,16,13,10,16,14,19,7,14,18,9,11,4,8,7,4,9,3,6,4,5,3,3,5,6,5,6,9,5,6,1,2,3,4,3,3,1,1,2,3,3,3,2,3,7,2,1,1,1,3,2,0,2,3,3
Chittoor,28,554,0,0,0,0,0,0,0,0,2312,20416,10675,6291,4465,3356,2526,2005,1541,1164,1019,904,691,537,498,425,316,321,266,208,174,188,165,153,146,117,102,103,89,83,70,66,49,59,64,53,36,46,46,45,27,30,27,27,27,30,27,19,25,18,14,19,22,16,17,12,16,10,16,17,20,13,12,13,15,12,11,11,10,6,4,5,6,9,7,10,10,8,7,11,2,8,5,5,7,3,9,5,4,7,3,3,2
Guna,23,458,0,0,0,0,0,0,0,0,0,1192,8645,5606,3659,2519,1646,1143,740,510,400,251,211,158,119,91,76,68,46,54,36,28,34,20,26,24,17,17,15,22,18,12,6,14,8,8,7,7,9,8,11,10,8,3,10,6,6,8,2,7,7,4,5,2,3,6,4,3,4,2,2,5,4,1,4,7,1,6,2,1,9,5,0,3,2,0,1,2,0,2,3,3,2,1,2,2,2,1,0,1,1,1,0
Banka,10,225,0,0,0,0,0,0,0,0,52,5649,4505,1727,799,370,202,110,68,47,23,26,22,10,6,6,6,9,9,6,5,3,1,4,4,1,1,1,1,1,3,1,2,2,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,1,2,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0
Chamoli,5,57,0,0,0,0,0,0,0,0,1,1453,19754,10610,1306,810,626,466,330,232,144,129,88,67,67,53,28,30,29,20,17,13,19,10,9,11,4,7,9,7,3,6,4,5,6,6,5,1,2,5,2,2,2,5,2,2,0,0,5,2,1,3,3,0,0,1,0,0,3,2,2,3,4,2,1,1,1,1,0,1,1,1,0,1,0,1,0,2,2,1,0,1,0,0,0,1,0,2,0,1,4,0,0
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,1,308,2812,3687,2791,1872,1229,958,683,599,462,361,290,233,230,175,159,137,116,111,96,92,84,52,68,63,55,42,35,49,27,36,27,22,31,15,20,23,15,18,18,29,18,12,14,16,11,17,13,19,10,11,10,12,9,10,8,7,9,5,7,8,9,2,11,3,7,6,5,9,3,6,3,3,3,4,2,3,3,1,6,3,2,5,4,2,3,4,4,2,0,6
Sagar,23,427,0,0,0,0,0,0,0,0,12,7723,11467,5619,3769,3002,2488,1967,1590,1232,962,794,573,484,317,341,280,231,188,161,140,117,78,80,89,74,57,43,36,43,41,39,40,22,36,28,31,29,27,20,17,21,22,15,40,15,19,21,16,9,12,12,9,9,10,11,17,9,13,5,9,7,9,4,11,4,8,12,4,8,9,6,5,9,8,13,4,7,5,9,2,5,8,5,10,4,6,2,2,6,8,3,6
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,130,2886,5542,4383,2512,1293,738,476,230,178,113,85,57,52,42,44,20,18,19,25,15,18,12,14,8,11,8,4,7,6,7,3,5,7,3,0,2,3,6,4,4,2,1,0,4,4,2,2,3,1,0,2,0,1,4,1,3,1,2,2,3,1,2,3,3,1,2,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,2,2,3,0,0,1,3,2,0
Kurnool,28,552,0,0,0,0,0,0,0,0,5737,33313,15606,5094,2807,1749,1427,1079,848,731,625,544,454,391,317,288,275,232,210,179,185,156,144,111,127,100,95,86,72,69,62,58,69,62,57,56,47,41,28,36,32,43,28,28,25,27,20,18,12,25,18,19,10,16,16,14,18,10,13,17,17,5,10,6,17,9,7,9,5,7,4,6,10,14,7,7,3,5,2,4,3,3,5,4,6,3,6,2,6,2,4,3,3
The Nilgiris,33,611,0,0,0,0,0,0,0,0,2637,3045,1176,853,616,417,302,220,186,156,90,92,72,73,61,49,35,40,19,22,19,19,23,16,12,14,9,13,12,9,8,3,9,7,5,6,6,5,4,4,3,2,4,1,1,2,4,0,5,1,2,1,1,0,2,1,2,4,2,2,0,2,2,0,1,2,1,1,1,2,0,1,1,1,0,0,0,0,0,0,2,0,1,2,0,0,0,1,1,4,1,1,2
Coimbatore,33,632,0,0,0,0,0,0,0,0,971,2209,1468,1233,1560,1547,1383,1145,930,715,563,463,362,336,273,230,229,178,147,129,138,108,112,110,91,100,94,92,72,72,93,59,58,67,48,62,50,47,45,47,52,50,36,31,39,34,24,37,30,33,21,32,21,21,22,24,16,19,16,22,21,13,22,23,24,24,24,12,13,13,5,12,21,15,10,8,15,8,19,9,10,13,8,6,11,6,6,12,8,13,8,8,9
Nalanda,10,229,0,0,0,0,0,0,0,0,0,539,2739,1769,1046,780,582,413,360,318,262,203,154,123,125,100,94,62,63,49,42,36,29,30,30,26,16,19,8,21,23,19,18,12,11,7,8,2,5,4,5,6,8,6,4,7,5,3,12,4,5,3,7,3,8,6,1,4,2,1,5,0,2,3,4,1,1,4,2,1,3,7,1,3,1,2,6,1,1,2,3,2,1,4,0,1,0,2,0,0,2,0,2
Godda,20,351,0,0,0,0,0,0,0,0,68,3336,2408,1388,822,531,364,229,173,114,74,56,32,30,21,19,15,22,14,8,9,12,7,4,11,4,5,5,3,3,1,1,3,5,3,3,2,1,1,2,6,2,4,4,5,3,4,2,2,2,2,3,3,3,2,0,0,4,3,3,4,3,1,3,1,1,0,3,3,1,3,0,0,2,1,1,1,1,0,0,2,1,1,2,0,2,1,0,3,1,0,1,1
Chikmagalur,29,570,0,0,0,0,0,0,0,3,7450,11580,4893,2411,1142,549,417,241,198,130,99,69,49,45,32,35,32,27,24,16,20,15,13,10,15,8,11,10,7,7,9,7,6,10,9,4,11,2,8,3,3,6,9,5,2,3,2,4,1,0,1,8,1,3,4,3,3,4,2,1,2,3,1,3,3,2,3,3,1,3,1,0,1,0,3,1,1,3,3,1,1,0,0,1,2,2,1,1,0,0,2,0,0
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,53,1611,2491,1867,1388,985,646,462,342,270,190,189,141,121,78,84,69,67,61,65,62,47,37,43,38,27,29,31,25,28,17,23,13,16,21,16,16,15,13,10,14,15,8,11,8,11,7,17,11,3,6,15,8,15,7,10,6,10,7,7,4,4,10,11,5,8,6,4,7,8,5,1,4,6,1,2,2,5,3,6,8,8,4,4,5,2,3,2,4,5,4,2
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,193,4062,2914,1060,540,298,140,110,76,56,35,26,33,18,22,15,9,9,11,11,12,8,6,5,7,1,7,6,6,3,5,2,3,2,1,2,5,3,1,2,3,2,2,3,2,5,2,4,1,4,2,5,2,5,3,0,4,3,3,1,0,0,2,2,1,0,0,0,2,1,0,1,0,0,1,0,2,0,0,0,2,4,4,0,0,0,0,0,0,0,0,2
South Goa,30,586,0,0,0,0,0,0,0,0,572,2937,1042,528,371,245,182,147,122,113,108,97,86,69,89,64,57,66,54,44,48,47,39,47,40,40,44,30,33,34,39,25,31,22,15,21,22,17,23,18,18,11,15,18,11,15,15,16,13,13,7,9,6,8,5,5,9,7,4,7,6,5,9,5,7,7,1,5,5,2,6,2,3,1,4,5,1,8,5,3,4,0,0,2,1,1,3,3,1,3,2,4,2
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,60,351,610,860,777,700,561,440,322,215,171,137,102,107,72,67,49,43,44,36,29,27,29,23,26,25,18,21,11,15,30,21,11,8,8,15,9,15,17,5,9,8,13,18,8,7,6,14,5,12,7,5,7,3,10,7,9,11,4,6,4,8,3,6,7,5,2,5,9,5,6,5,9,5,8,7,7,3,2,2,7,2,3,1,6,7,5,4,5,3,7
Kolar,29,581,0,0,0,0,0,0,0,0,227,3405,3595,2588,1589,1069,737,513,380,304,241,186,179,139,110,105,94,51,53,50,41,27,36,29,30,19,24,20,26,23,20,19,17,13,9,10,14,8,9,11,4,6,8,9,8,9,4,13,5,8,5,7,4,5,4,6,4,4,1,4,5,5,7,0,1,1,5,5,2,3,3,5,1,1,4,3,5,1,3,3,2,1,3,1,3,3,1,3,0,2,1,3,1
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,6,616,2164,2640,2218,1613,1204,820,549,401,326,238,195,140,133,98,90,80,67,58,54,48,52,44,49,39,29,24,30,23,21,16,26,14,12,16,10,17,19,8,9,9,9,10,10,7,9,5,9,4,9,6,6,3,6,3,2,6,4,5,4,7,2,0,3,1,0,2,1,4,0,3,1,0,0,1,1,1,1,2,1,0,0,2,0,0,1,0,1,0,0,0
Mon,13,261,0,0,0,0,0,0,0,0,1,2472,4670,620,201,94,48,33,34,17,17,9,11,10,11,6,2,2,1,1,0,2,2,0,0,3,2,0,0,0,2,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,0,229,1391,1734,2008,1959,1605,1179,877,685,531,387,310,263,207,153,115,112,89,76,70,70,47,44,42,41,33,40,28,26,29,18,22,25,16,19,20,18,12,10,13,12,10,8,14,10,11,18,9,14,8,10,9,9,7,5,8,7,5,4,6,9,6,2,5,6,2,7,6,5,5,3,8,7,2,5,6,2,5,3,6,7,3,4,2,3,5,2,3,2,5,4,0,4
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,16,386,719,824,766,702,609,538,481,396,342,297,265,205,163,126,138,99,85,92,87,62,55,38,35,31,33,31,29,25,22,14,17,15,9,18,12,17,12,11,8,7,13,6,7,5,5,5,3,3,6,4,2,2,3,3,2,3,2,1,2,4,2,2,2,5,2,3,2,1,1,0,2,1,1,2,0,2,0,3,1,0,1,3,1,5,3,0,1,1,2
Sirohi,8,117,0,0,0,0,0,0,0,0,0,3872,10716,3502,1526,776,486,300,224,148,130,96,90,74,75,62,46,41,29,36,26,16,34,27,21,22,20,21,18,13,13,12,10,8,5,13,5,7,13,6,5,4,8,10,3,7,3,6,7,3,3,4,7,4,4,7,4,4,4,3,3,2,2,2,9,2,4,3,4,4,3,3,0,2,1,3,1,4,3,3,3,1,4,4,3,1,4,2,0,3,0,1,2
Auraiya,9,162,0,0,0,0,0,0,0,0,0,1,547,1250,1198,955,833,669,560,475,409,322,246,189,153,115,104,86,63,70,58,46,44,40,32,22,25,34,24,25,20,15,19,16,12,12,8,9,14,8,6,6,7,9,7,6,5,7,6,2,5,7,4,2,7,5,5,2,3,3,2,7,3,3,1,5,3,3,1,3,4,0,4,0,1,4,3,1,0,2,2,0,3,2,1,1,0,4,2,3,4,2,0
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,14,561,1261,1086,838,678,549,413,330,224,174,139,100,97,63,81,67,42,38,27,32,33,20,21,14,12,13,10,11,9,11,6,10,10,3,4,5,1,8,4,7,1,5,6,5,4,3,6,3,4,4,2,1,6,4,3,5,4,2,2,4,5,4,1,4,0,2,4,6,1,1,5,2,5,0,0,1,2,3,1,1,2,6,0,2,1,1,1,2,1,2,3,3
Upper Siang,12,252,0,0,0,0,0,0,0,7,100,10846,17868,2009,75,18,10,9,3,1,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,31,7357,15168,7133,3673,2339,1684,1183,949,786,625,510,398,400,321,271,254,176,173,173,156,126,127,121,102,99,91,89,74,79,46,53,53,39,43,51,30,31,29,34,30,31,35,24,22,32,17,24,22,16,22,25,20,16,10,9,15,12,11,8,9,7,23,13,9,11,6,10,2,16,6,12,9,12,7,5,8,9,7,4,5,7,6,8,3,4,4,5,10,4,5,3,4
Umaria,23,431,0,0,0,0,0,0,0,0,161,11195,4887,1668,750,431,233,146,105,68,48,39,39,31,22,21,17,9,15,8,7,7,5,8,5,12,4,5,3,3,4,5,4,3,5,4,6,1,1,3,3,1,1,4,1,1,5,6,3,0,4,2,1,4,3,2,2,0,3,1,0,1,2,1,3,3,1,2,2,0,0,1,1,0,2,0,1,0,0,2,1,2,0,2,3,1,2,2,0,0,0,0,3
Jaipur,8,110,0,0,0,0,0,0,0,0,0,112,5589,5345,3736,3032,2763,2486,2501,2375,2255,2147,1885,1594,1425,1216,1069,926,784,696,664,537,430,431,357,348,274,285,231,260,198,190,171,162,148,129,123,126,129,95,75,101,76,74,69,58,54,68,51,55,46,44,41,42,47,47,39,36,43,35,39,40,32,30,40,23,37,23,33,21,26,31,19,21,19,25,28,20,25,25,19,19,20,19,25,17,9,15,23,25,18,6,16
Pithoragarh,5,62,0,0,0,0,0,0,0,0,0,772,18789,9304,1612,934,538,436,280,196,132,97,68,57,38,31,26,22,14,16,17,15,11,5,14,8,1,7,3,4,1,5,3,6,2,4,2,3,6,2,2,1,2,7,2,0,1,0,1,0,6,3,3,5,3,1,5,1,2,1,2,2,0,0,0,4,0,3,2,1,1,0,1,3,2,3,1,2,2,1,0,0,1,4,2,2,1,0,1,0,0,1,0
Reasi,1,20,0,0,0,0,0,0,0,0,4,16,2626,4205,1717,772,439,239,148,117,99,69,47,35,39,35,27,20,27,18,22,20,7,22,11,11,10,9,9,10,4,7,3,4,2,1,7,3,1,5,2,2,2,0,1,1,2,2,1,3,3,1,1,2,1,5,1,1,0,0,1,1,1,0,3,0,1,0,3,2,1,1,0,1,1,0,0,0,1,2,1,0,0,0,0,0,2,1,0,1,1,0,2
Kohima,13,270,0,0,0,0,0,0,0,0,20,3630,1722,406,161,116,79,63,52,46,31,18,25,20,14,16,14,8,9,7,8,8,6,6,0,7,5,5,5,1,2,4,4,1,0,8,2,3,1,2,2,1,2,2,0,1,2,0,3,0,0,2,0,2,2,1,0,2,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,2,1,0,2,0,1,1,0,0,0,0,1,0,2,0,1,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,60,6131,4048,965,455,215,190,111,125,87,70,56,57,36,42,39,33,37,33,25,22,14,17,11,16,8,7,4,13,14,8,12,5,10,4,6,4,7,6,4,5,7,5,0,2,0,8,5,4,1,2,2,7,5,2,3,3,4,2,2,1,2,0,1,2,0,3,2,2,1,0,0,0,1,0,2,3,0,2,2,3,1,1,0,0,2,0,0,0,0,2,1
Saharsa,10,214,0,0,0,0,0,0,0,0,7,2570,3285,719,333,185,103,66,39,33,28,15,4,13,7,9,7,11,3,6,1,1,5,7,1,1,2,3,4,1,4,1,3,2,3,2,1,1,0,4,1,0,3,3,1,1,2,2,0,0,2,1,0,3,1,0,4,3,4,2,1,1,0,2,2,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,3,1,0,1,1,1,1,0,2,1,1,1,1,2,0,1,0,0,2,0,1,1,0,1,2,1,2,0,0,0,1,0,2,0,0,0,3,1,2,0,0,0,0,1,0,0,1
Malappuram,32,592,0,0,0,0,0,0,0,1,2567,4028,3802,1818,851,446,297,170,125,98,68,52,46,28,29,26,24,14,14,11,11,5,9,7,6,9,5,7,7,2,1,0,4,2,2,3,2,3,0,0,1,2,3,1,0,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,0,332,2063,1939,3154,3597,3306,2597,2269,1797,1502,1084,918,735,536,465,382,327,283,232,216,168,134,132,113,117,85,73,68,63,46,49,42,52,42,44,26,37,25,22,22,20,18,18,24,15,8,17,16,12,13,8,11,11,12,13,9,8,11,6,5,8,4,6,6,3,10,4,3,6,6,6,9,6,3,3,5,4,1,3,3,3,3,1,0,5,2,3,1,2,2,2,0,1
Tapi,24,493,0,0,0,0,0,0,0,0,28,4035,2174,1649,1330,942,650,532,406,291,218,167,161,122,102,65,56,44,52,44,45,48,24,32,29,30,33,16,18,15,9,17,17,11,4,12,12,2,7,7,8,6,9,3,9,6,4,7,4,4,2,4,1,4,2,4,2,1,9,3,0,2,1,1,2,1,1,0,3,0,1,1,2,2,1,1,0,1,0,3,0,2,1,0,1,1,0,1,0,1,1,3,0
West Godavari,28,546,0,0,0,0,0,0,0,0,793,6451,7653,5121,3126,1981,1493,1035,788,603,455,425,349,255,251,188,159,139,136,111,93,74,81,72,52,48,46,42,40,28,34,31,29,20,23,21,18,13,12,20,14,8,13,10,8,11,6,7,9,5,14,9,7,17,10,5,9,7,0,5,6,6,1,6,1,4,7,2,4,2,3,7,1,4,2,3,2,7,4,2,4,2,2,3,3,8,0,3,2,4,1,1,2
Madhepura,10,213,0,0,0,0,0,0,0,0,13,2464,4002,866,358,191,92,38,28,27,16,11,6,8,4,5,6,4,1,3,2,2,1,2,1,2,0,1,2,1,0,0,1,1,1,2,1,0,1,0,2,0,0,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,15,2054,1598,1007,982,810,672,559,490,416,334,286,221,197,190,170,140,117,111,74,86,72,67,57,43,39,41,38,29,24,22,18,20,18,20,16,12,15,12,9,8,7,7,12,6,6,10,12,5,6,4,2,6,9,8,4,8,4,4,4,5,3,5,3,2,4,4,7,6,4,1,1,3,0,2,2,2,1,3,1,1,1,2,2,2,2,4,2,3,2,3,1,1
Tiruppur,33,633,0,0,0,0,0,0,0,0,1204,1062,2323,2831,2575,2161,1688,1249,867,724,569,493,374,294,251,241,214,185,172,133,130,98,99,81,82,66,62,61,50,41,43,43,39,28,20,28,34,26,22,18,33,18,14,17,20,15,11,20,7,20,15,11,10,14,16,20,10,17,6,16,12,8,9,8,11,9,10,8,9,14,6,8,7,6,2,8,4,5,5,0,4,4,1,5,3,2,4,1,4,2,3,0,3
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,1283,15667,8152,6137,4273,2907,1923,1191,852,563,405,297,225,171,135,92,87,80,54,39,53,56,35,33,25,29,21,24,23,13,16,19,10,11,6,10,9,9,4,7,6,4,10,5,2,6,10,13,3,3,8,6,3,3,3,4,2,1,2,4,2,4,3,4,1,2,3,2,4,1,3,1,0,3,2,0,0,0,0,1,0,2,0,2,0,2,0,1,0,0,1,0,1
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,86,1004,1738,1081,682,437,292,232,175,131,126,100,89,81,54,63,49,35,32,30,24,29,22,17,15,7,15,22,6,6,11,14,6,7,7,5,5,7,6,5,2,6,3,5,6,3,4,3,2,2,2,2,2,3,1,1,7,4,3,2,2,5,3,2,2,4,4,3,2,2,2,1,3,4,2,2,2,1,3,0,3,0,1,2,0,0,1,0,1,0
