,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Azamgarh,9,191,0,30,0,2,6,3,8,2,5,6,20,21,9,30,35,31,45,56,81,126,135,163,253,325,366,565,754,909,1020,1283,1376,1452,1428,1158,1103,989,742,587,476,313,216,240,196,148,113,97,61,54,47,26,32,15,41,11,21,16,13,10,10,1,11,7,7,0,5,2,1,1,1,0,0,3
Kurnool,28,552,0,1806,226,272,355,395,474,626,711,874,1021,1241,1357,1788,2057,2354,2695,3233,3351,3587,3624,3881,3749,3789,3622,3476,3151,2544,1942,1653,1206,1028,796,721,641,543,491,411,405,402,327,279,274,268,193,201,186,121,145,90,104,82,59,69,53,34,49,47,41,38,53,28,16,19,12,14,13,21,8,4,10,38
The Nilgiris,33,611,0,16,0,5,4,5,7,8,6,20,22,31,22,49,88,103,129,181,250,385,496,624,698,806,685,715,593,590,494,468,419,374,332,274,235,159,170,112,100,115,81,86,71,62,51,42,22,27,24,18,26,13,13,12,12,12,7,3,5,9,6,8,8,2,2,8,7,3,6,2,0,0
Coimbatore,33,632,0,2,0,0,0,0,0,0,0,4,3,1,5,5,6,5,21,40,60,100,139,201,309,364,498,602,673,687,709,727,749,803,853,921,931,965,835,769,740,685,558,512,428,353,298,269,265,263,210,207,227,164,197,158,168,143,126,140,116,100,123,84,67,70,47,45,40,41,28,33,34,136
Nalanda,10,229,0,82,15,14,16,13,17,18,34,29,41,39,68,85,85,91,87,138,175,167,205,266,319,357,429,459,497,522,532,491,443,433,396,385,337,312,303,281,225,221,231,205,165,125,130,83,86,69,64,51,48,61,33,32,40,28,20,24,12,14,18,9,11,2,5,6,5,8,2,3,1,3
Godda,20,351,0,16,8,3,3,8,11,14,9,14,30,37,64,57,95,115,152,248,339,479,548,635,655,661,631,573,518,454,372,362,352,358,304,311,217,209,166,142,135,73,54,59,40,44,19,31,18,20,27,16,13,23,16,12,9,10,16,8,6,5,4,4,7,5,1,3,0,0,0,0,0,0
Chikmagalur,29,570,0,69,9,14,13,13,31,29,35,62,76,83,128,154,240,311,462,595,791,1022,1423,1722,2129,2535,2736,2963,2750,2280,1752,1324,926,703,486,344,313,206,171,130,98,76,61,56,55,37,35,28,28,29,23,13,21,12,19,20,12,11,14,12,10,10,7,5,8,8,7,3,3,2,5,3,3,7
Kanpur Nagar,9,164,0,8,0,4,1,2,5,5,2,2,9,12,10,7,24,26,32,78,98,139,232,357,520,721,834,925,962,869,897,784,694,555,496,327,263,216,173,175,139,124,107,138,115,108,91,108,88,75,68,66,57,57,47,35,20,47,30,29,36,36,39,28,27,47,41,59,52,69,59,71,69,259
Farrukhabad,9,159,0,77,12,10,17,29,47,33,51,58,67,102,102,150,186,249,328,341,459,465,524,615,620,573,540,483,504,408,352,308,312,257,217,187,161,141,90,100,67,64,57,47,50,25,21,42,26,20,12,13,9,27,20,16,9,9,7,14,4,21,7,9,6,10,5,7,0,0,0,0,0,0
South Goa,30,586,0,84,13,15,12,19,26,16,17,24,39,41,33,58,52,103,117,127,172,157,226,227,267,305,339,341,331,394,363,322,306,303,268,251,193,197,188,143,132,138,136,100,105,105,106,86,72,77,75,44,59,42,37,27,28,23,37,24,28,15,13,14,17,8,10,12,13,11,11,4,5,19
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,9,12,15,30,66,97,177,240,319,393,374,375,350,362,341,387,367,350,308,240,196,144,136,124,105,104,88,70,88,55,68,50,34,43,42,29,45,48,41,44,51,53,39,35,44,32,33,31,35,22,25,23,12,93
Kolar,29,581,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,1,9,13,17,26,46,79,140,201,264,367,557,690,886,952,1057,1061,1039,921,987,929,884,739,624,569,509,443,345,287,284,173,154,128,111,94,81,67,60,49,48,40,47,24,26,29,22,18,13,26,18,16,16,12,12,22,12,107
Uttar Dinajpur,19,330,0,19,4,4,7,4,17,11,13,10,12,20,30,40,36,60,71,76,149,162,248,298,399,575,688,781,893,948,1011,955,957,846,753,716,598,473,403,365,292,265,189,171,117,111,109,75,74,53,35,33,16,16,21,25,14,9,8,7,11,8,11,9,1,2,0,2,0,4,2,2,1,8
Mon,13,261,0,325,41,61,87,72,86,88,121,145,160,183,270,290,330,393,427,458,508,486,506,513,462,373,325,285,216,195,147,78,75,40,25,18,12,10,3,3,2,2,2,1,2,3,1,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,1,0,0,0,0,1,0,1,6,2,6,8,17,23,30,47,74,131,162,223,299,379,416,519,615,659,706,787,800,804,842,790,870,731,699,571,534,508,398,304,243,240,217,147,120,118,98,86,87,75,69,55,42,46,49,40,36,26,28,27,29,30,18,26,22,13,15,18,18,98
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,15,40,60,97,158,234,303,376,379,441,410,423,446,473,417,440,390,365,398,332,317,259,226,193,145,110,91,80,64,49,43,26,26,23,15,20,14,11,14,10,11,7,9,8,10,8,3,4,1,1,1,1,0,0,0
Sirohi,8,117,0,23,1,8,9,3,10,10,24,21,30,54,61,91,125,192,287,404,562,759,994,1306,1482,1754,1782,1809,1636,1446,1230,1062,894,739,594,504,426,370,285,249,202,180,184,148,115,110,76,60,63,46,41,42,43,32,24,26,25,29,22,24,18,27,16,16,11,9,2,5,4,1,1,0,0,0
Auraiya,9,162,0,0,0,0,0,2,0,0,0,0,4,1,2,5,8,16,19,26,45,53,78,121,185,217,304,347,438,548,562,571,591,568,542,529,475,410,335,293,266,220,175,169,136,112,91,75,67,43,43,42,29,27,28,20,23,18,21,15,17,3,12,6,6,8,2,3,2,2,3,7,4,31
Jagatsinghapur,21,380,0,5,1,1,4,6,5,10,6,16,6,11,17,35,62,61,101,114,148,181,249,268,293,351,330,381,384,394,378,368,390,340,312,285,248,207,175,134,137,104,87,75,52,66,46,63,43,31,26,23,23,12,15,14,23,24,14,17,15,12,23,14,14,16,14,14,12,15,12,15,15,79
Upper Siang,12,252,0,1091,148,216,201,239,276,327,409,468,626,714,778,959,1131,1350,1593,1764,1917,2010,2043,2006,1824,1654,1237,998,669,471,248,159,94,28,16,8,10,5,0,2,3,3,0,1,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,572,79,106,124,123,165,191,256,283,344,416,479,584,717,836,962,1190,1359,1534,1804,2061,2507,2723,2981,2749,2538,2264,2020,1631,1427,1191,1161,937,873,731,671,551,500,490,442,350,302,281,229,216,206,190,151,116,112,91,74,82,75,59,61,45,43,46,55,25,29,37,24,16,39,28,22,23,24,125
Umaria,23,431,0,543,68,59,82,87,121,162,153,151,196,266,264,354,369,470,567,592,642,831,972,1014,1109,1177,1264,1208,1096,950,861,716,485,325,255,163,136,118,79,82,58,42,38,35,29,26,22,10,11,19,10,13,8,4,7,3,15,10,7,6,1,4,4,5,6,2,4,0,3,2,7,0,0,0
Jaipur,8,110,0,17,2,0,4,4,5,7,6,5,13,23,44,54,70,124,166,249,356,540,656,807,1000,1121,1253,1469,1583,1864,1917,1921,1931,1977,2161,2160,2264,2256,2172,2255,2207,2043,1867,1589,1412,1212,985,760,650,506,489,425,394,309,281,261,236,235,185,187,167,160,135,141,127,109,120,101,101,103,90,98,117,516
Pithoragarh,5,62,0,106,29,36,34,40,70,80,123,162,192,280,426,608,884,1183,1617,2029,2699,3168,3346,3363,3076,2578,1818,1445,948,703,546,421,341,273,196,151,106,64,55,45,39,31,28,18,16,13,16,12,11,12,11,7,6,2,6,10,9,6,6,1,4,6,7,5,7,0,2,2,4,3,1,3,0,6
Reasi,1,20,0,8,2,1,1,3,6,3,7,10,3,9,16,17,31,36,56,83,109,159,243,388,496,690,894,995,959,962,806,731,596,564,408,348,272,185,125,107,79,64,64,73,52,41,47,32,31,28,17,21,11,3,9,4,8,3,7,1,2,2,6,1,2,0,1,1,4,1,0,1,2,3
Kohima,13,270,0,93,16,17,19,24,27,30,29,46,56,73,65,104,136,157,180,220,286,333,373,434,474,459,473,433,370,327,257,189,131,106,66,58,38,40,36,32,30,36,25,17,28,17,14,8,5,4,11,9,3,6,2,4,12,6,7,6,3,1,0,1,0,0,1,0,0,0,0,0,0,0
Sirmaur,2,32,0,61,13,9,21,20,23,25,33,41,58,59,79,106,140,181,250,342,509,613,759,984,1028,1119,1049,1014,817,636,476,327,294,258,205,163,134,125,116,101,101,105,82,69,66,68,59,59,40,51,23,36,30,21,17,21,15,9,8,5,5,4,5,7,6,1,4,3,1,0,0,0,0,0
Saharsa,10,214,0,54,12,8,7,8,11,5,12,19,17,23,25,31,27,42,32,57,71,108,105,136,178,218,209,289,360,387,375,439,415,456,406,304,270,249,246,191,114,111,102,71,54,46,58,41,23,27,16,12,28,20,11,14,15,11,9,4,9,3,1,2,1,3,0,0,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,6,9,5,4,7,7,6,9,16,8,7,9,14,9,423
Malappuram,32,592,0,6,0,0,2,1,4,1,3,2,6,8,18,7,16,25,38,84,130,263,460,657,874,1204,1395,1461,1393,1273,1178,878,684,557,434,343,234,206,133,147,90,72,49,52,28,38,33,28,19,12,15,12,7,7,5,5,2,2,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0
Viluppuram,33,607,0,6,1,1,4,7,4,7,7,10,22,18,19,27,37,50,76,102,141,185,224,296,374,394,533,657,921,1167,1338,1663,1998,1958,1912,1826,1693,1584,1468,1334,1132,864,789,717,582,537,425,342,327,277,240,198,137,127,115,86,83,65,49,30,39,37,19,19,23,18,16,13,5,8,5,7,7,2
Tapi,24,493,0,95,11,20,8,24,19,30,26,47,36,46,76,92,109,123,166,225,287,363,447,547,684,785,878,812,851,839,806,713,662,687,591,480,375,293,216,173,137,134,85,83,63,67,37,43,30,18,29,16,15,15,4,10,9,5,3,3,7,1,1,0,1,1,1,0,1,0,0,0,0,0
West Godavari,28,546,0,265,35,25,51,40,39,51,60,52,80,134,107,116,177,170,219,232,245,309,407,369,500,544,630,850,984,1141,1182,1341,1474,1657,1590,1683,1600,1521,1369,1239,1066,862,712,614,391,348,281,232,190,201,144,103,91,87,50,53,53,35,27,30,25,18,15,23,12,8,11,6,2,4,5,0,0,0
Madhepura,10,213,0,80,13,8,12,19,26,14,25,36,50,47,61,50,46,64,80,91,134,135,161,220,213,262,255,280,303,369,362,341,373,345,278,285,325,267,220,200,197,170,129,146,133,97,105,62,47,38,35,37,24,18,16,8,12,8,8,2,4,9,2,3,4,5,1,3,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,26,6,6,2,1,8,5,7,9,18,25,22,19,33,42,62,64,77,135,178,244,350,442,501,576,619,547,570,541,572,581,607,587,522,488,428,344,302,275,226,180,145,130,115,107,92,67,55,63,46,44,32,24,22,28,19,25,19,15,22,14,19,21,12,23,18,20,16,10,12,13
Tiruppur,33,633,0,2,0,0,0,0,1,0,0,0,2,0,0,9,1,11,14,36,52,89,141,205,283,362,417,552,609,667,746,968,1098,1155,1286,1280,1281,1167,1034,976,835,760,648,575,501,502,363,353,295,267,241,193,196,152,120,101,92,85,79,75,59,65,51,46,38,31,22,17,16,20,12,11,17,58
Mayurbhanj,21,376,0,269,47,48,53,63,91,138,148,189,208,339,398,582,708,989,1250,1530,1943,2194,2592,2823,3084,3091,3018,2924,2777,2436,2195,1897,1567,1273,982,747,529,400,274,243,188,132,95,94,54,48,59,45,38,19,26,19,18,16,15,7,6,6,4,16,4,9,6,6,4,0,0,0,0,0,0,0,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,42,113,309,503,729,855,817,630,544,431,307,271,203,150,163,161,128,105,95,58,61,40,32,25,20,19,15,11,10,7,6,7,4,9,1,5,0,0,0,1,1,0
Dakshin Bastar Dantewada,22,416,0,1583,193,219,261,262,374,379,438,527,575,656,791,836,951,1119,1239,1498,1481,1595,1707,1812,1725,1694,1485,1358,1212,906,783,563,436,303,217,156,107,100,55,52,40,40,33,29,25,28,16,20,14,12,10,16,12,9,13,13,24,15,12,7,8,11,11,7,15,9,9,13,6,7,6,5,3,3
Budaun,9,149,0,85,14,20,43,29,40,41,44,65,100,120,148,189,280,350,480,647,806,995,1120,1326,1360,1395,1407,1236,1232,1190,1121,982,939,829,747,651,576,476,352,290,235,188,127,123,89,95,62,36,49,47,26,28,19,21,18,20,16,14,16,9,9,16,10,8,11,7,7,4,4,5,6,1,1,10
Ukhrul,14,279,0,684,106,107,121,137,169,195,220,317,386,408,518,617,729,850,959,1153,1252,1401,1512,1503,1344,1175,900,610,460,223,155,77,66,31,29,36,25,22,17,15,8,4,7,14,6,5,1,4,3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,19,8,6,6,9,9,17,14,16,37,49,51,61,106,154,162,239,341,470,588,757,900,1005,1007,1029,1046,1056,1143,1005,1059,986,1016,950,854,702,645,569,439,370,271,257,192,169,153,111,108,98,99,68,74,61,48,52,53,40,35,23,24,21,20,16,20,20,14,14,18,5,4,2,4,1
Hugli,19,338,0,3,1,0,0,0,1,2,0,0,0,1,1,1,5,5,3,5,7,13,23,41,63,104,165,288,428,524,647,823,911,902,907,903,841,817,725,556,511,422,333,295,270,215,195,177,153,124,102,77,77,66,67,62,54,48,59,59,65,72,81,88,73,61,51,30,19,16,13,6,3,2
Hanumangarh,8,100,0,58,6,15,16,24,24,39,71,90,124,175,270,409,648,870,1302,1759,2439,3140,3799,4033,4038,3719,3410,2768,2298,1906,1440,1179,899,776,592,531,415,372,282,232,208,153,134,117,109,83,73,69,60,58,48,36,43,51,44,43,29,32,15,16,25,14,19,6,10,9,3,3,2,0,1,2,0,0
Muzaffarpur,10,216,0,38,11,8,10,8,10,11,17,14,29,44,40,64,71,85,125,160,197,289,379,429,523,613,689,758,749,769,766,699,637,601,597,573,502,446,457,473,388,348,216,215,187,146,112,117,77,52,41,37,33,22,36,23,17,16,15,19,15,20,22,28,11,10,11,6,14,7,9,4,3,7
Giridih,20,349,0,437,61,59,75,65,97,102,139,130,182,167,248,288,350,391,459,617,673,816,926,1080,1181,1282,1391,1341,1225,1104,1011,831,664,623,496,400,324,295,228,203,184,146,127,122,83,71,49,58,51,39,34,14,41,33,29,20,25,8,13,14,7,17,10,13,11,10,10,6,4,4,10,5,4,9
Khunti,20,365,0,108,20,11,23,25,39,35,35,48,54,70,90,116,134,177,209,268,345,408,579,721,845,993,1074,1097,979,865,662,436,374,219,167,84,45,34,30,22,14,23,10,9,19,10,16,10,6,9,8,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,3,4,6,16,31,30,70,90,110,156,209,256,256,265,336,380,397,374,454,472,432,420,394,453,411,397,394,290,297,260,249,197,174,165,114,101,86,77,76,77,67,64,54,53,74,59,44,45,60,35,20,5,6
Koch Bihar,19,329,0,7,2,3,2,0,2,4,8,12,12,7,10,21,31,42,52,76,115,164,195,289,390,470,666,848,968,1160,1310,1342,1298,1204,989,803,556,429,301,259,172,118,83,92,82,66,58,60,55,49,49,42,57,35,24,25,18,22,19,10,11,11,11,7,3,6,3,6,0,1,3,2,1,0
Sultanpur,9,179,0,59,9,13,7,13,19,27,25,22,26,56,73,101,114,151,200,267,344,431,544,756,927,1096,1161,1236,1189,1174,1212,1202,1199,1145,952,853,695,539,417,278,214,190,128,95,82,53,61,54,38,32,19,37,24,13,12,16,10,10,17,13,10,7,5,7,4,8,2,8,0,6,1,2,6,5
Janjgir-champa,22,405,0,59,14,5,8,5,10,10,23,17,15,19,41,11,26,35,37,44,71,81,109,155,155,198,230,289,409,492,678,739,905,1004,1177,1134,988,991,753,736,584,475,314,238,192,163,141,103,95,81,76,51,26,43,30,32,19,28,27,26,27,7,18,9,4,10,6,1,8,5,0,1,0,3
Jharsuguda,21,371,0,18,0,1,2,3,3,1,2,3,7,9,11,24,15,28,29,36,71,58,73,85,99,177,172,242,296,354,436,494,475,481,461,441,378,306,241,213,229,194,151,145,138,120,100,127,68,84,86,95,92,85,75,71,62,41,45,47,24,23,27,21,11,15,11,13,4,7,3,3,1,16
Lower Dibang Valley,12,258,0,284,41,55,59,51,83,106,136,133,181,244,297,336,439,612,765,973,1201,1472,1711,2107,2377,2341,2307,2012,1659,1389,834,497,299,139,54,25,10,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,33,4,3,7,11,13,8,9,25,22,29,47,53,76,108,133,226,315,454,641,766,1047,1206,1359,1399,1097,940,590,438,290,191,142,93,77,44,36,22,18,15,9,12,5,3,7,1,9,0,4,2,1,4,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,12,1,1,1,2,6,3,4,6,11,8,11,18,22,37,52,42,70,75,97,103,120,156,176,146,222,212,290,356,360,388,450,513,549,554,570,523,531,532,541,521,488,435,428,388,310,289,267,249,175,188,130,111,106,92,82,69,63,80,46,52,49,29,26,18,20,33,18,14,9,32
Murshidabad,19,333,0,27,11,4,3,12,3,15,9,23,22,28,32,57,72,118,139,166,219,333,448,551,763,942,1036,1151,1264,1312,1320,1191,1151,1131,1054,1008,907,766,728,670,580,573,461,411,369,325,286,203,167,143,116,98,93,96,81,60,50,33,45,36,29,28,27,25,23,16,22,19,12,17,12,11,14,47
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,50,107,284,500,775,1110,1438,1623,1503,1207,1118,931,735,673,501,448,397,351,277,264,213,189,168,183,135,105,123,93,97,107,101,69,78,75,63,60,61,73,90,81,72,54,57,83
Dimapur,13,265,0,12,1,4,7,3,6,12,13,12,15,15,21,29,27,40,52,75,75,91,115,129,160,184,226,233,224,186,197,196,147,104,78,63,47,49,44,22,46,26,30,19,29,15,23,16,16,22,18,9,10,3,5,6,2,11,2,1,4,5,1,0,1,0,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,471,47,58,75,73,96,124,113,207,218,308,348,411,504,728,760,1125,1344,1755,2199,2735,3099,3777,4069,4224,4143,3754,3059,2591,1978,1407,1185,970,863,718,608,474,427,354,399,314,222,247,160,152,130,116,116,103,86,81,62,49,65,57,28,30,26,22,21,19,21,32,20,9,13,8,7,4,4,8
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,9,23,55,139,249,388,538,655,711,641,498,394,286,228,148,92,80,53,47,36,26,34,22,17,13,23,12,2,7,6,4,8,3,9,4,6,3,3,2,2,1,2,2,0,1,0,0,0,0
Aurangabad,27,515,0,965,107,104,114,112,190,180,193,237,274,335,270,389,392,410,518,575,578,571,734,803,860,926,1154,1186,1360,1485,1537,1519,1437,1324,1288,1189,1086,849,792,645,611,387,312,316,232,141,185,134,114,92,79,63,54,50,40,32,52,21,19,28,20,41,27,27,21,18,20,16,25,3,8,12,10,20
North,11,241,0,705,104,81,120,135,156,161,219,301,335,429,498,618,727,896,1032,1129,1323,1398,1487,1326,1137,996,681,510,338,245,191,96,71,40,25,8,6,2,2,4,1,0,5,0,1,1,0,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
Kabeerdham,22,407,0,495,61,68,56,90,93,101,125,134,128,154,189,212,236,260,266,299,334,407,409,444,484,555,615,704,761,813,828,785,863,759,760,646,484,485,413,254,238,182,144,109,88,92,84,67,65,45,28,23,16,17,13,3,6,12,8,6,6,0,0,5,2,5,3,0,3,0,0,0,0,0
Barpeta,18,303,0,62,10,7,19,16,20,33,39,57,60,97,87,135,175,270,389,488,558,631,787,780,802,772,727,654,527,472,383,275,228,181,120,90,71,51,44,33,30,20,21,15,17,11,7,4,3,4,2,2,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,1,0,0,1,3,5,3,1,6,10,5,8,17,22,35,61,106,150,235,409,626,847,1058,1240,1318,1468,1363,1393,1242,1217,1182,1078,968,814,654,529,378,300,214,158,122,72,64,46,51,25,25,22,18,18,16,16,11,17,12,11,4,16,5,6,4,9,7,3,4,1,2,1,2,3,7
Rudraprayag,5,58,0,47,10,9,11,10,25,17,21,44,58,62,102,109,170,240,311,415,548,598,658,687,577,541,449,375,359,305,256,280,251,205,181,141,136,90,65,47,23,29,20,11,12,5,9,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,26,1,7,6,12,8,15,24,26,47,64,87,130,202,259,373,457,595,726,880,945,1016,965,881,847,680,581,401,360,358,417,490,631,726,879,999,1149,1174,1021,875,761,597,454,377,315,252,192,162,141,105,121,97,83,84,50,63,45,43,44,56,38,35,29,27,16,16,21,12,11,6,7
Nagpur,27,505,0,1851,211,220,251,270,274,345,312,389,504,451,553,479,590,661,864,669,919,934,1088,969,1024,1042,1087,1182,1110,1049,1098,1051,968,953,870,898,707,560,556,484,468,440,432,367,332,358,250,292,258,220,218,182,176,125,115,141,90,124,72,72,91,80,65,100,78,91,67,59,51,57,78,59,58,426
Gopalganj,10,217,0,65,7,10,8,9,15,19,18,21,34,45,39,66,85,119,114,146,172,197,252,301,377,454,501,559,602,610,635,602,452,393,383,298,275,220,170,132,113,77,77,81,71,43,29,38,16,13,14,8,7,15,7,2,6,5,4,2,2,2,2,1,4,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,57,11,8,4,17,16,12,13,31,34,48,65,95,86,133,179,210,282,441,592,765,1057,1157,1478,1588,1624,1639,1486,1318,963,801,595,537,442,347,284,234,165,132,113,80,84,74,79,58,39,24,29,24,16,31,18,15,22,9,12,12,14,8,11,3,4,2,3,2,0,4,4,0,0,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,13,17,34,22,29,24,25,35,31,49,43,52,36,39,35,49,58,45,44,43,44,31,43,31,42,23,23,27,24,20,23,25,22,18,16,9,12,11,42
Amreli,24,480,0,12,0,1,2,3,4,8,8,17,31,26,46,62,90,157,237,307,508,720,972,1275,1711,2086,2338,2568,2743,2717,2447,2179,1803,1522,1311,1105,888,698,577,464,377,299,226,240,217,155,119,124,91,71,71,72,43,39,43,40,40,37,32,22,19,12,11,11,12,11,11,9,9,11,4,4,5,24
Lahul & Spiti,2,25,0,13,3,5,8,11,12,15,19,40,65,62,156,268,412,747,1256,2035,3485,4972,7023,8849,9559,9053,7156,5010,2964,1468,649,268,108,30,9,7,9,9,1,2,3,3,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,200,20,20,46,47,32,65,51,85,83,108,134,179,210,208,299,311,341,422,428,566,542,577,571,652,625,625,644,622,585,525,501,399,290,258,207,162,117,98,56,47,39,37,43,19,26,8,13,15,4,17,8,10,12,11,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,334,48,60,61,87,90,133,127,166,224,295,313,406,480,693,876,1133,1451,1862,2258,2616,2908,3095,2827,2614,2253,1761,1474,1238,961,761,635,494,512,398,346,290,263,215,172,125,145,130,124,100,78,37,48,45,36,36,30,16,15,12,13,7,6,7,6,5,6,1,3,3,8,7,3,1,1,0
Osmanabad,27,525,0,212,28,37,49,54,85,78,112,142,164,228,277,295,407,489,575,814,927,1178,1449,1669,1995,2162,2298,2248,2033,1880,1612,1472,1239,1041,884,644,480,446,345,288,231,204,158,142,123,95,72,88,53,58,57,38,31,28,37,24,14,16,12,19,10,6,11,9,1,0,1,2,1,0,0,0,0,0
Udhampur,1,19,0,16,3,2,6,3,3,7,5,7,14,26,19,32,46,73,72,106,152,202,232,361,441,558,559,645,685,651,629,614,566,514,559,473,495,447,341,328,280,223,192,142,103,77,46,53,42,39,40,28,33,25,26,25,25,27,21,23,20,14,15,14,5,4,8,4,5,4,1,2,0,2
Chandrapur,27,509,0,2336,221,344,296,360,433,445,506,607,742,812,873,894,992,1169,1242,1392,1602,1459,1545,1736,1768,1517,1501,1506,1221,1152,974,938,745,634,594,519,571,539,446,373,365,257,269,219,234,180,183,151,126,126,119,83,91,117,78,70,73,61,83,58,48,66,41,47,44,43,37,41,22,18,20,24,14,47
Mandya,29,573,0,0,0,0,1,1,0,0,0,0,1,0,1,7,0,5,9,23,26,39,74,114,206,325,564,906,1285,1637,1802,1835,1708,1545,1267,1155,930,774,697,512,510,361,292,249,184,189,157,100,91,84,97,77,53,41,35,51,38,27,31,17,22,11,25,18,18,23,17,15,13,14,8,11,8,64
South Garo Hills,17,295,0,343,49,51,31,55,75,73,82,73,104,132,142,157,228,191,233,290,297,395,376,447,492,450,454,416,345,334,236,191,132,71,63,69,57,62,47,33,22,28,31,16,11,4,11,6,5,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,30,68,106,130,190,237,226,328,348,336,349,286,253,219,194,142,149,139,103,104,116,86,88,86,80,69,62,63,78,57,71,54,42,38,41,35,44,39,33,20,22
Lunglei,15,286,0,1063,142,175,193,222,236,237,339,403,448,535,635,762,765,926,977,1062,1158,1203,1104,1036,980,782,694,552,392,325,239,141,82,55,37,24,9,9,5,11,7,12,7,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,924,99,132,139,176,206,237,279,349,395,436,524,605,738,838,985,1023,1208,1357,1404,1314,1283,1171,965,789,610,512,413,319,266,232,156,116,144,84,70,64,56,42,48,28,40,36,30,28,12,18,20,16,8,8,6,15,6,7,7,17,10,9,5,6,4,10,2,1,11,4,0,0,0,0
Chandel,14,280,0,684,86,99,105,153,178,205,217,293,346,410,486,549,697,764,919,1007,1004,1073,948,835,671,481,263,186,104,65,42,21,21,16,2,4,0,0,7,0,0,0,1,1,6,1,1,2,1,4,3,1,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,2,0,1,0,0,0,3,3,3,1,7,4,12,22,21,43,73,135,202,282,375,554,634,597,566,447,332,205,148,93,69,59,33,47,32,32,28,23,14,15,10,7,6,5,9,5,0,6,4,3,3,6,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
