,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Sagar,23,427,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,13,44,55,137,245,474,841,1405,2077,2786,3593,4003,3889,3648,3112,2599,2143,1826,1536,1326,1164,999,848,796,743,661,560,453,405,335,291,241,204,183,176,133,135,117,92,78,92,57,63,61,50,35,49,43,29,38,21,9,13,20,10,11,60
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,41,115,243,490,978,1829,2341,2693,2501,2125,1702,1191,834,535,363,223,184,147,105,85,50,40,35,41,17,28,26,13,12,13,13,12,8,8,9,8,6,8,4,6,5,4,1,0,0,0,0
Kurnool,28,552,0,319,51,63,74,110,133,174,217,296,385,526,687,893,1214,1562,2090,2709,3690,4378,5373,5874,6198,5873,5224,4258,3231,2543,1987,1586,1357,1190,1094,925,868,757,651,606,552,520,451,427,404,311,303,264,231,203,181,147,105,134,97,80,85,57,58,49,50,43,26,43,26,30,27,30,28,20,24,13,20,46
The Nilgiris,33,611,0,34,2,3,5,13,6,6,21,14,22,30,29,43,46,46,79,86,117,139,177,227,303,349,421,440,519,561,524,472,468,483,437,338,254,238,193,160,126,112,80,84,57,56,51,50,29,27,36,39,12,23,19,9,5,3,10,7,2,8,4,9,10,1,8,4,1,5,1,1,0,4
Coimbatore,33,632,0,3,2,1,3,4,3,6,6,4,6,3,11,9,14,17,34,27,44,59,74,107,123,206,247,336,439,523,607,682,650,688,763,814,877,895,992,929,937,833,758,706,571,504,459,456,322,311,267,250,242,208,208,226,183,143,117,127,121,96,95,99,63,79,66,71,35,43,42,36,46,118
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,11,41,66,146,302,543,830,921,950,878,773,706,598,493,442,421,361,281,253,236,191,143,104,112,88,75,55,41,39,41,35,19,14,19,23,16,11,9,15,12,12,12,8,2,1,0,0,1,0
Godda,20,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,21,111,268,594,893,1181,1055,1008,929,842,711,611,414,316,213,154,106,75,81,39,35,42,21,16,16,14,8,9,11,11,7,16,11,18,11,11,6,10,6,5,4,1,1,2,1,0,0,0,0,0
Chikmagalur,29,570,0,308,28,50,49,56,64,72,112,138,158,192,223,259,348,431,522,615,827,1011,1209,1372,1637,1851,1986,2040,2019,1975,1686,1559,1119,908,778,580,491,342,291,228,189,132,126,93,94,62,62,44,36,33,31,20,18,20,16,12,22,16,10,10,12,8,12,14,11,4,9,10,8,7,10,5,2,25
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,49,198,577,1189,1719,1903,1488,1024,715,557,387,244,233,209,161,163,162,127,128,114,95,87,65,75,48,49,45,35,45,36,43,49,32,30,39,39,46,45,57,68,63,64,71,74,76,177
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,56,142,287,525,816,1126,1262,1202,903,786,615,463,366,258,210,151,101,76,60,58,45,36,29,21,26,16,19,12,10,11,13,7,10,11,26,11,8,9,10,12,9,11,5,5,5,2,2,0
South Goa,30,586,0,55,4,12,9,10,16,18,18,30,30,53,46,64,72,86,137,142,193,210,221,262,305,336,349,367,391,385,376,300,253,279,229,193,161,139,142,127,106,146,136,158,146,112,126,116,116,103,101,75,85,59,58,35,46,30,39,27,21,15,22,22,15,6,16,17,21,21,12,12,3,9
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,49,135,241,411,536,616,622,506,492,438,385,281,223,215,174,152,127,106,84,64,52,63,52,52,36,59,48,43,62,48,42,51,43,49,32,40,31,28,33,30,23,24,26,55
Kolar,29,581,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,5,3,13,10,23,22,62,65,105,156,207,286,374,535,666,782,920,978,997,1003,1094,1008,1010,910,848,709,569,465,408,314,240,199,194,168,147,91,89,69,71,71,55,59,38,42,39,32,29,26,25,14,19,23,21,19,14,16,63
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,39,145,327,638,957,1246,1536,1727,1595,1291,1084,881,695,529,382,283,223,163,120,86,68,60,54,47,34,19,21,19,12,11,15,17,14,9,5,5,6,6,4,1,1,1,2,2,3,8
Mon,13,261,0,0,0,1,0,0,0,0,3,0,4,9,8,12,30,78,121,209,390,636,920,1123,1284,1096,894,553,309,175,122,58,55,36,22,16,15,12,6,11,16,12,4,5,1,5,3,4,0,2,1,2,1,3,2,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,4,0,0,0,1,0,3,1,0,3,3,4,6,6,12,15,18,23,29,51,86,113,203,270,359,416,495,630,692,779,814,845,830,892,925,877,811,690,601,487,445,349,293,235,201,189,129,147,114,106,93,87,71,57,47,49,42,44,37,41,39,31,26,31,17,21,19,17,23,17,88
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,79,235,466,640,712,757,836,711,640,578,471,382,345,253,177,140,112,84,47,45,51,27,19,20,22,25,12,12,17,12,8,7,12,11,4,4,3,2,1,2,0,0,0,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,27,93,342,927,2045,3104,3457,2741,2101,1612,1140,909,617,518,458,330,282,266,237,201,181,138,133,113,97,97,69,62,49,45,47,33,34,34,36,30,21,22,25,20,20,14,18,14,15,14,13,17,6,3,14
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,60,117,315,506,724,800,801,738,665,613,566,505,488,400,303,254,214,154,140,83,91,37,64,48,34,30,24,37,24,25,17,21,12,9,8,7,3,3,6,9,5,2,2,3,32
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,12,30,42,106,156,254,341,444,560,622,674,624,542,429,398,346,228,231,214,121,103,81,68,41,62,44,54,39,37,31,29,22,40,17,12,15,17,21,23,22,18,18,18,25,22,20,11,14,13,16,104
Upper Siang,12,252,0,129,16,27,37,44,46,51,89,108,168,199,287,382,575,764,1084,1503,1983,2561,2900,3115,3129,2904,2594,2046,1408,1013,675,366,240,122,73,22,13,8,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,2,1,1,1,0,2,2,5,11,15,26,40,72,128,266,422,693,1133,1669,2520,3285,3974,4380,4188,3665,2966,2310,1864,1539,1360,1113,1018,880,754,733,616,537,532,440,355,344,296,251,179,156,159,148,114,102,102,86,77,68,59,40,48,39,33,33,33,32,27,28,17,25,22,155
Umaria,23,431,0,0,0,1,0,1,0,2,0,1,2,4,6,11,23,34,66,130,222,393,707,1058,1594,1883,2123,2148,1808,1510,1132,869,659,589,482,350,297,283,229,220,164,182,136,95,89,82,78,60,49,59,47,29,19,22,18,15,17,8,13,5,7,12,5,13,5,5,3,10,4,5,3,5,5,10
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,120,488,1178,1962,2419,2431,2295,2108,1963,1799,1703,1761,1887,2045,2078,2299,2340,2344,2238,2186,1848,1654,1367,1072,895,753,642,522,438,376,315,285,251,220,213,224,190,161,138,147,125,122,118,103,126,108,692
Pithoragarh,5,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,15,31,74,224,603,1402,3203,5552,6764,5264,3213,2066,1345,1075,771,545,373,238,214,139,117,60,48,40,23,23,17,13,12,15,7,6,8,9,9,4,9,4,6,5,7,4,5,4,9,3,2,7,1,3,4,12
Reasi,1,20,0,0,0,0,0,0,0,0,0,1,1,1,6,4,16,19,27,71,141,259,409,644,819,913,900,826,672,589,562,528,578,483,425,339,276,226,185,152,126,98,85,67,66,55,44,49,47,31,27,35,26,18,21,12,7,11,10,4,4,5,7,1,5,3,4,1,1,1,5,2,0,5
Kohima,13,270,0,3,0,0,0,0,1,0,0,0,2,0,2,3,6,11,17,37,66,96,184,318,466,650,774,935,845,644,417,259,174,120,78,61,38,39,34,27,18,30,31,21,18,17,21,4,10,9,15,9,5,5,7,11,7,7,6,4,4,5,6,3,1,5,0,1,0,1,1,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,15,48,152,310,542,964,1292,1584,1624,1468,1074,797,516,398,314,249,200,178,166,120,122,111,86,76,77,73,76,53,64,41,39,27,42,30,33,30,19,20,20,14,8,15,5,8,7,3,1,6,1,4,0,0,0
Saharsa,10,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,55,133,275,468,588,652,682,703,689,561,522,400,334,275,254,230,168,113,78,59,49,38,16,24,24,13,13,5,15,7,3,6,3,7,10,8,6,8,10,4,2,0,1,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,7,2,10,5,10,8,4,7,7,9,9,8,457
Malappuram,32,592,0,42,4,11,14,20,17,13,21,38,31,50,41,43,76,84,97,140,141,207,282,357,416,585,549,703,887,907,1026,1062,1071,955,779,650,483,349,280,207,140,101,92,76,49,45,38,33,29,18,14,14,8,9,5,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Viluppuram,33,607,0,15,3,3,4,3,7,10,15,11,16,20,29,38,55,69,103,132,175,221,255,296,366,455,522,752,961,1211,1362,1555,1758,1708,1701,1682,1637,1577,1351,1326,1198,1008,926,773,677,602,462,392,360,303,248,195,160,145,122,97,84,59,47,41,49,37,27,25,25,12,19,17,12,8,9,2,7,5
Tapi,24,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,28,76,191,502,975,1456,1585,1456,1213,1029,1112,911,657,480,357,261,223,181,141,132,109,108,70,50,63,35,38,26,19,23,15,12,10,12,9,7,10,5,2,0,1,1,3,4,1,1,1,0,1,0
West Godavari,28,546,0,53,10,11,16,14,12,19,20,22,42,52,51,83,115,168,188,225,382,431,534,711,886,1162,1220,1533,1666,1757,1858,1956,1947,1834,1730,1548,1439,1176,1082,939,832,731,639,538,458,401,312,284,240,243,170,161,123,100,77,74,55,45,45,37,24,28,22,21,14,18,4,12,4,3,1,1,0,0
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,42,99,265,425,730,864,941,941,764,637,591,441,351,250,194,147,122,87,72,56,34,19,13,10,10,10,6,2,3,2,5,5,2,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,13,31,61,144,199,333,478,554,637,686,645,637,654,625,648,606,543,496,468,434,382,312,271,204,188,177,130,115,98,88,94,80,46,35,41,34,36,33,29,19,15,25,19,14,29,16,18,17,14,16,55
Tiruppur,33,633,0,8,2,1,3,2,5,10,2,5,8,16,12,20,24,27,37,58,64,90,123,127,159,196,248,296,352,431,530,682,863,1073,1284,1339,1344,1425,1234,1164,965,878,694,613,553,565,466,450,407,287,294,249,238,188,151,135,110,109,81,69,76,61,52,53,50,36,35,29,20,22,17,5,8,88
Mayurbhanj,21,376,0,5,0,1,1,1,2,4,5,1,4,6,11,21,29,42,89,123,200,306,542,895,1339,1726,2434,3005,3476,3706,3628,3596,3537,3437,3067,2566,2029,1440,1044,702,492,359,252,201,175,113,74,79,50,42,50,44,34,20,16,21,15,15,13,11,4,6,12,6,6,5,2,3,2,0,0,0,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,177,473,780,869,771,631,496,408,326,294,233,185,164,140,131,104,111,90,84,78,70,54,32,28,30,16,23,20,15,12,5,5,7,5,6,5,3,1,3,2
Dakshin Bastar Dantewada,22,416,0,821,119,162,171,234,237,294,325,421,504,607,743,923,1098,1359,1573,1844,2230,2442,2662,2734,2747,2539,2304,1823,1478,1058,704,530,321,255,182,159,142,118,111,76,75,57,64,53,32,51,42,26,23,36,21,27,23,24,10,11,11,16,17,14,15,14,9,17,11,11,6,6,10,15,14,6,7,25
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,41,154,523,1402,2739,3961,4499,3617,2159,1240,766,516,349,241,155,116,95,61,60,42,40,32,36,22,32,19,28,22,17,11,14,9,6,9,11,7,7,7,6,8,4,3,5,3,6,4,4,2,2,2
Ukhrul,14,279,0,1,0,4,1,0,3,3,8,9,22,33,63,73,132,239,365,650,910,1255,1597,1989,2253,2687,2681,2234,1260,538,223,96,101,46,44,32,31,29,28,15,23,13,12,6,4,6,4,5,1,5,4,2,2,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,35,10,4,14,14,9,15,18,21,23,27,25,51,53,89,92,103,168,192,271,332,454,582,750,783,932,1060,1135,1209,1255,1251,1330,1269,1095,1071,883,684,600,438,422,323,297,227,203,170,149,116,100,90,67,65,44,50,40,40,46,27,27,17,19,21,19,9,20,16,14,1,7,10,2,2
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,21,47,95,209,359,575,714,733,810,935,953,1002,1019,959,763,619,535,432,383,280,263,187,182,171,125,117,92,61,71,54,67,51,42,53,54,58,62,68,61,59,53,52,52,51,20,121
Hanumangarh,8,100,0,5,0,0,2,1,2,2,2,3,1,7,11,8,8,20,26,40,58,88,159,303,580,1033,1927,3312,4787,5779,5764,4845,3513,2628,1914,1502,1171,948,764,676,521,506,400,313,302,211,201,167,152,145,103,104,70,72,47,56,50,48,48,32,28,28,35,12,10,16,20,16,17,13,6,5,4,4
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,14,39,83,215,455,897,1259,1500,1422,1333,1152,1101,982,852,688,493,383,269,209,163,121,85,71,47,36,30,29,24,29,13,22,20,26,31,15,22,13,7,18,15,8,7,6,8,7,5,3,0,4
Giridih,20,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,30,71,181,340,751,1329,2134,2678,2843,2427,1912,1419,1204,877,701,606,449,340,308,243,187,163,135,103,72,76,59,34,33,38,36,37,29,15,28,19,11,12,11,10,13,9,18,11,13,11,9,3,2,2,1,7
Khunti,20,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,10,26,43,74,165,353,629,987,1302,1707,1749,1429,1118,703,429,248,175,133,93,81,73,49,27,23,16,24,5,19,9,20,10,10,9,7,9,5,6,3,2,2,6,1,1,5,1,3,1,3,0,1,2,0,1,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,25,55,86,109,169,207,220,231,262,293,289,313,339,330,359,381,345,347,310,327,384,361,335,321,296,315,284,258,235,215,205,147,132,126,106,81,86,81,67,57,52,50,52,57,44,50,41,122
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,10,12,29,54,93,119,243,349,514,745,1046,1368,1767,1767,1683,1342,1014,692,543,335,243,205,176,146,106,90,103,81,68,49,35,41,27,22,18,29,15,10,17,5,6,6,3,5,4,3,4,0,1,1,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,26,115,498,1184,1875,2381,2666,2499,2238,1723,1266,919,658,433,284,176,142,103,73,77,61,54,44,23,28,34,16,21,12,11,15,12,15,7,6,11,10,9,3,6,5,7,3,7,4,2,14
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,8,19,25,32,71,136,255,453,640,801,951,1113,1094,1094,967,891,849,807,686,643,609,561,468,420,407,376,307,291,269,222,209,176,162,107,96,72,75,68,45,37,33,27,18,13,20,15,10,87
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,28,59,77,126,219,291,357,485,570,566,576,568,515,478,444,418,364,286,300,221,218,184,121,141,117,134,96,85,81,71,80,96,74,78,61,51,53,50,45,56,45,27,22,26,18,23,26,24,12,75
Lower Dibang Valley,12,258,0,23,15,8,18,23,32,43,67,134,137,282,425,642,941,1366,2043,2836,3364,3689,3486,2712,1742,865,418,227,148,115,65,29,20,14,4,4,2,2,1,1,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,8,14,30,69,151,349,658,1120,1540,1989,1796,1374,908,602,439,287,202,138,103,72,63,43,33,26,21,15,12,14,2,6,4,4,1,1,1,3,1,1,4,2,2,1,0,2,0,2,0,0,1,0,1,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,51,144,306,343,340,328,401,518,466,398,508,602,674,708,742,743,685,691,552,466,396,372,278,274,225,183,159,142,120,114,88,77,78,58,43,41,44,46,33,34,34,20,23,23,43
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,30,59,118,208,407,625,893,1161,1483,1764,1863,1979,1848,1748,1558,1296,1139,934,735,620,536,419,338,273,200,194,127,128,85,69,74,62,44,37,58,33,35,37,32,30,32,17,12,22,18,11,20,22,5,10,40
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,75,250,657,1147,1410,1451,1312,1217,1078,975,850,733,627,583,466,416,356,295,309,248,197,188,157,153,115,107,97,94,90,99,90,88,62,57,69,62,55,69,74,96,255
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,13,31,62,104,183,252,350,347,317,274,225,192,157,111,76,69,59,64,56,50,53,28,32,31,28,21,37,29,32,25,26,25,29,34,30,31,41,30,19,13,9,1,4,2,1,2,1,0,0,0,0,0
Y.s.r.,28,551,0,582,92,125,156,173,224,283,353,429,549,749,937,1251,1461,1834,2319,2858,3425,3740,4089,4264,4018,3736,3332,2788,2224,1976,1688,1530,1298,1176,1088,997,851,802,651,558,539,447,357,308,280,232,191,186,179,132,148,113,84,98,81,67,68,54,57,52,36,39,32,34,26,26,22,18,25,13,19,21,14,24
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,36,82,115,185,245,414,515,621,627,570,454,379,339,201,140,119,68,60,50,43,25,23,17,13,16,14,12,13,12,8,8,9,5,5,4,2,4,4,2,5,3,0,1,2,3,0,0
Aurangabad,27,515,0,0,0,0,0,1,1,0,0,1,0,1,2,2,8,16,33,69,148,308,544,1102,1880,2942,3758,4409,4346,4085,3480,2757,2222,1776,1468,1109,934,786,595,521,468,422,390,308,249,213,163,150,142,113,105,90,83,79,66,51,55,54,61,47,55,43,38,43,41,33,44,40,49,51,33,45,45,103
North,11,241,0,2,0,0,1,0,0,0,0,0,1,4,1,3,5,12,27,51,95,156,263,485,773,1213,1826,2452,3009,3039,2545,1585,737,329,163,105,83,63,41,27,13,12,18,15,10,14,6,4,7,7,2,4,5,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,1,0,0,0,0,0,1,2,7,4,23,25,40,73,132,212,352,520,777,1018,1206,1217,1150,910,628,538,525,562,580,679,708,701,647,534,455,417,373,345,317,283,304,279,229,216,206,175,140,146,132,99,79,82,65,45,41,29,27,19,12,10,11,7,6,3,2,1,2,2
Barpeta,18,303,0,4,0,0,2,2,1,0,1,2,0,2,7,7,14,33,42,63,121,168,296,415,498,595,825,1006,1032,1061,856,809,671,484,324,273,192,130,98,52,60,42,40,29,25,15,21,11,5,6,6,5,0,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,22,89,249,524,966,1280,1508,1581,1577,1574,1566,1512,1383,1278,959,829,636,500,363,249,201,153,118,114,66,57,53,36,37,20,30,20,14,19,16,6,12,11,12,11,5,7,9,11,10,4,4,5,6,6,17
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,11,25,55,142,283,466,785,973,979,794,600,471,348,308,266,263,304,275,269,219,194,148,106,65,56,53,31,18,9,11,8,1,1,2,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,16,5,3,2,7,4,4,6,12,13,19,21,41,46,85,91,145,208,274,377,589,685,867,1000,1024,1073,939,864,736,593,578,551,639,759,926,1072,1151,1136,1113,934,780,698,580,386,334,290,224,164,164,146,131,114,65,67,75,58,43,62,27,57,41,37,21,21,28,11,14,14,17,17,6
Nagpur,27,505,0,1,0,1,0,0,0,1,1,1,0,3,2,9,14,21,47,84,163,290,489,782,1119,1559,1968,2399,2631,2811,2742,2606,2462,2192,1956,1722,1579,1391,1321,1094,903,851,746,613,556,476,473,386,377,309,317,296,242,224,183,205,135,135,128,127,114,117,109,87,92,84,86,77,56,66,65,71,73,521
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,37,168,472,1013,1325,1294,1154,884,658,512,381,249,246,162,133,99,66,76,50,37,23,21,22,13,7,3,9,5,4,3,2,4,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,77,15,10,10,19,25,25,27,41,34,82,68,101,92,156,206,227,300,389,551,673,799,1056,1134,1265,1382,1284,1245,1128,1013,909,750,532,491,470,326,304,261,230,179,160,135,145,125,102,60,57,60,56,47,41,33,16,19,31,18,15,18,15,16,8,9,13,3,10,5,7,6,5,7,12
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,3,19,21,24,14,28,27,30,29,47,29,42,53,60,42,56,54,43,50,54,36,32,37,37,34,33,31,27,27,34,20,15,18,15,14,11,60
Amreli,24,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,17,32,115,258,530,974,1477,2142,2788,3480,3784,3794,3062,2358,1829,1311,1045,827,679,563,417,364,355,268,223,189,177,142,112,97,76,64,76,55,48,57,54,47,41,28,15,24,13,18,16,9,13,16,9,3,8,5,32
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,1,1,0,3,6,6,13,54,120,350,837,1813,3903,6838,10223,11774,10406,7509,5017,3442,2187,912,208,51,23,10,6,10,8,5,7,6,3,5,3,3,3,1,4,2,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,2,0,2,1,2,5,7,10,20,47,67,117,221,341,572,750,894,945,876,878,773,727,800,744,708,675,553,466,407,368,270,239,175,164,126,75,74,66,50,31,23,38,32,19,25,14,24,13,10,5,12,5,3,5,0,2,2,1,0,0,0,0,2,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,26,74,177,311,621,953,1500,2029,2646,3277,3345,3065,2939,2817,2399,1948,1604,1230,1016,915,764,676,573,500,457,373,309,278,219,195,188,148,126,104,93,67,58,59,41,53,26,29,16,22,13,15,12,12,7,11,7,6,4,27
Osmanabad,27,525,0,1,0,0,1,0,1,0,1,2,2,7,4,8,12,35,41,88,166,267,494,843,1303,1915,2737,3303,3401,3267,2656,2186,1569,1235,971,872,709,647,490,413,391,316,257,199,163,172,138,99,98,87,64,57,46,51,43,27,26,18,19,20,21,13,10,11,14,6,4,5,1,1,2,1,0,7
Udhampur,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,17,53,140,292,582,846,978,893,736,653,589,520,479,437,463,421,486,479,386,343,299,241,182,172,115,97,73,60,41,38,37,37,15,21,19,26,21,24,18,16,19,16,11,10,11,14,11,7,4,4,2,1,2
Chandrapur,27,509,0,10,4,2,2,7,6,13,10,17,32,57,71,114,184,281,478,728,1136,1636,2215,2809,3363,3745,3911,3628,3131,2756,2210,1929,1787,1510,1338,1125,1011,925,737,637,572,462,390,361,325,257,242,236,181,171,154,147,144,111,95,88,94,79,68,58,64,63,64,57,46,35,39,39,40,34,31,18,15,52
Mandya,29,573,0,23,2,2,6,5,5,8,11,7,16,22,29,32,46,40,61,82,97,139,207,241,313,344,514,591,806,1009,1190,1339,1435,1395,1437,1247,1141,952,804,710,594,481,417,385,314,238,183,165,147,105,110,99,66,69,56,39,51,34,38,20,25,20,22,22,22,8,19,19,10,12,9,17,11,47
South Garo Hills,17,295,0,0,0,0,0,0,0,1,1,1,1,3,0,2,5,6,6,16,35,64,123,186,353,579,777,991,1192,1076,922,640,424,300,186,116,98,83,62,65,48,46,36,24,19,13,8,5,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,53,87,84,102,111,126,197,280,321,389,307,290,256,248,203,196,154,125,130,113,118,101,95,88,78,86,71,74,56,53,48,48,67,50,47,56,46,38,46,117
Lunglei,15,286,0,4,0,2,0,0,1,1,2,2,4,7,4,13,24,34,76,126,240,438,767,1239,1915,2295,2540,2305,2127,1775,1276,899,584,361,199,137,79,67,40,28,17,16,8,8,7,6,6,5,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3,7,18,28,51,125,269,574,1081,1955,2940,3523,3559,2646,1648,1003,651,490,340,242,188,145,131,97,91,60,46,41,33,35,26,28,23,34,22,15,12,13,13,14,6,8,8,6,4,4,3,2,0,3,7,2,2,1,1,1,3,21
Chandel,14,280,0,0,1,0,0,3,2,2,5,11,13,24,38,60,93,211,340,612,919,1280,1660,1714,1641,1447,1292,1089,838,400,166,66,30,14,15,11,7,6,6,3,1,1,0,3,0,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
