,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Sagar,23,427,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,26,42,90,170,286,574,970,1347,1817,2214,2505,2627,2774,2619,2585,2377,2325,2063,1838,1708,1604,1390,1271,1137,1064,958,803,742,609,563,474,443,353,321,296,234,256,213,166,145,122,127,96,93,76,55,62,46,47,40,38,38,28,24,20,19,92
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,18,35,57,89,91,128,167,246,382,501,648,817,1035,1157,1338,1433,1501,1521,1374,1346,1095,976,751,561,440,346,224,179,132,98,63,64,51,35,32,29,26,4,11,10,13,9,6,7,10,10,12,5,15
Kurnool,28,552,0,650,88,86,107,118,164,222,228,265,299,383,514,649,779,928,1153,1468,1779,2341,2958,3602,4339,5037,5557,5798,5695,4969,3934,3106,2293,1802,1421,1184,1113,884,827,795,694,614,593,512,456,399,381,319,287,270,219,183,172,164,129,95,89,87,61,48,54,33,43,32,33,22,29,24,25,12,13,13,12,25
The Nilgiris,33,611,0,23,3,0,4,11,6,2,4,13,17,15,6,20,19,32,49,53,66,76,105,152,192,215,273,295,389,476,529,600,767,744,736,606,499,382,322,272,216,141,158,103,99,97,74,54,46,29,20,24,15,12,12,19,14,9,4,3,5,5,9,11,1,4,4,0,2,1,1,0,0,0
Coimbatore,33,632,0,4,1,0,0,0,0,0,1,2,1,5,1,4,2,10,15,22,27,43,74,121,206,265,350,392,479,459,493,499,523,569,669,698,792,872,923,906,935,938,873,817,693,655,558,426,406,301,305,233,218,243,192,207,231,195,141,109,119,111,106,92,84,58,52,48,51,31,36,35,28,95
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,18,22,54,97,108,133,192,239,394,530,627,681,680,619,644,607,594,543,478,477,436,376,303,266,201,187,143,121,116,84,63,43,35,34,35,30,20,29,24,9,12,14,18,8,3,2,1,1,2,0,0,0,0
Godda,20,351,0,46,6,14,11,14,25,20,26,39,45,64,90,129,137,179,228,277,305,352,345,430,479,480,494,502,485,435,419,392,363,396,358,352,324,290,240,266,168,131,105,75,60,42,44,27,22,17,8,10,10,21,14,10,12,18,14,6,9,7,8,7,2,3,4,1,0,0,0,0,0,0
Chikmagalur,29,570,0,335,17,31,66,54,78,73,109,66,127,181,178,232,271,400,409,606,692,871,975,1158,1317,1350,1496,1577,1462,1424,1280,986,749,601,461,380,301,209,184,148,97,78,75,70,47,42,31,27,28,28,9,17,6,11,8,10,5,3,11,14,11,7,6,2,6,9,2,3,6,0,2,0,0,2
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,24,44,113,212,346,601,764,864,1011,893,829,762,735,655,578,513,439,354,284,247,222,203,179,145,133,133,129,109,89,71,72,60,62,48,43,41,41,32,38,33,45,43,59,62,78,99,80,81,194
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,12,43,84,144,265,369,523,549,661,673,769,759,801,735,645,600,468,407,307,213,147,96,93,66,57,47,29,30,25,16,16,18,18,21,16,9,14,12,17,13,13,17,12,12,15,6,1,0,0,0,0,0,0
South Goa,30,586,0,47,2,8,6,8,14,14,16,26,22,34,39,70,69,91,104,139,180,208,252,362,381,384,459,428,422,348,310,300,237,214,195,132,121,115,126,117,116,118,144,149,151,147,145,144,132,112,111,100,73,81,53,46,37,29,17,19,28,16,16,15,10,18,17,11,10,8,15,7,2,6
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,29,42,75,127,149,187,295,415,490,542,574,541,511,414,375,279,214,194,146,116,108,101,71,59,55,58,55,51,45,51,44,45,49,42,43,31,42,33,35,28,128
Kolar,29,581,0,1,0,2,1,0,1,1,0,3,3,3,4,9,7,12,19,10,12,16,38,44,67,94,128,175,236,316,383,459,584,651,810,866,904,972,961,1017,947,923,836,698,659,563,475,376,319,261,219,168,158,126,113,90,88,63,51,53,48,46,40,31,26,31,24,10,28,10,22,11,21,123
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,12,16,33,73,142,235,333,481,703,868,1068,1229,1242,1202,1175,1027,839,734,646,498,386,317,252,189,156,109,80,70,51,32,24,37,25,17,10,13,8,9,12,4,6,5,2,4,2,4,3,4,1,2,2,2
Mon,13,261,0,515,70,65,80,114,94,90,110,116,141,196,193,225,292,331,350,347,371,391,419,395,353,340,283,226,200,137,99,56,42,37,20,17,11,14,9,4,2,5,9,8,6,2,4,6,3,2,2,2,0,2,1,1,1,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0
Madurai,33,623,0,29,2,4,8,4,8,6,12,8,25,31,31,33,44,55,73,97,106,136,174,207,272,287,348,364,398,508,555,578,635,705,759,736,793,687,699,701,618,525,463,428,381,306,291,228,195,163,139,119,111,111,114,84,50,61,49,51,39,46,38,27,35,35,15,26,24,18,23,22,27,67
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,36,62,146,302,427,556,665,769,794,689,647,547,488,383,306,253,198,158,116,81,70,46,42,35,33,19,16,23,8,7,14,14,13,7,8,5,4,7,2,0,0,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,29,48,94,220,444,768,1258,1657,2003,2062,1847,1655,1450,1331,1151,989,835,700,550,446,388,325,328,276,250,196,192,156,148,110,113,87,72,62,54,53,50,39,35,41,26,35,19,28,29,26,22,13,19,15,16,23,14,14,6,1,11
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,22,46,77,135,169,229,250,301,345,439,555,626,604,626,571,619,572,470,428,368,307,225,166,140,111,77,57,51,57,40,36,43,24,27,22,18,19,18,16,16,16,4,3,8,5,4,4,35
Jagatsinghapur,21,380,0,0,0,0,0,0,1,2,0,1,0,3,10,8,12,15,27,52,50,66,109,140,173,190,235,309,371,437,435,471,458,441,446,358,366,350,262,234,180,138,105,97,92,70,56,54,47,42,36,30,18,21,17,24,14,24,22,28,17,19,23,18,17,24,16,21,15,20,15,14,12,66
Upper Siang,12,252,0,2753,325,342,387,407,478,478,573,648,648,730,827,909,955,1083,1018,1044,1048,973,1013,1012,878,684,495,435,281,174,106,44,20,23,4,7,5,2,1,1,2,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,194,33,31,42,43,57,80,86,107,127,170,217,242,360,402,534,634,800,962,1213,1463,1792,2092,2600,3061,3468,3423,3198,2820,2215,1830,1490,1187,1061,908,825,763,610,554,487,385,431,334,311,261,239,200,199,170,135,123,96,89,73,79,71,53,52,48,40,33,36,39,29,31,34,20,34,24,20,93
Umaria,23,431,0,5,2,4,1,4,4,6,11,17,40,47,88,131,172,288,421,634,874,1124,1352,1480,1449,1417,1272,1114,1007,927,795,756,645,544,467,425,405,324,310,269,220,205,161,133,81,87,58,57,40,21,28,19,16,12,9,14,10,6,13,6,15,15,8,9,6,6,6,4,7,2,2,4,0,4
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,16,39,103,230,433,731,992,1220,1284,1287,1226,1211,1222,1333,1431,1476,1552,1541,1668,1757,1857,1980,2127,2164,2306,2216,2308,2047,1941,1589,1344,1178,997,769,630,504,456,374,312,289,228,199,193,181,181,141,146,138,111,126,127,128,725
Pithoragarh,5,62,0,3,0,1,1,2,5,4,5,10,20,19,31,46,99,127,237,384,670,954,1444,1958,2461,2991,3346,3802,3911,3151,1920,1094,767,632,581,497,381,348,254,230,187,174,124,106,91,62,78,55,51,37,26,30,34,16,19,11,18,13,9,7,9,5,7,6,6,7,6,5,4,3,1,3,2,10
Reasi,1,20,0,11,3,7,7,4,6,4,14,10,19,18,25,51,75,93,140,173,234,336,463,578,725,750,803,733,662,605,527,466,431,385,357,318,293,230,193,161,148,121,102,74,73,58,62,49,45,37,37,29,24,19,11,18,20,14,18,15,13,10,1,4,6,3,7,0,2,1,4,2,1,6
Kohima,13,270,0,517,70,69,79,92,117,109,102,112,169,160,172,190,221,228,226,205,220,237,216,215,192,152,142,140,97,86,76,66,63,54,41,39,26,27,27,23,27,22,24,14,27,18,14,19,14,9,8,7,16,4,4,7,5,4,2,10,3,6,9,3,6,2,2,1,1,0,0,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,25,67,159,285,481,709,954,1114,1207,1291,1154,1060,823,659,494,412,276,248,195,185,161,118,82,90,85,65,69,67,71,56,52,49,42,35,32,36,33,18,18,26,19,20,15,8,16,3,8,5,4,3,3,3,4,0,0
Saharsa,10,214,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,16,26,46,83,142,245,331,414,524,490,531,558,533,559,478,413,365,336,269,224,206,169,109,105,64,51,36,24,27,12,15,8,10,5,11,9,9,3,8,4,7,2,4,12,7,9,8,2,4,2,1,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,9,10,5,5,9,4,12,8,10,12,8,14,11,433
Malappuram,32,592,0,35,3,11,2,17,11,14,10,7,16,14,15,11,22,47,45,28,53,79,86,141,164,309,462,649,853,1109,1357,1491,1549,1416,1210,994,662,443,273,177,131,116,67,54,51,35,17,16,19,8,6,6,7,6,5,2,7,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
Viluppuram,33,607,0,27,4,2,4,5,2,8,8,18,17,25,14,34,26,46,60,44,84,126,143,207,234,271,392,434,531,663,791,1017,1322,1493,1697,1740,1866,1783,1776,1570,1607,1424,1214,1031,968,788,663,572,449,405,353,285,240,192,167,125,103,93,76,49,39,34,36,25,27,24,20,16,10,6,4,2,1,2
Tapi,24,493,0,0,0,1,0,0,1,0,1,1,7,11,14,30,42,81,154,210,324,453,572,729,668,677,709,647,564,579,580,589,684,708,691,616,563,462,383,296,218,208,195,182,107,100,105,63,65,54,42,34,21,22,31,23,11,19,6,12,7,4,12,9,4,1,2,3,1,2,3,0,2,1
West Godavari,28,546,0,29,3,0,4,5,5,9,6,18,14,19,21,32,40,47,77,88,113,165,198,311,473,593,819,1165,1464,1763,1979,2271,2308,2309,2378,2119,1907,1649,1355,1105,965,783,656,549,447,377,335,308,217,206,136,146,114,100,77,58,54,43,32,32,30,33,17,11,15,10,10,8,1,1,0,0,0,0
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,10,30,55,90,179,223,353,549,632,663,713,625,553,493,459,374,360,313,286,252,186,173,124,112,90,76,46,29,28,14,13,13,3,9,1,6,5,5,3,6,2,2,3,1,1,1,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,12,13,24,30,80,157,263,424,594,707,699,620,575,569,678,635,632,554,518,437,403,324,321,291,244,205,181,132,140,121,137,92,85,74,71,55,34,41,42,39,39,17,21,15,8,20,14,21,19,18,12,16,18,16,14,25
Tiruppur,33,633,0,36,10,4,4,2,5,9,15,10,15,12,24,40,33,47,51,73,91,116,137,166,210,211,251,249,270,384,470,711,794,982,1135,1234,1198,1172,1177,1086,1076,959,932,708,648,615,563,390,342,330,286,264,202,197,163,130,102,88,81,77,67,40,65,61,34,44,24,36,29,7,12,20,14,56
Mayurbhanj,21,376,0,395,64,74,90,120,151,198,212,312,351,442,566,725,908,1082,1331,1562,1769,1888,1933,2167,2141,2250,2267,2324,2314,2287,2304,2062,1904,1636,1418,1226,940,790,590,440,349,275,217,166,147,101,79,68,46,33,31,36,22,19,12,25,7,16,7,6,9,4,12,7,8,4,2,2,1,0,0,0,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,23,72,228,501,777,842,713,536,456,404,328,272,272,214,188,154,145,120,110,95,79,68,51,48,28,25,18,23,21,19,12,14,8,8,5,6,4,6,0,3,3,0,0,0,2
Dakshin Bastar Dantewada,22,416,0,187,34,46,35,62,77,95,133,177,235,268,388,529,666,875,1073,1427,1655,1972,2414,2897,3394,3609,3590,3027,2329,1650,1179,809,564,390,290,219,173,137,134,108,95,74,64,28,55,31,32,28,27,20,22,17,19,19,11,11,13,9,19,16,10,8,13,6,11,10,14,7,7,5,5,2,3,4
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,13,37,100,228,472,848,1395,1898,2372,2672,2623,2201,1826,1457,1088,867,686,478,351,265,218,161,138,107,86,65,59,50,51,40,32,27,23,18,13,13,15,20,11,15,9,14,6,7,6,8,5,2,6,6,6,4,1
Ukhrul,14,279,0,2286,280,269,320,335,383,487,508,509,551,622,691,649,716,731,735,670,619,560,491,334,214,145,89,59,15,15,13,9,1,4,3,1,2,10,1,3,1,1,2,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,249,21,36,25,34,48,38,40,53,71,94,101,105,135,178,196,227,250,300,295,316,372,422,451,596,577,725,859,901,1004,1055,1106,1162,1098,1108,892,776,636,559,516,413,309,245,231,202,180,146,126,102,108,85,74,57,64,62,47,34,43,28,28,26,21,24,13,13,11,15,12,4,4,13
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,6,15,17,41,99,168,278,379,484,576,674,733,805,858,826,810,801,737,697,616,530,469,424,305,285,246,193,146,130,125,89,77,74,55,64,67,58,72,60,57,67,68,77,85,78,57,51,24,19,12,9,6
Hanumangarh,8,100,0,109,25,32,17,34,47,73,79,96,137,174,243,361,442,580,812,1132,1467,1851,2348,2684,3036,3297,3340,3415,3242,2996,2635,2133,1682,1294,1042,783,660,527,423,361,330,253,224,183,143,116,110,101,73,45,53,38,34,34,42,39,30,35,28,24,22,22,21,15,19,7,4,5,4,0,1,1,0,2
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11,12,54,125,230,375,600,722,862,891,982,1076,1098,1017,1029,950,799,608,527,380,320,281,221,178,160,127,82,63,44,40,37,26,31,18,28,17,16,19,23,23,17,19,19,11,11,13,11,11,4,10,0,6
Giridih,20,349,0,4,1,0,2,2,0,1,7,11,10,28,33,49,92,148,214,375,487,696,857,1100,1273,1409,1519,1594,1486,1501,1437,1257,1134,869,689,591,519,402,320,302,240,227,180,164,119,93,81,64,51,48,47,42,25,34,24,25,23,19,31,14,11,15,20,10,9,11,2,6,3,2,0,0,0,6
Khunti,20,365,0,17,4,5,8,5,11,8,17,21,20,36,57,65,99,157,189,278,420,614,927,1159,1417,1500,1393,997,707,451,310,195,160,110,88,66,37,44,39,31,15,18,11,11,12,11,10,7,7,5,6,5,1,3,7,5,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,27,45,72,108,129,134,164,162,202,226,293,308,317,358,302,346,356,350,338,387,360,360,353,349,358,341,320,281,279,232,202,184,148,149,121,100,83,60,81,65,51,48,52,47,48,57,191
Koch Bihar,19,329,0,44,15,8,7,13,15,19,21,23,34,41,37,54,47,76,88,100,156,142,167,210,297,342,421,503,622,741,968,1079,1183,1161,1189,1138,971,757,561,394,280,199,157,97,84,75,92,50,66,62,61,52,40,29,33,23,27,26,23,14,6,3,4,0,5,2,2,0,0,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,26,72,142,188,281,389,547,796,1062,1294,1558,1626,1717,1805,1755,1604,1362,1016,708,511,354,237,169,104,68,56,49,35,25,29,25,14,14,14,16,13,10,16,9,10,6,1,6,7,4,4,5,12
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,24,32,50,61,137,358,629,939,1098,1129,1162,1173,1105,1030,924,851,822,727,684,588,513,472,372,314,286,205,195,139,112,107,89,67,44,31,37,28,28,26,18,19,9,10,5,7,14,48
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,14,22,34,75,147,263,272,302,348,363,472,527,515,465,436,448,449,398,419,312,242,245,259,199,170,201,158,119,122,101,81,89,88,91,64,72,61,69,57,37,39,48,35,27,23,27,25,24,17,16,9,46
Lower Dibang Valley,12,258,0,2695,303,327,331,398,442,500,506,578,630,533,631,690,734,711,766,758,701,715,734,683,624,504,412,286,179,96,41,21,17,16,6,6,5,2,1,1,0,2,1,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,111,11,23,21,25,42,28,51,69,60,100,108,152,198,251,302,413,506,643,771,851,1014,1066,989,920,793,625,431,329,233,200,149,87,83,76,53,38,36,39,23,13,17,11,5,6,7,2,6,6,3,1,7,3,6,0,3,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,16,34,81,125,178,184,210,254,291,320,343,362,394,372,416,550,597,653,613,655,615,600,590,539,474,400,361,313,268,238,218,184,152,142,118,105,76,84,69,60,37,61,49,33,36,26,25,23,24,17,40
Murshidabad,19,333,0,0,0,0,0,1,1,0,0,1,7,2,3,4,9,8,24,25,38,77,157,251,376,540,779,1025,1205,1389,1533,1466,1555,1543,1421,1319,1180,1035,940,845,729,629,513,468,395,304,265,213,170,124,115,94,86,60,58,48,47,33,48,37,33,31,20,16,26,25,26,14,18,17,14,18,12,32
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,39,141,369,659,910,1080,1208,1303,1159,1064,995,924,830,697,513,523,458,384,378,310,269,222,202,186,172,133,148,101,94,116,101,88,74,91,69,65,78,68,65,65,77,85,67,154
Dimapur,13,265,0,141,16,23,18,42,23,28,41,43,37,56,47,70,76,73,98,109,106,100,114,121,117,123,106,134,89,94,69,69,55,51,59,52,51,41,34,45,42,27,44,30,25,24,28,28,27,18,28,18,20,28,24,38,42,37,41,35,31,23,9,8,2,2,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,248,40,57,58,70,81,104,123,180,232,298,368,513,604,839,1039,1349,1847,2364,2751,3456,3869,4387,4632,4453,4087,3691,3025,2532,2109,1828,1650,1343,1113,1039,913,775,675,537,503,390,359,268,238,206,167,171,132,127,118,87,87,88,80,48,49,33,45,45,31,30,24,23,33,17,15,11,9,8,4,19
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,29,88,149,221,311,361,429,499,550,498,431,419,351,281,176,151,99,67,64,36,32,35,23,22,27,19,14,11,7,6,9,9,6,7,4,7,0,3,4,2,3,1,2,0,0,2,3
Aurangabad,27,515,0,1,1,4,0,2,0,2,3,7,8,21,20,32,65,86,144,226,366,532,876,1219,1660,2127,2630,3032,3307,3339,3154,2920,2486,2044,1838,1557,1252,1087,924,782,696,592,531,496,393,321,290,229,203,156,156,130,88,97,85,74,75,69,61,66,62,48,49,43,50,39,39,39,41,51,35,43,51,124
North,11,241,0,263,36,31,55,55,53,82,104,92,134,156,161,223,268,316,431,549,706,883,1169,1576,2078,2519,2454,1942,1166,527,235,125,48,40,32,25,23,17,15,14,5,6,3,6,4,7,6,8,4,7,3,3,2,2,1,2,2,0,2,1,3,2,2,0,0,1,0,0,1,0,0,0,0,0
Kabeerdham,22,407,0,5,1,1,2,4,3,6,3,6,8,20,28,63,70,101,156,218,343,423,541,665,810,853,863,916,757,586,628,618,593,638,746,777,730,670,554,505,484,409,418,370,363,329,310,278,277,226,191,161,151,109,93,70,42,32,31,17,11,13,11,4,5,5,3,3,3,1,0,0,0,0
Barpeta,18,303,0,158,30,35,21,49,49,57,73,86,105,135,168,239,280,335,358,501,573,569,624,565,560,571,538,546,504,415,364,308,268,223,197,154,120,82,65,49,42,29,22,29,21,22,13,11,4,6,2,1,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,1,0,0,1,4,1,6,5,18,20,28,40,100,139,184,300,378,481,621,729,759,799,924,925,1006,1030,1050,1029,1134,1013,1007,1043,860,821,698,618,463,384,254,204,130,110,52,49,47,31,25,26,13,19,10,14,9,10,15,8,7,11,9,16,6,9,8,5,5,4,21
Rudraprayag,5,58,0,0,0,0,1,1,3,3,1,2,10,13,20,36,59,112,180,275,418,464,519,533,423,403,468,493,509,452,345,212,178,185,188,206,172,199,185,201,158,121,119,107,108,88,63,44,59,25,34,29,25,14,12,13,10,9,8,5,7,5,1,2,6,2,0,1,0,2,0,1,0,0
Erode,33,610,0,122,19,14,13,16,12,27,35,22,50,70,63,70,70,112,138,152,215,206,307,297,392,510,565,630,647,704,719,729,789,709,655,682,814,920,995,1002,985,978,834,764,647,503,442,335,283,234,213,206,153,136,140,107,96,84,42,70,80,27,62,36,32,26,21,21,15,7,13,9,13,11
Nagpur,27,505,0,4,0,3,2,2,3,6,12,26,26,40,68,73,133,187,298,469,686,966,1249,1549,1791,1869,2002,2104,2160,2209,2145,2073,1982,1820,1670,1572,1328,1234,1151,1120,882,797,671,615,513,480,421,401,362,329,272,284,229,229,169,144,154,121,122,121,108,105,110,77,90,70,78,61,63,62,61,66,61,400
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,13,21,49,71,141,217,275,433,561,699,761,851,730,694,618,501,480,425,348,275,226,169,135,98,79,76,46,34,24,23,10,8,5,13,5,4,3,4,2,3,3,3,2,7,0,0,0,0,0,0,0
Haveri,29,564,0,30,2,7,12,7,2,13,23,14,17,27,34,47,48,79,104,169,214,298,443,565,719,1076,1274,1513,1483,1518,1368,1225,975,867,643,512,442,377,305,235,205,139,150,107,104,78,82,74,53,56,45,43,38,18,25,18,29,6,22,16,11,11,8,16,6,6,6,4,2,7,6,5,10,5
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,19,35,34,37,40,55,42,53,49,70,62,60,54,54,59,43,45,38,52,34,28,25,34,31,25,19,20,15,12,14,33
Amreli,24,480,0,0,0,0,0,2,0,1,0,2,4,5,6,14,20,38,69,115,205,353,620,939,1295,1676,2089,2497,2739,2599,2532,2287,2030,1743,1417,1238,981,861,800,620,581,511,469,396,379,280,237,202,165,141,112,116,115,95,67,63,63,46,41,44,25,35,23,19,18,19,9,14,8,9,6,11,8,31
Lahul & Spiti,2,25,0,0,0,0,0,2,0,0,2,5,6,4,5,8,21,43,78,141,303,570,941,1510,2107,2900,3919,5190,7087,9879,12362,11286,5904,1342,107,16,10,4,8,5,5,5,1,2,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,676,93,104,91,120,111,149,156,222,198,200,228,253,324,318,361,333,373,388,439,431,463,461,477,504,562,447,492,438,393,368,340,249,221,210,165,142,110,92,66,60,72,45,30,33,22,27,20,13,24,13,12,11,8,8,11,3,4,1,2,0,0,0,0,0,0,0,0,1,1,0
Chhatarpur,23,425,0,0,2,0,1,0,1,2,4,3,7,8,34,28,65,119,218,373,600,890,1337,1626,1822,1866,1867,1710,1596,1458,1583,1711,1856,1912,1615,1518,1396,1254,1101,1071,975,807,773,729,638,607,520,435,364,351,293,212,176,155,125,113,89,72,58,45,26,30,24,15,15,19,15,10,8,4,8,7,8,13
Osmanabad,27,525,0,53,8,11,14,17,14,24,42,46,48,84,102,152,200,277,350,589,710,988,1296,1687,2035,2483,2584,2667,2501,2257,1931,1513,1257,927,776,633,618,477,466,360,285,209,180,171,123,113,99,83,87,69,60,56,49,25,31,20,21,18,21,15,13,13,9,5,1,2,4,0,0,0,0,0,0,0
Udhampur,1,19,0,5,0,2,0,1,4,3,5,11,14,19,31,34,56,74,140,165,245,304,369,408,514,518,523,522,507,521,435,402,448,375,365,371,374,383,356,386,352,323,263,257,221,156,137,100,83,53,65,34,46,37,30,26,21,23,28,19,23,23,14,21,21,11,12,18,13,8,6,2,6,7
Chandrapur,27,509,0,76,22,14,18,28,39,45,67,78,87,144,188,228,300,492,658,996,1355,1841,2523,3166,3687,3847,3768,3494,2834,2333,1885,1563,1410,1281,1135,1060,915,841,827,642,548,498,408,356,314,231,230,219,151,137,152,115,96,108,94,69,68,72,66,64,67,64,44,39,50,43,37,32,18,21,10,6,10,31
Mandya,29,573,0,0,2,0,2,3,0,0,2,0,2,3,0,0,0,4,5,2,12,18,22,54,69,120,207,230,356,540,836,1055,1229,1339,1424,1268,1229,988,945,717,557,502,451,352,347,335,289,211,192,161,133,139,111,98,104,75,68,52,37,37,23,32,27,29,12,17,10,3,13,12,9,19,6,96
South Garo Hills,17,295,0,446,60,74,58,101,115,111,119,169,188,213,221,291,320,386,420,446,455,509,468,417,393,327,307,266,202,145,121,107,77,48,54,42,28,30,26,16,12,16,19,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,89,139,134,134,212,346,332,370,349,293,281,222,225,169,161,141,133,116,115,95,92,93,82,71,57,64,56,62,59,56,55,59,43,47,47,56,32,55
Lunglei,15,286,0,443,63,77,102,104,163,164,226,256,319,404,548,673,813,1027,1180,1454,1528,1584,1674,1532,1348,1070,874,580,371,261,163,98,59,49,30,25,25,7,9,17,9,13,8,5,6,8,7,6,6,1,7,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,38,56,144,320,649,1123,1801,2268,2363,2222,1879,1546,1242,1091,878,737,624,505,446,347,318,283,204,184,143,163,109,90,75,56,54,42,28,27,32,22,15,19,13,13,17,10,6,5,13,13,12,4,7,4,8,2,3,1,19
Chandel,14,280,0,974,128,166,176,258,256,310,358,479,513,615,730,787,917,998,989,988,908,737,612,401,277,194,105,62,35,25,24,12,13,13,4,1,1,2,8,1,1,2,2,0,1,1,1,2,0,2,1,1,0,1,0,2,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
