,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Sangli,27,531,0,0,0,0,0,0,0,0,0,1,1646,11444,9740,5102,2604,1315,863,514,392,291,278,193,160,124,123,103,81,58,50,76,54,42,46,39,36,26,24,33,25,19,25,18,17,16,12,16,13,11,15,12,9,8,6,10,7,5,8,8,6,5,7,10,7,2,3,4,10,4,3,5,2,6,8,1,8,2,5,5,7,1,4,4,3,6,1,5,4,6,1,3,2,3,4,6,3,2,5,2,4,4,2
Gandhinagar,24,473,0,0,0,0,0,0,0,0,0,0,0,0,4,37,313,701,976,818,687,624,518,388,353,275,226,261,194,203,170,145,142,125,115,93,89,88,75,60,59,52,63,64,54,37,47,26,42,33,38,32,26,27,25,37,21,27,26,26,15,20,17,21,22,15,16,15,15,17,12,10,10,14,17,13,14,10,15,10,12,13,14,10,14,9,13,7,11,3,3,8,6,7,9,10,6,2,8,6,4,3,6
Lucknow,9,157,0,0,0,0,0,0,0,0,0,0,0,1,203,813,1004,907,749,642,510,449,422,388,334,273,239,210,188,172,168,153,121,139,98,105,92,93,82,87,64,69,55,41,56,41,45,43,37,43,42,47,26,31,31,33,32,22,35,22,29,31,27,21,26,17,16,22,21,18,19,20,16,14,21,16,18,14,9,13,14,15,23,10,11,6,9,11,16,10,12,13,7,5,9,11,5,7,9,10,6,6,12
Mahesana,24,471,0,0,0,0,0,0,0,0,0,0,0,51,1066,3092,3386,2468,1894,1355,941,758,564,439,337,285,245,216,193,173,138,119,104,96,92,93,61,46,56,50,59,49,49,39,34,28,19,25,23,26,21,21,16,21,20,13,16,20,10,16,15,5,13,14,9,9,7,13,4,7,12,9,5,7,11,5,3,3,3,2,9,7,11,5,7,5,9,6,5,6,9,1,6,6,5,3,6,6,4,5,8,1,0
Dohad,24,485,0,0,0,0,0,0,0,0,0,0,0,228,1858,3545,2724,1992,1360,1066,753,524,338,314,195,148,130,90,64,58,40,27,16,20,21,17,18,9,5,10,7,4,8,3,7,7,4,1,1,2,5,8,1,2,1,1,0,3,2,0,1,1,0,2,2,2,1,1,0,4,2,0,2,0,2,1,0,1,0,1,0,0,0,2,1,2,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
Dhenkanal,21,383,0,0,0,0,0,0,0,0,0,0,121,4750,4830,2642,1659,1090,821,551,455,321,262,193,148,138,116,98,83,78,63,63,58,44,42,32,25,32,21,22,25,17,15,10,21,10,11,10,6,10,9,11,7,4,7,9,3,10,6,7,6,10,3,4,2,4,2,1,4,4,1,4,3,3,3,4,2,5,6,2,1,3,4,4,6,2,1,4,5,3,3,2,3,1,3,2,1,1,1,1,4,1,0
Shivpuri,23,423,0,0,0,0,0,0,0,0,0,0,1,9678,23383,5943,2588,1478,893,571,373,288,200,165,100,102,86,64,53,41,35,29,29,22,24,23,18,19,10,10,13,8,11,10,9,12,7,10,10,6,7,8,5,4,4,7,4,4,8,8,3,7,1,2,4,3,5,5,4,0,1,2,2,4,6,2,3,4,6,2,1,1,0,2,4,2,5,2,2,6,2,1,2,0,3,2,2,1,2,0,4,1,2
The Dangs,24,489,0,0,0,0,0,0,0,0,0,0,235,5474,1368,298,87,44,16,11,11,7,10,3,1,3,2,2,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imphal West,14,277,0,0,0,0,0,0,0,0,0,0,46,753,263,72,60,29,20,13,5,5,6,10,4,1,5,3,5,3,4,1,5,2,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wardha,27,504,0,0,0,0,0,0,0,0,0,0,221,8001,8533,4150,2140,1226,659,433,281,209,170,133,111,93,58,58,45,40,35,28,37,36,19,18,15,18,21,16,11,11,7,13,10,13,6,4,6,9,4,9,6,7,6,6,5,2,6,4,3,6,7,2,3,2,7,5,4,5,2,4,4,6,2,5,2,2,2,4,2,2,2,2,2,1,0,3,3,0,3,2,0,4,3,2,2,1,0,0,2,2,0
Garhwa,20,346,0,0,0,0,0,0,0,0,0,0,72,10943,5533,826,306,114,65,31,23,20,15,8,9,8,6,5,6,11,3,3,4,3,2,3,0,2,2,0,0,0,1,1,2,2,1,1,2,0,2,1,1,1,1,1,1,1,0,1,2,0,1,0,0,0,3,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nandurbar,27,497,0,0,0,0,0,0,0,0,0,0,46,7575,7979,4064,1975,1155,710,454,290,240,189,123,88,93,77,54,47,45,26,19,21,22,18,13,17,5,8,9,14,5,7,1,1,6,4,5,5,1,2,2,1,4,3,4,3,2,0,1,1,1,1,4,2,2,1,1,0,0,0,1,1,1,0,3,0,2,2,1,3,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
Sindhudurg,27,529,0,0,0,0,0,0,0,0,0,10,6185,11860,1936,544,197,131,85,52,43,27,18,18,16,12,5,7,8,5,15,9,5,5,4,1,2,0,4,5,3,2,0,0,2,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakhisarai,10,227,0,0,0,0,0,0,0,0,0,0,0,1772,2261,633,305,183,114,73,36,39,31,15,15,13,10,9,7,13,5,8,6,4,4,2,1,2,7,7,4,2,1,3,3,3,2,0,2,1,0,1,1,2,2,1,1,1,1,3,1,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khammam,28,541,0,0,0,0,0,0,0,0,0,1,11068,35415,10589,3841,1861,1164,764,544,400,325,232,171,138,95,111,82,61,55,62,47,49,41,34,30,36,25,22,25,20,22,15,22,14,16,11,16,14,9,16,13,9,13,13,8,8,7,4,14,18,11,4,4,7,5,8,6,7,1,4,6,5,3,3,8,4,2,3,4,2,2,0,6,1,4,2,4,4,4,2,2,2,2,5,1,1,1,1,4,3,2,1
Alirajpur,23,465,0,0,0,0,0,0,0,0,0,0,16,3514,6548,2357,949,435,208,137,88,57,28,19,21,14,15,6,4,5,7,7,3,4,2,6,1,2,1,2,2,1,0,1,2,1,2,4,3,0,0,2,0,1,1,0,2,0,1,0,1,0,1,2,2,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Nabarangapur,21,397,0,0,0,0,0,0,0,0,0,0,3162,16303,1838,575,240,125,86,55,32,18,17,16,11,15,9,6,8,4,8,3,3,6,3,4,5,3,2,4,1,2,3,3,0,1,0,0,2,4,1,2,1,0,2,1,3,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
Nagaon,18,305,0,0,0,0,0,0,0,0,0,0,2,1931,3291,3060,2620,1987,1391,957,622,459,332,225,191,138,93,92,57,47,44,30,25,20,30,15,10,13,11,7,7,8,8,9,8,7,4,6,3,6,4,6,3,1,7,3,3,3,6,4,1,5,4,2,4,0,0,1,3,3,3,2,3,0,1,5,0,2,1,2,3,2,0,1,1,4,1,1,0,2,0,0,0,1,1,0,1,1,1,0,0,2,1
New Delhi,7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kheri,9,153,0,0,0,0,0,0,0,0,0,0,1,2185,16698,8502,3468,1618,785,469,283,185,124,97,66,39,43,33,23,19,21,21,17,16,13,21,13,10,9,9,10,7,5,9,6,14,8,11,9,2,3,10,3,4,7,1,2,3,4,2,3,4,7,2,2,2,0,4,0,5,5,3,4,3,2,3,0,3,3,1,0,2,3,1,2,2,4,1,0,1,0,1,0,0,0,0,2,0,0,5,1,2,2
Koppal,29,560,0,0,0,0,0,0,0,0,0,0,2045,7333,5568,2431,1248,831,593,462,358,275,271,195,172,140,120,92,105,91,54,77,52,47,31,48,26,26,30,33,28,24,22,18,21,21,13,7,20,17,9,8,12,7,10,6,7,4,7,8,6,6,3,8,2,7,6,7,1,4,4,3,3,3,2,1,3,7,2,5,8,1,2,2,1,6,1,3,3,0,4,4,3,3,1,2,3,3,2,4,2,1,2
Srikakulam,28,542,0,0,0,0,0,0,0,0,0,0,450,5745,6927,4183,2607,1649,1129,743,589,461,313,261,229,171,163,116,105,109,74,71,70,41,41,43,44,46,28,32,16,19,19,13,16,20,16,12,10,5,9,9,8,12,10,3,6,3,5,5,6,4,7,4,6,3,1,4,7,7,4,1,4,4,6,1,3,2,3,2,5,5,6,2,1,4,1,2,0,4,1,2,1,1,2,0,2,3,0,1,2,1,1
Kushinagar,9,189,0,0,0,0,0,0,0,0,0,0,0,265,2251,2892,2344,1685,1176,776,469,282,207,126,100,87,58,38,32,31,25,21,13,13,9,8,3,6,8,2,6,6,4,4,5,2,5,3,0,2,2,1,2,0,0,0,0,2,3,0,2,2,1,0,1,1,0,1,1,3,0,0,0,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kulgam,1,15,0,0,0,0,0,0,0,0,0,0,0,4,1773,2464,819,417,250,167,128,82,52,48,38,24,22,17,11,7,7,8,8,7,6,4,2,1,2,2,1,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damoh,23,428,0,0,0,0,0,0,0,0,0,0,307,15953,7834,3178,1684,900,608,358,287,182,135,109,80,55,65,47,38,33,25,17,22,17,13,12,16,18,10,10,10,7,10,6,6,7,4,4,6,5,7,2,6,6,8,7,4,4,5,6,4,4,2,3,2,2,2,6,2,3,1,3,1,3,0,2,3,3,3,1,0,5,3,3,1,1,2,1,3,0,1,1,3,3,1,4,1,2,0,1,2,1,3
Dindori,23,453,0,0,0,0,0,0,0,0,0,0,511,19967,2902,703,285,140,83,64,30,33,26,17,15,10,7,6,10,7,4,4,6,3,3,5,1,2,2,0,0,0,0,0,3,1,1,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumkur,29,571,0,0,0,0,0,0,0,0,0,0,801,8536,10943,7644,4834,2964,1905,1264,988,704,528,424,327,241,182,167,159,115,97,74,61,47,62,43,45,34,30,35,20,15,21,24,16,15,12,19,16,14,13,5,12,8,7,11,6,6,5,9,7,10,10,6,5,10,1,8,5,3,7,4,5,3,7,5,4,2,4,5,6,2,5,1,1,4,3,4,4,5,3,6,4,3,4,2,5,5,2,1,0,1,6
Kolasib,15,282,0,0,0,0,0,0,0,0,0,0,267,4383,846,124,59,51,32,31,30,15,13,5,9,11,5,5,7,7,4,7,1,0,3,1,1,0,1,3,2,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Purnia,10,211,0,0,0,0,0,0,0,0,0,0,0,1790,6838,2235,1141,670,429,299,189,134,84,82,59,52,37,39,29,20,28,19,22,12,12,10,12,4,4,7,7,6,5,6,7,3,6,2,5,9,6,1,2,8,4,1,2,1,1,4,4,7,2,5,0,1,1,1,2,0,3,4,2,0,2,3,2,2,3,2,2,3,0,3,3,4,1,5,1,2,2,1,0,2,1,4,2,3,0,0,0,3,0
Darrang,18,325,0,0,0,0,0,0,0,0,0,0,0,941,1798,1080,951,646,447,330,259,192,158,106,76,34,29,33,13,17,9,7,15,16,4,6,1,2,7,4,3,2,4,5,1,1,1,3,0,1,3,5,0,5,0,0,2,1,1,0,2,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yavatmal,27,510,0,0,0,0,0,0,0,0,0,0,666,19624,17988,7202,3686,2249,1350,987,686,504,426,304,265,208,165,151,129,119,107,78,65,69,51,56,47,46,47,37,37,32,23,26,30,18,20,25,22,14,15,19,9,10,22,13,14,13,13,9,7,12,5,8,6,5,9,3,5,5,3,7,4,9,12,7,4,9,1,3,1,3,4,1,3,3,3,1,0,5,1,4,3,2,2,0,6,4,2,3,2,2,3
Lawangtlai,15,287,0,0,0,0,0,0,0,0,0,1,1764,6221,536,61,26,12,15,6,3,5,3,2,4,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aizawl,15,283,0,0,0,0,0,0,0,0,0,3,2310,11408,1713,291,130,85,68,45,37,30,23,22,20,16,7,11,7,5,15,6,7,5,7,4,3,2,3,2,4,1,3,2,4,4,4,3,1,2,5,1,1,2,1,0,1,2,1,2,0,0,1,1,1,1,0,2,0,0,0,2,0,0,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0
Zunheboto,13,263,0,0,0,0,0,0,0,0,0,0,64,3167,1615,320,148,70,42,35,21,14,17,18,5,8,4,10,4,8,5,3,6,4,3,6,5,2,7,0,1,6,3,2,1,1,0,1,1,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Nagar,9,184,0,0,0,0,0,0,0,0,0,0,0,51,2697,3228,2390,1584,995,681,376,257,143,89,61,42,35,20,18,17,10,10,9,9,8,4,3,3,4,2,2,1,2,5,5,3,2,3,3,2,0,3,2,2,0,2,1,1,1,1,1,0,0,1,3,1,0,2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Fatehabad,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,121,754,1046,1599,1392,1010,751,531,453,376,284,246,208,190,130,140,102,122,109,81,90,73,67,49,64,45,55,54,55,48,40,41,25,24,18,26,23,30,27,24,26,31,23,19,17,9,11,17,10,14,15,13,16,13,12,5,9,11,6,8,11,10,10,8,9,5,6,7,6,5,6,3,5,5,9,11,2,5,7,6,5,2,6,0,1,1,6,1
Nuapada,21,394,0,0,0,0,0,0,0,0,0,0,1478,9604,2755,1024,515,296,201,150,89,69,57,52,38,22,21,18,19,15,13,8,7,9,6,6,5,3,3,6,2,3,2,2,1,1,2,2,2,1,1,2,0,1,2,3,1,0,4,2,2,2,0,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,2,2,2,0,1,1,0,0,2,0,3,0,1,0,0,0,0,2,0,0
Kodarma,20,348,0,0,0,0,0,0,0,0,0,0,3,3017,3143,1176,756,555,388,288,228,210,184,182,121,103,76,73,62,45,36,42,40,24,17,27,11,16,12,23,14,4,9,12,7,12,6,9,4,2,7,2,6,0,4,3,6,5,4,7,6,6,5,4,1,6,4,2,3,3,1,3,2,2,0,0,0,2,1,4,4,1,2,0,1,3,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
Jalna,27,514,0,0,0,0,0,0,0,0,0,0,399,12236,11342,3673,1772,963,625,427,286,205,165,141,100,78,73,63,58,51,31,21,31,30,29,24,24,17,12,19,12,10,13,8,8,10,4,15,8,5,10,7,6,5,5,6,3,6,2,6,10,2,4,2,4,3,3,5,3,1,7,1,0,1,3,3,0,4,2,4,2,2,2,2,0,3,1,2,0,1,1,2,2,0,0,1,0,1,0,1,0,0,1
Surguja,22,401,0,0,0,0,0,0,0,0,0,0,524,40602,15325,5054,2379,1336,835,520,378,289,217,155,112,99,86,84,76,43,56,44,38,27,27,29,19,27,24,20,23,15,21,7,13,12,10,14,15,13,6,9,12,12,6,13,6,6,2,8,6,4,8,3,2,3,5,4,3,3,10,3,2,3,2,1,3,6,6,2,3,3,1,0,2,2,0,0,4,2,1,0,2,0,3,1,2,2,0,3,2,2,0
Bulandshahr,9,142,0,0,0,0,0,0,0,0,0,0,0,0,232,1303,2885,2678,2082,1450,1036,781,607,415,385,314,256,188,174,118,127,89,90,75,66,51,45,52,48,41,25,27,22,23,24,15,32,14,20,11,14,12,16,11,12,5,12,16,3,6,9,2,10,7,8,10,6,18,8,5,9,4,2,4,3,2,3,1,8,4,4,9,4,7,5,1,8,6,5,3,3,4,4,3,2,0,0,4,1,1,3,2,0
Cuttack,21,381,0,0,0,0,0,0,0,0,0,0,301,3316,2566,1883,1576,1289,981,782,624,492,340,287,201,186,163,153,113,89,119,94,74,79,55,63,46,37,47,39,31,28,22,27,28,19,19,25,23,7,17,23,15,15,12,17,10,11,10,11,12,11,7,9,9,7,10,8,11,10,6,7,5,7,5,2,4,5,2,9,7,5,4,3,4,4,5,11,1,3,1,4,2,4,4,4,7,0,4,3,6,4,0
Krishna,28,547,0,0,0,0,0,0,0,0,0,2,859,8885,8983,5245,2910,1867,1297,975,702,584,441,351,304,251,202,171,173,122,112,94,102,90,76,72,67,49,57,38,39,34,26,22,25,31,16,23,13,16,19,14,18,17,16,10,12,11,13,9,10,7,6,11,9,5,8,12,8,8,4,6,4,7,10,5,5,2,7,8,5,5,5,7,11,5,6,5,4,2,7,2,1,4,2,6,2,1,2,3,3,2,6
Thoubal,14,276,0,0,0,0,0,0,0,0,0,0,51,1256,781,326,194,96,102,74,59,46,31,27,11,13,12,11,11,1,4,3,4,1,6,3,2,1,4,7,1,3,2,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North & Middle Andaman,35,639,0,0,0,0,0,0,0,0,0,1355,11422,736,184,78,32,18,27,11,9,8,6,0,4,2,1,0,0,0,3,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katihar,10,212,0,0,0,0,0,0,0,0,0,0,0,5159,6536,933,351,180,97,71,38,32,19,21,11,11,1,7,8,2,11,5,4,2,4,2,1,1,5,4,0,2,1,2,2,2,2,2,0,0,0,1,3,2,1,0,2,0,1,0,1,1,1,0,1,1,2,1,0,0,1,0,1,1,1,1,0,1,1,2,0,0,0,2,0,2,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
Ahmadnagar,27,522,0,0,0,0,0,0,0,0,0,0,223,7079,17938,14947,9861,6563,4270,2776,1948,1380,979,766,575,448,337,278,220,180,169,129,107,96,96,68,70,61,52,49,54,34,43,39,34,27,38,23,18,23,28,23,16,16,24,9,13,19,24,18,13,7,8,12,13,15,3,9,11,11,10,7,12,12,11,6,2,9,8,4,5,12,6,1,5,7,6,6,0,6,6,3,2,1,4,3,8,5,7,1,3,9,4
Hingoli,27,512,0,0,0,0,0,0,0,0,0,0,147,6682,7141,2679,1167,623,362,250,177,125,94,59,48,53,34,27,28,28,19,18,10,10,7,7,16,6,14,10,5,12,8,3,5,5,4,8,5,7,3,6,2,4,7,3,4,3,3,0,2,2,4,2,3,1,2,1,0,2,1,3,1,0,1,2,2,0,0,0,0,2,1,0,1,0,0,0,1,2,1,0,2,0,2,0,1,2,0,0,1,2,0
Ri Bhoi,17,297,0,0,0,0,0,0,0,0,0,0,6,2551,4743,1229,617,333,229,166,125,104,80,70,58,44,39,33,28,34,25,23,16,19,9,18,10,12,9,5,6,2,11,5,4,7,3,7,6,7,4,4,5,3,1,5,2,5,2,9,4,5,3,0,3,4,1,4,4,3,1,2,1,1,1,1,3,0,1,1,3,1,2,1,2,1,0,1,1,0,1,0,3,0,0,1,0,0,1,0,1,1,1
Mahasamund,22,411,0,0,0,0,0,0,0,0,0,0,44,4299,5224,3230,1920,1241,798,604,433,364,297,250,199,176,125,137,100,98,91,74,60,40,41,34,41,39,33,33,24,31,21,18,21,19,16,13,7,14,10,8,8,11,5,4,2,8,6,4,7,8,4,1,3,5,1,2,0,6,2,4,5,1,3,2,1,2,3,1,1,2,1,0,0,1,1,0,4,5,2,2,1,3,0,0,1,0,1,0,1,1,2
Karaikal,34,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
