,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,1,535,4432,5690,4610,3447,2417,1856,1375,1007,771,606,570,384,329,261,229,198,177,124,125,111,74,66,63,65,48,53,38,41,41,25,21,26,16,20,20,19,4,17,11,19,20,13,8,12,16,10,14,8,9,5,10,11,9,4,3,6,13,3,4,6,5,4,4,2,3,4,1,2,3,3,3,4,5,2,5,0,2,6,5,4,3,2,4,2,1,1,3,1,3,2
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,1,13,74,386,716,745,649,481,418,286,231,182,101,104,83,74,61,49,50,25,24,29,17,22,28,19,15,11,16,11,20,11,8,14,10,9,13,13,9,9,2,6,3,8,6,6,4,7,6,3,5,4,5,2,6,3,5,5,2,3,1,0,2,2,4,5,3,3,2,3,3,1,0,0,4,1,2,2,1,3,2,1,0,0,4,1,1,1,5,3,4
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,6,1010,2662,1549,1174,1014,911,756,664,532,429,398,304,258,225,200,176,148,120,105,91,68,69,69,48,45,37,36,37,21,19,23,22,18,16,18,12,8,6,9,10,6,6,6,11,7,3,3,6,3,6,5,7,2,5,6,5,8,3,4,1,4,2,1,3,3,2,0,2,2,1,3,2,2,2,4,5,5,1,0,2,3,1,2,0,3,1,0,2,4,0,2
Bageshwar,5,63,0,0,0,0,0,0,0,6,0,5,185,5653,3368,857,174,149,67,31,18,14,13,8,4,9,6,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,0,313,7623,14468,10357,7002,4520,2783,1853,1226,917,638,517,381,329,281,207,171,167,139,132,110,102,67,87,75,62,72,50,52,52,45,35,45,37,20,26,31,27,28,18,20,24,21,25,17,14,15,14,13,12,19,17,16,14,11,9,16,8,7,17,12,11,8,9,9,13,11,15,9,4,5,10,7,8,7,12,7,8,7,6,5,5,3,7,6,4,4,2,9,6,3,4,4
Mau,9,192,0,0,0,0,0,0,0,0,0,10,510,1474,799,624,561,506,397,414,352,287,250,204,146,121,104,86,74,68,43,47,32,23,36,28,21,15,13,16,11,15,9,10,9,4,5,9,5,7,5,4,7,8,4,4,4,6,4,7,4,4,6,3,6,2,5,1,2,2,2,4,3,2,4,2,2,4,2,3,1,3,0,0,5,0,1,1,1,3,1,1,1,0,3,1,3,1,3,3,0,2,1
Vadodara,24,486,0,0,0,0,0,0,0,0,2,421,3404,6864,5238,3184,2254,1605,1331,932,772,652,519,437,363,296,266,229,205,173,160,133,127,117,108,85,79,73,69,50,66,59,62,39,50,48,47,45,46,26,34,36,39,25,27,24,23,27,35,21,28,17,25,23,18,26,26,15,23,24,16,12,9,13,16,13,14,13,15,14,22,19,11,8,14,11,7,13,9,7,13,18,12,16,13,11,4,8,10,13,13,4,3
Kolhapur,27,530,0,0,0,0,0,0,0,1,1140,10256,6454,4101,2644,1643,1083,833,615,428,324,272,217,160,152,136,106,92,83,70,69,57,41,44,41,48,54,43,31,28,27,28,29,18,25,24,18,23,18,23,11,13,15,9,11,10,17,19,13,17,10,9,4,11,10,8,11,6,6,6,5,5,8,5,16,11,5,10,7,3,7,7,1,2,10,8,4,6,1,12,6,5,5,4,4,10,5,7,4,10,5,3,4
Araria,10,209,0,0,0,0,0,0,0,0,0,0,100,1901,3476,2121,1312,764,530,390,356,250,206,180,141,107,105,83,65,48,51,46,33,23,14,23,25,10,13,14,22,8,9,2,7,5,8,5,3,8,3,3,6,7,3,2,2,0,1,1,1,5,3,2,2,2,1,2,2,1,1,0,0,2,1,2,0,0,3,1,2,2,1,0,1,2,0,0,0,2,0,0,0,1,0,1,0,0,0,1,2,1,1
Phek,13,266,0,0,0,0,0,0,0,0,0,200,6088,1447,338,202,136,89,74,59,59,48,53,35,22,23,23,18,22,13,18,14,8,10,14,10,7,8,3,3,5,7,8,5,4,4,1,5,3,4,3,1,2,1,2,5,2,0,1,2,1,1,3,1,0,0,0,3,2,0,2,1,0,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Ashoknagar,23,459,0,0,0,0,0,0,0,0,0,242,7328,5842,2882,1477,876,535,348,270,195,134,110,71,54,60,33,36,29,18,28,21,10,14,10,20,21,12,11,9,6,3,5,9,4,5,3,3,4,7,4,2,5,4,2,3,3,2,1,3,0,2,1,2,0,4,4,1,3,2,0,6,2,4,2,4,3,0,0,1,1,0,1,1,0,1,2,2,0,1,0,0,1,0,1,4,2,2,1,0,0,0,0
Perambalur,33,615,0,0,0,0,0,0,0,0,3,60,550,1492,1755,1156,608,408,265,173,130,108,79,58,54,38,32,27,14,18,15,14,12,9,6,8,3,7,3,9,5,8,3,2,3,1,8,2,2,0,4,2,2,0,0,3,0,0,0,1,0,2,0,0,1,0,1,1,1,0,0,3,3,2,2,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,232,5848,7578,4101,2113,1202,846,568,399,319,246,190,143,109,116,84,54,55,56,53,44,29,24,20,32,20,16,22,18,14,10,22,11,14,10,8,6,7,7,8,9,9,3,5,3,6,1,13,5,7,3,4,3,3,4,3,2,3,6,3,5,4,2,2,1,2,2,3,1,4,1,1,4,1,1,0,0,3,1,2,2,1,3,1,1,2,1,1,3,1,1,0
Gwalior,23,421,0,0,0,0,0,0,0,0,0,148,4702,5927,3110,1834,1274,947,690,536,450,353,276,256,195,183,141,144,136,88,87,96,61,64,67,48,47,48,44,40,32,29,32,32,24,25,21,27,23,24,17,23,27,13,13,15,20,10,17,21,8,13,7,12,14,16,11,7,10,6,11,11,12,3,10,8,11,8,13,11,4,4,7,15,8,7,4,6,6,5,7,2,7,6,3,5,7,3,4,6,4,2,3
Guntur,28,548,0,0,0,0,0,0,0,0,18,1654,6415,8247,7315,4753,3271,2286,1620,1339,1081,939,771,698,547,504,421,408,338,297,275,253,234,195,218,195,169,179,169,133,113,121,143,111,113,94,100,85,99,67,54,74,62,70,57,50,46,39,52,35,48,45,48,28,36,37,39,25,29,37,36,26,17,27,18,16,28,18,14,17,20,15,16,24,12,14,16,21,11,11,12,8,18,12,12,16,4,14,12,9,8,8,11
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,2,553,2550,1784,1202,879,667,583,487,391,324,257,207,207,175,175,127,110,96,105,67,72,69,51,45,37,44,26,30,32,25,29,20,17,20,16,9,10,14,17,11,5,11,8,17,12,6,7,6,12,7,10,8,5,8,7,6,2,2,5,1,3,3,0,5,3,4,0,4,2,2,1,3,1,1,3,5,0,5,0,0,2,4,0,1,0,2,0,0,0,3,1
Darjiling,19,327,0,0,0,0,0,0,0,0,0,0,226,4089,3357,1940,1058,636,481,338,263,221,134,129,108,87,77,59,67,69,58,44,57,35,38,32,30,36,25,24,24,14,32,23,18,23,19,21,18,16,13,16,21,16,10,8,17,7,14,9,13,8,7,7,8,9,14,9,4,3,9,9,4,5,5,2,7,6,7,4,3,1,2,2,0,3,5,3,2,5,2,1,2,1,1,2,7,2,1,1,3,2,3
Chittoor,28,554,0,0,0,0,0,0,5,16,381,9127,17875,11848,6913,4286,2750,1948,1330,996,724,591,503,369,314,278,244,169,170,123,98,97,87,80,78,71,62,42,57,44,41,45,38,32,29,32,28,21,25,23,22,24,18,30,15,9,15,14,13,19,18,11,13,9,11,7,10,13,6,9,12,12,5,6,6,3,11,5,5,8,8,12,2,7,3,11,4,4,6,7,7,6,6,4,2,3,0,4,6,1,4,2,5
Guna,23,458,0,0,0,0,0,0,0,0,0,68,4778,6691,4564,2918,1939,1470,1075,778,627,461,394,294,206,166,140,134,100,61,65,58,58,41,30,54,30,26,20,22,17,18,21,16,22,13,13,14,11,12,7,13,10,10,5,8,18,11,9,6,10,5,7,9,6,3,2,4,2,3,3,5,3,3,2,4,3,5,3,0,2,2,5,5,2,2,3,7,5,2,2,4,2,3,3,3,2,4,3,1,2,1,2
Banka,10,225,0,0,0,0,0,0,0,0,0,3,1695,4290,2142,1382,1009,725,533,422,309,248,167,122,102,100,77,69,51,36,35,28,18,22,19,11,6,17,11,2,8,3,7,2,4,2,3,6,2,2,2,2,0,0,0,1,1,0,0,1,2,3,4,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,0,2,1,7,193,10176,14891,8867,899,339,251,171,99,90,68,50,36,28,22,20,15,16,6,12,10,12,7,6,5,5,10,6,6,4,4,2,2,3,3,4,2,5,5,1,2,3,2,2,2,6,1,4,1,1,1,0,1,1,1,0,3,2,0,3,1,2,2,0,0,1,4,3,1,0,0,2,1,2,1,1,0,3,0,2,1,0,2,2,3,0,1,1,0,0,1
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,0,1,69,662,1442,2072,2269,1834,1373,1004,781,664,523,488,402,332,303,284,258,250,210,205,181,153,140,126,128,136,121,107,81,98,76,71,76,67,54,69,68,59,51,56,46,40,38,31,37,35,30,30,31,32,22,28,32,22,21,18,27,29,18,16,16,16,12,15,19,16,12,13,13,13,11,9,20,8,12,8,5,10,8,9,4,15,5,6,8,7,5,4,10,8
Sagar,23,427,0,0,0,0,0,0,0,0,0,587,9573,8833,6395,4524,3293,2260,1705,1303,1010,773,625,522,398,308,279,217,179,191,150,122,113,108,97,71,66,68,66,48,44,52,43,44,41,35,26,32,35,30,28,20,19,23,24,25,14,19,18,15,18,12,9,14,18,9,9,11,14,13,10,10,12,8,12,5,8,8,7,5,5,6,8,5,9,3,6,8,7,7,9,6,10,4,4,4,3,3,6,3,3,4,4
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,7,141,704,1435,2151,2478,2374,2091,1707,1356,1004,762,557,418,316,254,154,161,133,103,70,57,62,38,39,42,27,27,22,23,24,18,17,11,9,11,8,12,7,11,11,8,13,3,5,4,5,5,3,4,3,4,5,4,6,3,5,5,3,4,4,4,4,4,7,3,2,1,4,2,1,2,3,1,1,0,1,3,0,1,1,0,2,1,3,0,2,0,2,2,3,2
Kurnool,28,552,0,0,0,0,0,0,0,0,277,16005,30902,10700,4437,2438,1654,1182,845,790,588,512,415,358,294,282,220,187,199,151,137,120,108,83,85,90,79,71,56,54,46,45,47,35,26,40,34,37,28,26,28,19,19,16,15,20,16,12,14,20,12,21,8,17,5,7,10,10,18,10,10,5,7,8,3,11,6,11,6,8,6,7,5,4,3,7,3,2,5,4,4,5,7,3,1,6,3,3,6,4,2,3,4
The Nilgiris,33,611,0,0,0,0,0,0,0,2,236,2938,3226,1408,791,544,297,222,144,100,73,61,53,37,35,29,23,22,18,13,14,9,6,9,5,6,8,8,8,9,9,5,3,0,0,8,3,3,0,1,1,2,4,5,3,1,1,2,3,0,0,0,3,2,2,1,0,3,1,0,2,0,4,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,3,1,0,0
Coimbatore,33,632,0,0,0,0,0,0,1,6,55,1069,2022,1776,1557,1667,1553,1150,1016,772,633,480,422,295,268,240,215,168,194,151,123,112,96,85,80,76,80,90,91,76,74,63,52,51,58,71,48,37,50,54,49,39,28,34,38,28,32,34,30,35,21,26,20,24,31,24,21,24,28,21,16,24,12,19,14,14,23,8,14,14,11,22,9,16,10,6,11,16,9,7,3,15,8,9,6,17,6,5,8,4,5,5,2
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,92,596,993,991,939,815,700,601,542,486,405,348,336,267,240,185,189,153,151,117,104,83,82,61,51,57,47,68,42,29,31,42,25,21,30,18,19,14,17,15,15,8,13,7,11,14,10,13,9,9,8,9,5,4,11,10,9,3,8,3,5,1,2,3,3,7,3,1,5,4,3,2,3,0,2,4,3,3,2,2,0,0,3,1,1,5,3,1,4,2,0
Godda,20,351,0,0,0,0,0,0,0,0,0,9,1482,2723,1651,1124,729,520,399,245,189,136,99,59,58,50,47,37,22,28,21,15,15,15,7,9,14,5,6,5,10,6,6,4,4,4,5,5,2,3,5,2,2,6,1,6,2,5,2,3,2,1,0,1,1,2,3,2,3,8,3,1,0,3,3,2,1,3,1,2,2,2,2,1,0,0,0,2,2,1,5,3,6,0,3,0,2,0,0,2,2,1,1
Chikmagalur,29,570,0,0,0,0,0,0,0,1,603,9906,9940,4549,1898,896,519,327,203,144,96,76,71,60,44,39,23,42,24,11,20,14,11,11,10,16,6,12,8,6,5,8,4,2,4,2,6,10,4,5,2,3,3,3,9,3,3,5,3,7,1,1,3,3,3,3,1,3,4,1,2,2,2,3,2,2,4,0,4,1,2,1,0,2,1,2,0,1,0,0,1,1,1,1,3,0,1,2,1,1,1,1,0
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,12,1093,3719,2269,1413,681,510,368,252,159,162,116,138,80,82,64,69,45,42,42,28,44,40,32,18,17,25,15,29,24,12,14,21,26,16,19,8,13,6,9,8,10,16,8,6,8,11,10,12,3,7,3,5,4,6,6,7,4,3,3,1,6,11,8,9,3,7,8,9,7,6,5,5,3,6,3,3,4,3,2,3,4,2,2,6,4,5,2,4,3,3,3
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,309,3502,3201,1133,478,220,163,110,86,75,61,49,40,27,28,30,17,14,16,9,17,6,13,9,8,7,6,5,5,7,9,10,6,4,4,3,4,2,4,2,3,3,2,3,2,2,2,3,7,1,0,3,2,4,2,1,2,3,2,1,3,3,2,2,4,0,1,3,1,0,4,3,1,2,1,3,1,0,0,1,2,1,0,2,1,2,2,2,3,1,1
South Goa,30,586,0,0,0,0,0,0,0,0,94,2164,1606,825,463,262,191,140,123,98,95,77,80,73,59,72,58,51,46,48,48,41,52,43,41,52,47,45,41,24,36,39,27,36,28,32,36,29,22,29,22,19,31,29,23,18,21,20,23,13,20,13,11,20,19,18,10,9,11,7,4,17,12,8,9,12,11,6,3,9,6,5,3,10,5,4,14,2,3,4,3,3,5,2,6,3,3,6,6,2,5,4,2
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,4,305,953,688,488,482,426,469,426,311,281,192,166,115,98,73,66,35,52,42,41,27,39,20,28,23,13,21,20,16,16,13,13,14,17,9,8,11,7,11,19,8,9,12,6,7,8,11,9,1,7,4,9,8,8,1,7,4,7,4,9,4,8,5,7,6,8,7,6,3,3,7,4,3,8,4,8,7,6,5,14,1,7,5,5,3,0,3,2,3,7
Kolar,29,581,0,0,0,0,0,0,0,0,0,104,901,1909,2695,2335,2055,1472,1032,743,575,428,316,254,218,128,140,93,105,64,56,44,40,37,38,28,24,29,16,19,12,20,14,16,10,9,14,16,7,9,13,12,9,12,8,12,7,7,4,3,6,7,5,7,9,1,4,1,2,1,3,2,6,6,8,2,4,9,3,2,4,5,4,6,4,3,3,2,1,5,4,2,7,4,1,1,3,4,3,5,2,3,2
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,127,890,1751,2022,1845,1536,1208,963,685,562,488,345,291,219,175,141,135,103,93,63,69,46,50,45,30,25,23,33,21,26,13,20,14,15,18,9,18,16,12,15,11,9,7,8,6,10,9,4,4,3,10,2,6,3,3,1,5,5,4,6,2,4,6,3,5,2,3,0,2,5,1,3,1,3,3,1,2,3,1,2,2,2,2,3,0,1,3,0,1,0
Mon,13,261,0,0,0,0,0,0,0,0,0,4,2746,4128,546,212,111,97,74,47,41,37,41,32,15,13,12,12,11,2,9,9,6,5,4,4,3,1,2,2,2,1,1,1,6,3,4,3,0,1,3,2,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,3,18,153,557,963,1583,2073,1861,1377,833,608,435,319,250,192,110,100,96,79,39,61,56,40,29,47,46,42,24,30,23,20,23,10,20,8,15,22,20,8,11,11,11,7,7,7,8,12,6,4,3,8,11,4,6,5,5,3,7,1,4,5,6,6,4,2,0,3,2,3,3,3,1,3,6,5,0,6,1,2,4,2,2,5,0,1,1,1,3,3,1,2,2,3,1,3
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,2,84,310,486,504,545,513,479,469,429,402,361,331,309,241,234,210,199,143,146,148,104,106,100,81,68,66,60,66,55,39,42,44,45,32,28,25,27,32,17,22,23,15,5,16,13,21,16,15,10,8,4,6,8,4,4,4,10,13,6,7,2,6,6,8,3,3,4,5,5,4,2,1,3,2,3,0,3,2,3,4,3,1,3,3,3,3,3,2,2
Sirohi,8,117,0,0,0,0,0,0,0,0,0,25,6396,7462,3149,1663,995,593,385,285,220,165,139,117,95,101,74,69,50,54,47,33,34,31,24,24,21,18,15,19,12,10,16,10,16,10,16,8,9,11,16,13,6,11,10,11,8,5,6,5,5,4,4,7,7,3,4,7,7,2,7,3,3,0,7,3,3,5,7,2,1,6,2,3,2,3,2,4,6,1,5,3,1,2,5,2,2,2,1,4,2,3,2
Auraiya,9,162,0,0,0,0,0,0,0,0,0,1,84,671,948,892,781,684,615,568,497,455,335,286,275,188,156,143,120,104,120,83,84,61,63,64,39,46,33,24,21,19,26,22,27,18,13,16,14,13,16,11,8,13,10,16,8,10,14,9,5,4,7,7,2,3,5,7,6,3,6,4,5,1,4,4,4,7,4,6,2,4,1,5,5,2,2,6,2,0,2,5,4,2,6,3,3,1,0,2,4,2,2
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,22,475,1035,1000,825,689,604,469,392,267,218,152,122,121,76,70,61,52,54,33,44,35,24,21,20,17,17,13,18,10,10,15,9,10,4,6,5,6,1,2,2,8,5,7,4,6,3,0,6,4,0,4,3,4,5,4,3,3,1,2,1,5,3,1,2,5,4,3,2,4,3,2,3,3,1,2,2,2,2,6,0,0,5,3,2,2,1,0,1,2,2,2
Upper Siang,12,252,0,0,0,0,0,0,0,0,0,9,11422,17253,2125,105,9,15,11,6,7,5,4,2,2,2,1,0,2,2,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,0,1478,14493,11077,4901,2919,1919,1376,1013,841,655,586,456,387,343,285,270,237,197,181,176,156,115,113,102,86,76,76,65,69,60,69,51,47,49,37,46,36,29,29,33,27,21,34,25,24,20,25,22,14,24,12,13,25,9,12,22,18,20,6,11,12,14,8,8,10,16,9,14,7,8,6,4,9,6,10,6,5,7,6,5,7,8,3,8,11,6,5,3,5,6,3,3
Umaria,23,431,0,0,0,0,0,0,0,0,0,1558,10613,3542,1569,842,569,315,215,152,110,84,72,57,35,34,28,17,21,11,15,12,11,13,10,8,7,3,10,4,7,4,5,4,6,4,3,4,4,6,3,3,3,3,0,4,2,0,3,1,3,1,2,1,6,1,1,1,2,1,2,0,2,1,2,3,1,2,2,1,0,1,1,1,0,0,1,1,0,0,1,0,1,4,1,0,1,0,0,2,2,3,3
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,71,3427,4622,3331,2578,2258,1941,1808,1720,1682,1724,1629,1599,1566,1420,1280,1250,1142,1064,952,890,801,777,694,596,549,511,436,408,353,363,329,269,261,239,213,215,204,199,180,143,136,163,119,115,118,103,84,103,71,100,67,71,63,76,71,63,59,51,46,59,61,43,46,47,52,45,39,32,31,36,42,35,33,33,26,31,31,32,32,27,30,24,27,19,27,28,20,18,23,24
Pithoragarh,5,62,0,0,0,0,0,0,0,3,1,2,156,8013,14524,7756,1055,594,373,223,179,123,74,76,50,47,28,31,12,12,13,17,9,13,1,7,2,3,7,3,2,5,4,3,3,3,3,2,1,8,11,5,5,2,0,4,0,5,6,6,0,2,1,0,1,1,2,1,6,1,0,0,1,0,2,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0,1,2,1,1,1,1,0,0,1,1,0,0,0
Reasi,1,20,0,0,0,0,0,0,0,0,0,1,3,71,3762,2449,1283,921,564,400,254,182,154,124,82,69,64,65,48,32,22,19,23,22,16,17,14,11,18,13,10,15,16,7,7,10,7,3,5,10,7,2,4,6,5,2,6,6,5,3,3,3,4,2,3,3,2,7,2,2,2,0,2,3,3,1,2,1,0,1,0,1,3,0,0,0,0,4,1,2,0,1,0,1,2,0,0,2,1,1,1,0,0
Kohima,13,270,0,0,0,0,0,0,0,0,0,40,3149,1790,425,229,125,86,78,57,54,39,36,42,25,29,24,18,15,12,23,12,12,8,11,10,11,14,6,12,6,6,6,9,3,7,2,3,7,4,10,4,7,6,1,1,2,2,3,1,3,1,3,2,0,3,5,2,0,1,3,1,0,2,0,0,2,3,0,2,1,1,0,3,3,0,0,0,1,1,2,1,0,0,0,1,0,1,1,0,1,0,1
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,5,3038,6288,1599,572,272,208,129,101,59,60,59,55,51,38,41,30,33,33,24,28,21,21,23,15,13,16,19,14,8,9,4,7,7,7,11,6,9,7,1,4,5,6,8,3,6,9,5,4,2,5,3,3,5,4,7,1,2,6,2,2,0,3,0,1,4,4,4,3,0,0,1,2,1,3,0,0,4,2,4,2,2,0,0,3,1,0,1,0,0,2
Saharsa,10,214,0,0,0,0,0,0,0,0,0,2,211,1190,1012,773,616,512,388,303,297,260,232,203,159,143,127,118,98,82,81,75,56,38,56,40,36,40,34,34,19,18,18,15,18,13,11,9,8,5,9,13,7,4,5,5,6,4,5,2,3,2,4,4,0,3,4,1,2,0,0,2,1,1,2,1,0,0,2,0,1,0,2,1,1,0,2,2,2,1,1,2,2,1,0,2,1,0,1,1,0,2,1
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,2,1,1,1,1,0,0,1,1,1,0,0,2,1,0,0,2,2,1,1,2,0,0,0,1,2,1,1,1,1,0,2,1,1,1,0,0,1,0,1,1,0
Malappuram,32,592,0,0,0,0,0,0,0,8,495,3403,3801,3050,1621,759,428,274,179,127,88,93,47,39,32,29,26,18,21,12,2,13,6,3,4,4,4,2,2,3,3,0,6,2,4,1,0,1,1,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,3,28,809,2535,3974,4870,4129,2980,2178,1663,1177,858,686,517,426,321,285,243,199,181,146,125,84,97,106,76,62,70,51,33,47,49,28,40,31,19,13,15,8,15,17,14,15,11,13,8,13,11,9,9,11,4,8,9,7,6,10,9,2,4,8,6,5,4,3,6,6,3,1,7,7,3,0,3,0,2,1,5,1,4,2,1,2,2,3,1,3,1,1,2,6,2,2,1
Tapi,24,493,0,0,0,0,0,0,0,0,3,1304,3741,1765,1565,1179,820,614,445,321,263,203,169,127,98,93,80,56,72,61,49,47,46,32,23,33,23,26,25,22,20,12,18,11,15,14,13,12,6,12,12,6,10,4,4,2,5,5,3,4,2,3,10,7,2,4,1,3,2,1,2,2,4,2,0,1,0,1,6,3,1,3,3,3,3,1,0,1,2,3,1,3,0,1,2,2,0,3,1,0,1,1,1
West Godavari,28,546,0,0,0,0,0,0,0,0,84,2380,5078,5437,4111,3183,2391,1744,1372,1106,851,623,537,436,385,308,253,231,198,164,149,138,110,102,107,90,69,60,41,59,45,44,45,39,36,35,31,24,18,29,20,21,18,23,16,14,10,17,13,15,9,10,12,8,11,12,5,9,4,11,4,7,4,8,4,7,6,5,5,4,7,6,5,5,3,3,2,3,1,4,5,6,2,1,2,3,6,0,3,0,0,3,4
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,31,682,1473,1157,856,634,483,442,325,297,255,224,185,162,136,88,97,84,59,64,62,39,36,24,33,20,18,17,16,10,12,12,14,11,4,4,8,8,5,5,9,4,4,3,4,3,3,2,1,2,0,3,3,0,0,2,2,2,4,0,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,52,1832,1705,957,841,771,690,580,490,443,381,309,253,231,204,181,132,124,107,98,89,85,70,57,50,35,40,39,34,27,19,22,27,21,21,14,13,16,11,9,7,7,11,7,11,5,9,6,10,7,2,7,9,6,5,5,5,3,6,7,2,6,4,9,4,3,3,6,1,6,4,4,1,7,4,2,5,1,1,3,2,4,2,1,0,0,2,5,1,2,2,3
Tiruppur,33,633,0,0,0,0,0,0,15,60,147,367,964,2013,2634,2701,2282,1626,1180,870,610,557,427,350,291,226,185,160,152,190,120,113,118,87,69,68,69,76,53,62,35,37,24,26,21,31,25,32,22,22,10,17,14,12,14,14,7,7,8,17,10,11,4,9,12,7,8,6,5,6,9,6,4,4,11,3,5,6,6,8,2,7,6,2,4,1,2,7,4,5,0,2,5,3,1,1,3,4,5,5,3,3,2
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,5,6383,12485,6984,5290,3886,2784,1924,1288,957,680,488,365,259,195,152,137,90,92,77,50,46,38,37,36,16,25,24,21,20,18,14,11,10,10,10,12,4,16,10,5,7,11,4,3,8,4,3,4,5,3,2,9,2,5,3,3,6,1,3,4,4,1,1,2,2,3,2,3,1,1,5,1,1,2,1,1,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,4,4,112,621,1248,1098,800,576,382,292,192,185,139,94,100,107,72,57,78,44,42,45,26,40,35,35,29,27,30,28,21,21,18,14,5,14,13,16,9,9,9,12,5,3,4,6,9,8,9,5,8,9,6,3,1,4,6,7,4,3,3,5,2,1,3,2,0,2,0,3,1,3,1,3,2,1,2,2,1,0,5,3,2,1,1,2,1,0,0,1,4
