,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Sagar,23,427,0,0,0,0,0,0,0,0,0,1,0,2,4,7,8,29,39,86,218,363,628,945,1348,1840,2270,2623,2730,2927,2914,2575,2373,2116,2056,1864,1768,1640,1404,1292,1203,1084,923,895,729,661,575,423,374,280,236,202,183,158,135,127,103,81,73,72,56,60,58,46,48,25,27,20,11,12,6,11,9,61
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,26,59,164,336,596,970,1361,1657,1877,1853,1745,1683,1416,1196,942,743,527,414,348,238,177,151,101,71,64,48,41,32,28,23,21,18,26,15,21,13,10,6,10,15,9,10,9,5,9,2,3,8,1,1,0,0
Kurnool,28,552,0,0,0,0,0,0,0,0,1,1,1,2,2,8,17,30,78,169,389,883,1589,2821,4321,6135,7982,8668,7749,6258,4642,3446,2636,2130,1715,1343,1189,1091,993,828,816,718,642,612,555,494,450,381,345,277,295,251,229,184,163,124,96,101,93,67,59,35,51,34,38,26,28,19,18,15,10,17,14,40
The Nilgiris,33,611,0,2,0,0,1,0,1,2,1,1,4,6,12,7,18,30,43,86,145,198,309,490,701,759,749,662,521,472,474,471,498,440,436,366,344,319,299,225,216,183,143,120,135,96,66,65,50,46,40,36,29,19,21,19,8,9,5,11,3,9,2,14,8,7,7,11,6,6,3,0,3,2
Coimbatore,33,632,0,3,0,0,0,1,1,1,4,3,2,3,6,0,13,20,27,40,65,85,132,179,233,291,348,452,468,498,506,546,574,637,703,762,996,1026,1026,979,969,855,795,692,555,482,445,343,344,293,253,227,227,239,200,179,175,163,150,118,120,90,85,76,55,50,61,39,48,35,31,26,28,21
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,20,75,194,400,727,934,958,901,796,719,584,574,455,449,411,309,248,209,178,165,139,116,100,81,68,60,51,52,42,36,28,30,28,31,23,27,20,17,24,17,11,9,3,5,5,2,6,1,0,2,1
Godda,20,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,55,121,283,417,648,807,892,860,710,631,581,557,477,424,384,305,299,200,208,186,159,119,94,62,66,43,54,31,21,14,20,10,22,18,11,11,13,10,16,14,8,7,10,3,3,4,4,2,3,2,0,0
Chikmagalur,29,570,0,0,0,1,0,1,0,0,1,3,2,4,11,15,31,73,122,233,393,730,1195,1868,2376,2880,3199,3069,2780,2215,1824,1375,1062,788,655,508,399,338,251,204,168,129,110,95,81,73,55,54,43,25,33,25,30,25,19,31,23,19,18,16,19,8,7,10,12,15,13,3,13,12,6,8,5,29
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,39,76,201,402,621,828,948,988,838,777,756,639,609,534,476,381,386,328,249,220,192,179,143,124,115,130,102,94,77,84,69,70,68,50,33,48,38,49,25,41,29,32,29,42,36,52,46,50,64,66,415
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,67,135,303,520,764,893,928,863,788,800,723,605,475,402,327,211,196,135,122,83,66,40,56,37,23,30,23,13,26,20,17,12,20,7,7,18,13,10,11,9,8,13,12,13,7,4,1,1,0,0,0,0
South Goa,30,586,0,0,0,0,1,0,1,0,0,0,0,3,4,5,14,24,36,80,137,184,284,362,454,493,473,455,419,333,301,289,273,230,206,197,163,156,144,129,108,118,132,134,130,136,125,125,116,143,114,100,118,75,85,63,63,46,41,37,36,16,30,21,24,26,14,18,18,15,20,7,8,24
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,11,37,88,142,205,281,351,345,359,379,389,420,408,367,380,293,253,245,223,177,136,130,77,84,77,67,59,50,54,52,43,38,42,38,39,48,28,45,44,39,41,32,23,31,27,190
Kolar,29,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,35,57,110,205,317,529,643,769,981,1100,1202,1258,1185,1124,1011,909,806,710,590,482,415,339,283,241,170,143,94,94,69,66,56,36,40,38,28,23,28,28,20,23,21,14,21,20,17,14,10,9,62
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,50,126,224,377,580,803,1144,1254,1340,1306,1208,1062,991,765,645,520,373,323,233,209,178,119,94,80,81,58,47,28,25,27,19,10,12,10,9,5,7,10,2,1,4,4,0,4,4,0,3
Mon,13,261,0,70,15,16,14,14,27,20,43,44,57,70,101,113,160,229,290,420,518,575,662,760,746,752,687,570,391,285,175,117,82,56,42,22,23,17,10,9,2,1,6,3,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,11,25,41,63,108,182,223,282,341,396,497,592,800,972,1038,1063,1038,1035,966,878,701,550,487,421,313,253,260,188,189,140,113,106,90,79,67,71,59,39,53,43,33,24,30,22,25,20,20,14,12,17,26,16,10,11,34
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,57,86,159,237,324,366,383,422,420,510,471,509,509,489,466,415,353,338,274,219,185,162,96,93,86,73,48,41,34,23,18,15,11,21,8,6,12,12,7,10,7,3,1,5,1,5
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,16,52,109,268,609,1156,1752,2205,2225,2192,1891,1676,1396,1215,947,829,656,509,424,371,318,261,193,198,166,140,127,104,92,77,68,68,53,42,44,48,35,22,37,21,20,31,22,19,19,21,14,16,15,13,14,6,4,4,4
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,50,120,232,305,358,471,572,588,639,578,517,530,479,465,424,381,336,284,257,202,202,183,121,104,94,70,63,49,51,31,37,31,14,17,20,18,17,10,17,5,5,7,8,7,5,3,3,23
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,16,29,42,113,161,190,286,366,488,520,550,570,521,438,402,350,322,279,265,202,177,141,106,85,62,49,57,46,52,37,40,40,22,23,16,11,21,24,21,20,21,16,16,34,23,17,22,18,7,13,83
Upper Siang,12,252,0,97,12,15,11,27,20,36,37,27,59,85,121,105,177,237,281,350,475,585,740,911,1205,1663,1952,2335,2356,2204,1666,1151,645,408,193,97,75,45,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,19,25,96,249,609,1292,2431,3744,4806,4820,4325,3485,2766,2269,1911,1583,1375,1185,1041,862,850,723,627,598,493,464,398,339,328,259,265,197,184,155,168,126,91,97,87,73,88,69,51,59,30,60,36,36,36,28,42,30,32,25,31,117
Umaria,23,431,0,0,0,0,0,0,0,0,0,0,2,2,2,5,19,62,124,276,470,929,1433,1881,2256,2096,1747,1428,1237,1036,883,680,631,464,397,372,283,235,215,140,140,121,86,64,49,54,33,42,21,17,20,11,11,8,13,11,12,12,11,12,7,7,7,4,5,4,5,2,3,3,2,4,2,8
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,37,110,324,796,1315,1666,1606,1400,1451,1361,1410,1553,1648,1551,1593,1601,1679,1855,1961,2113,2339,2305,2295,2313,2112,1831,1564,1399,1052,919,711,609,507,391,355,283,274,236,190,177,167,146,160,132,122,120,102,101,89,733
Pithoragarh,5,62,0,9,1,1,1,1,3,5,7,8,16,13,33,68,82,184,322,533,871,1205,1630,1925,2234,2571,3104,4066,4454,3687,1965,872,603,496,409,377,283,272,208,177,127,116,88,67,48,32,31,37,23,17,13,13,7,8,11,10,7,12,7,5,9,6,6,4,5,6,3,5,3,5,2,4,2,13
Reasi,1,20,0,0,0,0,0,0,0,1,1,0,2,0,2,2,1,7,18,33,85,159,318,488,744,902,936,876,736,645,613,495,482,458,385,326,288,288,235,204,162,126,118,94,86,70,62,63,52,47,37,41,32,22,20,25,31,18,15,15,7,15,9,6,6,2,9,3,7,3,4,1,1,14
Kohima,13,270,0,7,2,2,2,5,8,5,9,19,14,17,42,59,93,152,184,274,406,456,588,590,579,502,434,348,250,215,201,142,147,111,87,61,72,41,45,41,58,44,43,36,17,18,27,15,17,16,18,6,13,8,3,5,6,6,6,7,5,1,0,0,0,1,0,0,0,0,0,0,0,2
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,30,92,192,361,690,1034,1317,1544,1503,1294,1064,736,547,397,290,218,199,164,147,126,112,81,104,77,77,57,81,73,51,50,52,51,30,28,33,27,23,22,22,19,20,20,12,8,5,4,10,2,8,3,2,3,2,4
Saharsa,10,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,18,81,180,430,705,903,940,857,668,445,392,287,261,193,157,132,126,105,88,79,72,50,43,32,23,40,20,29,19,13,12,12,6,6,8,5,10,6,6,6,9,6,7,8,6,9,10,1,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,6,3,5,4,10,4,7,8,9,11,8,14,12,438
Malappuram,32,592,0,0,1,0,1,2,0,0,0,0,3,0,4,2,7,6,24,39,75,105,186,299,437,596,742,958,1136,1267,1417,1421,1397,1187,874,579,433,372,254,179,152,106,81,57,45,43,37,28,17,14,10,4,7,6,5,1,1,2,2,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,34,65,130,230,325,362,348,259,322,361,491,669,938,1388,1898,2474,2648,2736,2478,2148,1923,1523,1226,952,734,536,456,370,326,239,202,135,118,113,90,57,47,34,22,19,31,20,17,5,16,11,7,2,4,0,0,0
Tapi,24,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11,20,59,108,264,467,721,931,961,811,729,641,661,723,776,765,757,617,554,481,372,341,272,252,225,186,145,127,113,88,66,52,60,38,35,30,34,23,23,18,11,5,7,4,9,5,1,0,2,1,1,2,1,1,1,4
West Godavari,28,546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,22,49,110,223,434,649,1072,1473,1774,1991,2190,2400,2603,2603,2296,2004,1712,1382,1261,1008,906,724,643,472,452,361,326,255,225,178,156,139,97,77,66,51,42,37,35,37,23,15,20,16,17,9,3,2,0,1,0,1,0,0,0
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,48,119,337,667,1228,1326,1258,933,622,423,294,168,126,123,86,76,55,33,35,42,17,12,18,12,4,11,9,4,8,3,4,8,4,2,4,4,2,1,7,3,4,4,3,2,3,1,1,2,2,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,43,91,199,313,481,521,525,496,435,451,510,485,471,582,513,529,508,464,417,428,395,355,312,278,238,225,191,135,122,112,75,66,61,57,55,37,31,28,18,23,18,16,22,19,20,18,19,20,17,14,80
Tiruppur,33,633,0,0,0,0,1,1,0,0,1,0,2,1,5,4,9,23,25,51,78,134,189,282,290,252,230,213,257,437,637,851,1024,1182,1349,1377,1385,1385,1230,1173,1023,809,776,675,498,494,423,410,343,273,250,205,172,121,121,89,86,71,63,54,60,50,35,21,28,14,17,8,13,17,20,11,9,8
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,15,32,63,174,317,679,1204,1863,2568,2933,3069,3024,3196,3130,3000,2852,2606,2391,2112,1836,1505,1220,980,833,603,503,428,333,253,230,174,163,134,113,93,84,78,66,45,41,32,32,23,14,5,14,12,11,14,11,10,10,3,0,1,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,81,322,649,785,695,620,486,398,362,337,237,209,210,183,168,168,132,132,103,91,76,74,62,49,33,34,21,23,20,24,20,15,10,13,7,8,5,1,7,3,7,4
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,0,0,0,1,1,8,13,35,98,151,349,669,1341,2180,3093,3744,3763,3385,2808,2233,1920,1482,1260,1000,801,739,689,579,529,524,481,461,413,389,315,303,284,268,207,155,167,129,135,89,80,84,46,23,20,27,26,26,14,6,22,15,10,4,13,6,5,3,1,4
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,73,219,613,1268,2097,2516,2627,2470,2176,1822,1561,1242,956,681,554,411,351,250,221,168,115,86,74,66,55,38,35,34,31,42,24,32,16,25,18,15,11,15,9,13,9,9,11,5,8,5,5,1,5,3,2,7
Ukhrul,14,279,0,62,9,17,28,45,58,82,123,177,230,393,511,754,1078,1373,1586,1883,1967,1841,1594,1116,797,517,414,359,293,229,196,177,158,142,121,103,105,103,112,90,83,81,65,65,61,57,35,71,52,47,35,30,30,32,24,31,20,10,15,9,4,7,13,10,3,2,0,4,2,3,0,0,1,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,30,58,116,231,400,571,769,825,910,892,952,1046,1192,1264,1309,1383,1380,1277,1113,939,755,656,519,412,332,251,256,173,173,140,116,97,84,78,67,49,48,44,33,30,31,23,22,24,23,20,13,21,11,9,7,5,4,3,1
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,17,60,118,203,333,429,554,623,632,746,894,878,888,890,822,752,676,549,502,383,351,290,239,202,159,134,123,91,85,72,57,69,60,57,59,59,68,71,58,73,76,85,60,37,50,27,15,11,9
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5,18,45,129,415,1066,2320,4164,5875,6401,6038,4688,3355,2229,1555,1192,902,792,689,564,464,377,361,311,287,223,162,173,132,107,94,69,59,47,43,33,36,26,28,28,30,26,27,19,19,25,12,15,7,5,5,0,0,0,2
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,24,83,222,440,714,968,1066,1183,1197,1119,1118,957,886,738,652,502,397,335,246,205,178,150,125,91,70,61,45,43,35,28,30,22,19,17,21,19,18,28,25,17,18,16,18,17,14,10,4,6,7,4,1,2,9
Giridih,20,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,22,60,155,376,778,1259,1729,2020,1915,1732,1586,1506,1318,1154,1005,863,660,592,473,439,352,314,258,217,215,164,120,92,84,74,59,52,48,46,49,39,25,22,25,19,16,15,14,10,15,10,8,12,5,9,7,2,0,8
Khunti,20,365,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,9,27,66,106,252,460,777,1218,1444,1449,1220,886,742,558,409,325,279,211,174,146,119,111,94,71,75,76,65,48,52,48,56,31,24,29,26,22,20,22,11,6,5,5,11,4,2,4,4,0,1,0,1,1,2,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,12,51,83,120,156,187,164,225,257,251,295,295,315,305,292,304,311,334,299,321,345,324,307,295,313,307,329,305,281,254,243,227,180,168,145,125,83,81,60,63,46,59,46,45,357
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,22,71,181,337,585,751,1080,1298,1428,1526,1624,1434,1224,975,728,514,352,225,159,127,93,65,67,57,48,35,36,41,37,23,20,25,12,8,6,8,2,3,3,1,2,5,0,0,2,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,30,102,279,549,816,1183,1496,1804,1926,1956,1828,1653,1437,1106,847,673,467,354,271,178,144,110,88,74,56,38,36,34,27,13,14,23,26,15,6,14,9,6,14,9,12,7,9,7,6,1,1,12
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,34,39,79,158,351,737,1033,1119,1076,1117,1166,1065,967,994,869,816,728,665,580,513,475,363,274,248,197,170,134,137,110,69,72,44,50,40,35,29,19,19,17,9,7,9,13,8,6,60
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,25,71,164,250,355,426,492,509,558,582,520,488,397,348,315,281,292,291,265,243,208,191,180,146,110,111,82,114,93,84,74,114,96,61,63,60,61,51,43,44,36,41,18,30,20,20,20,26,21,17,40
Lower Dibang Valley,12,258,0,766,111,179,150,176,221,324,353,421,565,692,788,868,1186,1332,1504,1800,1858,1908,1948,1727,1594,1374,1093,691,411,206,99,64,31,23,18,29,23,6,4,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,34,72,218,438,843,1271,1532,1509,1354,1047,861,600,502,359,269,198,177,147,109,107,66,68,55,31,36,39,24,22,18,4,12,11,9,14,6,9,2,2,3,2,4,4,2,3,1,0,0,0,1,1,1,0,0,1,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19,26,62,109,186,274,261,270,299,323,286,335,403,426,494,544,632,648,676,690,714,653,565,506,433,360,316,308,234,197,190,153,147,111,89,89,79,76,69,41,52,36,39,29,27,30,21,108
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,50,146,390,783,1191,1411,1547,1621,1572,1515,1435,1330,1320,1202,1099,1011,924,785,723,616,455,404,348,248,237,158,108,101,89,60,66,48,41,55,51,28,31,38,26,17,27,22,20,26,15,12,12,10,10,45
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,124,395,735,1046,1153,1133,1148,1087,995,911,854,757,684,621,496,473,427,360,333,296,251,213,196,142,132,146,137,96,110,99,98,82,96,80,55,71,65,58,49,66,67,375
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,15,21,50,86,128,157,190,218,216,220,197,195,202,173,151,140,121,98,89,81,89,64,68,43,50,33,59,51,42,41,32,30,28,22,21,25,22,24,12,22,14,23,22,10,5,2,2,3,3,0,0,0,0,0,0,0
Y.s.r.,28,551,0,0,0,0,0,0,0,0,0,1,0,1,1,5,14,36,72,162,370,737,1550,2563,3968,5292,6086,5847,5118,4261,3604,3135,2656,2284,2003,1710,1614,1367,1129,995,846,717,649,501,441,409,335,320,245,221,177,166,126,146,131,110,104,68,89,71,69,48,66,41,44,41,31,33,30,17,22,18,10,32
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,109,187,256,342,396,496,524,501,472,391,365,274,255,173,128,109,69,43,47,40,40,32,21,23,17,14,13,16,7,12,11,9,8,8,5,4,3,6,4,0,1,5,2,3,3,1,6
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,23,48,146,316,706,1227,2001,2641,3232,3563,3529,3385,2973,2720,2384,2025,1758,1514,1215,1049,901,801,701,539,470,426,360,307,241,241,170,174,138,113,106,88,94,59,67,46,57,47,65,55,48,41,40,37,29,49,42,39,44,33,144
North,11,241,0,3,2,0,3,3,0,2,2,1,4,3,2,5,11,21,35,40,80,158,307,657,1143,2066,3110,3702,3279,2168,1020,449,257,177,94,73,35,34,20,19,10,17,17,13,5,10,5,9,6,5,3,1,3,1,1,1,0,1,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,1,0,2,4,8,13,17,54,110,189,331,495,661,829,906,903,808,740,692,671,688,779,861,907,788,673,629,586,527,520,479,466,415,387,337,315,256,228,204,178,149,126,88,67,60,37,40,29,17,15,13,6,1,10,5,3,2,3,1,2,0,0,0,0
Barpeta,18,303,0,1,0,0,0,0,0,1,0,2,0,4,12,13,32,58,105,203,296,507,653,817,863,872,857,806,740,598,585,462,426,323,229,188,143,118,86,78,43,36,35,33,29,16,25,21,19,6,8,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,48,135,302,467,724,875,1013,1082,1133,1066,1093,1086,1035,1097,994,983,951,831,820,773,644,545,413,405,305,188,136,112,107,56,38,30,33,19,13,13,13,9,14,9,10,6,9,10,21,8,10,8,7,3,18
Rudraprayag,5,58,0,2,0,0,0,0,0,0,0,0,0,1,1,2,5,20,57,101,178,307,526,618,694,597,516,552,545,583,413,272,206,164,158,215,188,189,174,183,200,160,118,121,95,85,58,52,35,23,21,14,12,13,8,11,4,4,4,0,5,6,3,1,3,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,29,44,128,245,466,855,1286,1559,1686,1406,1069,768,476,319,229,225,344,615,817,1123,1258,1288,1332,1162,958,775,584,456,386,282,208,171,118,120,119,104,83,85,60,59,56,49,47,45,23,16,21,23,12,16,15,12,3,3,2,2
Nagpur,27,505,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,23,59,126,254,429,724,1066,1599,1871,2252,2433,2581,2609,2534,2445,2115,2040,1830,1679,1455,1421,1231,1087,932,784,671,642,546,461,430,381,348,343,315,241,234,218,175,136,183,153,112,120,102,126,100,90,70,85,75,63,58,67,76,86,55,404
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,28,86,218,413,707,932,1040,1007,792,646,553,396,364,307,285,230,222,180,131,108,100,81,65,56,53,26,20,13,16,14,9,10,6,4,6,3,1,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,60,158,401,749,1338,1866,2311,2312,1906,1571,1237,988,769,624,503,448,343,299,264,230,195,186,133,141,99,97,86,74,61,64,44,52,58,32,21,22,19,13,27,15,17,16,12,11,9,12,12,10,6,3,7,8,20
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,13,14,32,31,35,37,58,50,62,66,66,52,64,48,52,57,46,40,43,42,40,32,30,26,27,17,18,10,14,14,17,13,41
Amreli,24,480,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,7,18,42,91,199,396,679,1102,1605,2072,2516,2605,2703,2593,2401,1973,1692,1499,1294,1132,939,929,713,742,614,534,450,412,365,261,218,194,146,145,125,90,85,68,61,62,46,50,41,35,33,22,23,12,21,9,11,11,8,12,4,40
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,34,82,158,398,766,1447,2800,5610,10658,17127,16657,7893,1727,246,91,38,9,4,2,5,4,3,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,94,16,23,15,20,29,27,49,57,60,100,129,175,192,239,321,372,439,506,507,621,575,592,571,569,569,555,590,691,696,633,543,447,430,365,287,240,174,138,98,98,59,64,43,37,36,33,24,21,23,22,13,14,10,7,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,23,49,138,328,713,1518,2235,2584,2598,2367,2156,2130,2207,2178,2061,1875,1677,1475,1354,1254,1129,939,848,736,634,489,383,357,337,251,206,189,137,116,111,91,93,60,59,47,50,32,37,31,24,17,15,8,7,4,5,6,8,6,1,4
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,19,38,107,308,687,1288,2175,2983,3512,3448,2867,2389,1946,1617,1240,1057,897,759,668,553,544,391,341,345,278,239,212,182,147,114,113,86,74,77,52,39,46,41,25,30,20,13,8,9,13,11,4,2,5,2,2,0,0,0,0
Udhampur,1,19,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,3,14,25,61,136,250,427,599,748,736,749,706,556,517,422,416,349,366,325,304,324,329,334,360,327,305,259,217,172,137,138,104,82,53,50,47,39,29,26,32,15,20,30,16,29,27,16,22,14,9,13,16,8,10,8,20
Chandrapur,27,509,0,0,0,0,0,0,0,1,0,3,10,13,22,31,83,165,300,482,880,1393,2114,2929,3792,4319,4365,3714,3113,2420,2045,1667,1503,1355,1305,1187,1056,964,909,827,666,554,496,424,360,297,301,218,246,204,158,137,115,125,102,117,95,97,85,65,70,81,66,65,34,46,42,37,27,22,12,18,7,33
Mandya,29,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,34,77,178,374,651,1003,1167,1309,1250,1410,1561,1450,1464,1264,1004,919,770,671,586,528,438,320,276,237,199,159,148,109,97,73,74,59,61,40,50,33,39,44,19,16,24,18,21,14,20,21,13,20,12,7,9,48
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,14,28,77,142,220,399,618,787,925,876,729,545,440,389,328,278,238,208,188,168,140,115,77,76,89,77,77,58,43,41,26,30,17,14,6,6,4,3,3,2,0,0,2,5,0,2,2,0,2,0,0,0,0,1,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,92,112,88,87,109,176,242,305,340,359,310,274,224,229,194,163,136,121,133,109,115,74,79,76,66,66,53,71,69,50,46,54,58,39,46,63,52,39,33,142
Lunglei,15,286,0,2,0,0,0,0,1,1,1,6,6,8,32,49,83,170,316,563,990,1663,2316,2587,2380,1862,1260,844,644,480,377,310,279,257,211,214,141,142,115,112,91,96,78,100,82,61,47,70,76,50,49,46,49,55,35,23,32,26,31,21,21,11,15,11,11,19,7,13,11,12,10,5,5,29
Lalitpur,9,167,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,11,25,60,132,309,630,1002,1476,1838,2136,2073,1989,1668,1534,1271,992,849,729,622,462,421,348,281,239,188,163,118,100,79,64,64,56,53,24,34,25,19,16,15,17,9,22,12,17,9,10,9,6,8,10,10,4,6,5,6,29
Chandel,14,280,0,0,0,0,0,0,0,0,0,1,6,4,11,30,57,141,277,539,928,1285,1582,1484,1216,862,684,559,441,349,322,271,230,213,202,156,167,143,132,109,132,112,107,78,85,74,59,80,78,89,75,78,50,53,55,52,48,50,37,48,29,37,30,18,14,13,4,8,5,8,8,3,5,10
