,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Azamgarh,9,191,0,93,5,34,10,36,16,43,27,72,73,77,91,134,109,193,245,293,346,536,722,731,837,947,1047,1101,1055,1000,919,705,674,472,419,305,281,224,186,137,109,83,59,46,24,26,19,24,12,18,20,8,9,6,7,12,0,6,9,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0
Kurnool,28,552,0,1311,156,184,212,242,281,356,412,454,424,467,652,777,874,1021,1090,1295,1428,1610,1709,1947,1897,2108,2113,2179,1879,1865,1767,1597,1333,1219,939,882,677,552,549,412,386,265,261,227,249,199,181,133,121,137,130,87,82,85,71,56,46,55,42,30,42,29,34,19,16,10,15,1,4,6,10,3,0,0
The Nilgiris,33,611,0,67,14,12,19,8,12,20,19,20,32,28,33,57,59,77,109,116,136,170,217,287,360,431,461,589,676,706,678,703,676,520,467,392,285,224,188,122,122,124,83,77,89,63,60,54,28,30,43,34,26,8,20,7,7,8,6,11,2,6,9,10,5,17,8,6,3,1,0,2,3,6
Coimbatore,33,632,0,127,20,12,22,21,24,35,42,33,33,41,45,56,68,74,104,117,148,167,204,215,279,265,335,403,406,475,522,565,646,660,740,768,819,794,750,741,652,561,510,480,443,377,365,315,271,255,255,202,208,173,169,155,138,131,119,145,113,113,92,75,65,69,48,48,40,44,41,19,25,98
Nalanda,10,229,0,27,4,5,19,16,10,13,17,17,22,44,59,74,92,140,140,167,267,286,358,405,407,368,440,381,436,396,349,265,239,188,213,206,159,152,129,95,91,69,60,57,68,49,62,34,40,19,22,30,29,13,11,7,8,5,3,9,6,3,2,4,3,0,0,4,1,2,2,0,0,0
Godda,20,351,0,50,12,19,9,22,17,13,39,25,31,37,54,61,78,130,149,150,232,261,257,338,323,399,433,405,325,338,247,212,200,121,100,93,56,48,44,32,20,15,16,6,13,4,2,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chikmagalur,29,570,0,216,18,29,40,41,45,56,59,81,99,118,139,202,241,286,338,435,535,795,969,1210,1588,1878,2197,2561,2757,2745,2358,1899,1286,875,564,370,281,231,167,148,95,99,75,69,52,30,31,25,27,17,13,12,12,14,8,9,14,10,12,5,7,3,4,7,7,8,7,3,2,0,1,1,2,12
Kanpur Nagar,9,164,0,81,6,3,18,16,17,9,31,44,53,50,77,100,107,157,188,224,249,250,302,323,380,297,331,319,297,282,218,206,164,188,169,154,129,116,128,104,72,39,51,43,36,17,27,24,17,13,18,24,16,19,15,16,13,10,14,15,10,13,12,22,24,28,33,31,26,13,5,4,1,0
Farrukhabad,9,159,0,29,2,1,3,4,22,25,25,28,34,37,38,107,96,146,219,259,279,394,409,456,442,428,445,344,342,298,261,174,182,134,134,119,98,69,62,49,24,37,30,30,45,18,13,20,18,15,11,17,3,10,4,14,6,6,9,11,8,15,9,9,7,7,1,4,0,1,0,0,0,0
South Goa,30,586,0,53,5,6,2,7,17,10,9,22,15,24,43,62,78,89,90,121,161,208,279,346,434,498,525,534,455,409,320,310,232,189,194,136,150,155,133,131,115,153,165,129,116,124,78,103,74,71,50,48,36,27,30,47,24,24,17,16,13,8,3,0,2,0,1,0,0,0,0,0,0,0
Varanasi,9,197,0,7,0,0,0,1,2,4,1,0,9,3,3,4,10,2,11,14,23,32,32,33,67,75,88,123,186,180,261,305,331,390,366,345,296,267,209,142,132,96,73,67,46,65,40,43,49,36,30,54,50,26,60,44,45,36,22,26,39,37,29,12,26,28,8,9,8,2,6,0,4,0
Kolar,29,581,0,13,2,0,0,0,3,0,6,1,1,6,4,9,13,15,12,38,75,95,104,148,189,233,273,391,410,559,583,685,717,945,972,1047,1086,1079,967,869,769,650,565,419,327,315,238,210,169,129,123,111,79,46,66,36,55,38,28,33,32,19,30,24,16,16,26,11,18,9,13,6,9,54
Uttar Dinajpur,19,330,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,4,11,19,20,26,48,67,154,193,228,433,454,650,666,678,722,673,612,476,266,159,80,72,51,38,26,18,10,2,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon,13,261,0,105,9,10,22,24,35,33,28,44,36,57,80,83,119,129,164,170,282,285,433,413,431,429,343,259,209,99,87,66,25,15,16,3,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,43,11,7,11,9,11,13,21,33,23,41,32,55,33,56,59,88,86,98,106,125,148,198,196,191,232,267,285,271,387,430,478,466,541,503,448,351,333,293,291,208,188,113,118,143,99,103,74,51,51,56,44,62,33,27,35,46,32,19,15,21,30,28,11,17,18,10,15,7,9,16
Mahamaya Nagar,9,144,0,5,0,0,0,0,1,2,2,1,2,2,5,7,4,13,10,9,13,18,23,37,36,54,44,70,88,122,139,157,193,178,212,219,299,265,281,315,281,263,188,203,156,166,103,78,85,63,48,25,26,21,19,16,17,3,6,7,17,8,14,6,2,1,0,1,0,0,0,0,0,0
Sirohi,8,117,0,312,43,50,57,68,81,118,129,161,226,306,329,473,546,726,841,1121,1348,1556,1753,1729,1627,1470,1250,1075,846,690,558,401,338,254,235,215,175,150,132,125,119,110,87,69,62,73,35,47,38,40,33,34,28,29,21,14,13,9,19,13,11,10,4,3,2,6,2,1,0,1,0,0,0,0
Auraiya,9,162,0,4,0,0,0,0,0,2,2,2,3,0,1,0,0,10,15,15,13,28,31,69,76,93,132,147,193,206,249,299,326,399,360,357,319,312,246,183,169,112,81,88,62,62,50,42,20,40,13,17,10,11,21,18,6,7,6,1,1,1,1,2,0,3,0,0,0,1,0,0,0,1
Jagatsinghapur,21,380,0,4,1,1,0,3,6,11,5,9,5,7,8,10,21,15,19,27,34,51,36,45,61,103,105,111,154,160,190,181,191,153,164,111,105,67,42,40,18,8,15,14,16,5,4,4,6,8,1,3,0,0,0,3,3,0,0,1,0,1,0,3,0,4,2,1,1,1,0,1,4,13
Upper Siang,12,252,0,3133,390,452,496,571,641,709,796,934,989,1169,1243,1317,1288,1399,1399,1290,1166,926,766,537,356,254,179,80,47,20,17,17,9,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,952,60,157,166,151,222,206,236,244,316,396,423,434,506,549,646,786,991,998,1078,1295,1346,1461,1673,1552,1669,1759,1589,1464,1392,1225,1028,878,710,587,490,525,426,362,362,298,266,200,210,200,161,167,114,119,77,92,65,89,54,64,64,56,17,43,19,17,23,32,28,19,17,22,26,12,18,107
Umaria,23,431,0,129,12,31,14,20,42,37,42,46,48,71,93,88,117,138,182,280,245,321,399,497,546,647,716,906,922,1081,884,911,736,655,744,472,531,351,236,115,78,46,42,15,26,17,25,17,19,10,10,11,9,9,8,4,8,5,4,1,1,0,4,1,1,2,0,0,0,0,0,0,0,0
Jaipur,8,110,0,142,14,23,18,41,32,61,50,73,101,92,127,169,196,230,306,344,440,531,672,807,949,1053,1163,1255,1559,1609,1805,1857,1941,2061,2087,2076,2052,2125,2082,1886,1886,1775,1589,1421,1262,1099,939,785,584,518,431,399,316,294,224,216,207,177,181,121,107,93,100,101,100,96,97,107,81,89,106,98,84,249
Pithoragarh,5,62,0,81,14,16,17,30,38,34,62,69,88,132,234,327,507,775,1136,1721,2366,2995,3407,3446,3059,2450,1869,1491,1278,1125,946,771,608,430,308,266,165,131,83,78,37,29,22,24,19,8,13,11,7,9,7,9,9,2,3,7,11,6,3,3,6,7,3,1,0,1,4,9,1,6,3,0,2,10
Reasi,1,20,0,8,2,1,2,1,1,1,9,2,6,2,14,17,20,24,46,67,105,153,224,301,438,565,744,882,1022,914,855,754,578,550,448,462,381,280,233,174,146,107,90,66,52,27,33,23,24,27,13,8,2,2,3,3,3,3,4,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0
Kohima,13,270,0,81,18,12,22,16,32,30,53,47,69,75,58,95,113,157,162,246,306,342,446,485,549,531,536,474,329,221,151,111,72,80,46,51,45,29,21,19,23,14,13,14,13,10,4,17,13,7,5,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sirmaur,2,32,0,89,17,15,18,21,57,25,49,81,68,104,100,183,251,245,370,437,582,687,734,902,891,896,876,797,665,567,488,352,314,240,165,177,139,100,88,97,109,82,66,68,71,34,50,45,50,63,45,34,24,23,11,13,22,15,5,8,6,8,7,2,3,0,3,5,0,0,0,0,0,0
Saharsa,10,214,0,74,9,8,23,28,16,17,39,48,50,53,77,59,120,112,135,163,233,212,224,209,216,234,223,243,203,163,175,147,143,133,124,108,79,69,27,36,27,32,22,16,7,13,6,12,7,2,4,2,0,4,4,6,4,2,3,3,3,5,4,0,0,6,2,2,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,3,18,5,9,9,21,11,30,14,14,15,23,108
Malappuram,32,592,0,104,14,20,10,30,18,43,30,45,59,45,82,81,115,165,165,194,219,313,350,405,531,652,756,689,759,813,799,784,802,690,553,453,383,249,213,132,107,47,40,15,12,11,6,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,108,10,7,8,23,14,26,13,43,26,55,48,30,75,68,88,107,109,130,175,159,200,274,261,368,338,435,439,725,699,844,946,1030,1072,962,804,712,664,608,383,378,269,291,203,165,152,104,106,83,83,48,61,44,29,27,25,17,10,10,21,8,4,4,8,6,0,7,0,2,1,4
Tapi,24,493,0,74,18,12,18,21,13,41,57,56,77,84,125,178,233,323,396,531,727,927,1074,1229,1235,1167,1056,853,653,482,398,246,234,133,137,116,109,101,55,47,51,39,27,34,24,32,15,12,17,16,3,2,4,1,9,3,2,6,2,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0
West Godavari,28,546,0,143,17,7,29,28,47,30,40,65,72,80,105,148,168,270,293,394,504,652,843,1071,1260,1560,1898,2076,2169,2147,2153,1850,1817,1564,1301,1070,849,643,544,401,321,270,187,170,174,119,67,76,71,62,40,29,32,30,21,13,15,15,19,8,13,14,9,3,7,8,3,1,1,1,0,0,0,0
Madhepura,10,213,0,26,4,7,8,10,8,8,17,22,25,41,16,44,37,84,82,95,96,130,159,201,192,173,199,205,227,193,199,184,209,195,175,139,154,119,121,71,32,37,34,19,24,10,8,13,4,4,0,3,1,0,2,0,1,0,4,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,32,7,1,4,14,19,11,28,38,34,35,35,63,87,132,177,186,211,272,367,384,428,458,461,483,486,417,409,461,382,347,343,324,259,248,242,266,230,205,178,195,179,138,112,86,75,80,59,42,35,33,34,30,33,29,29,19,22,10,32,15,13,21,23,18,24,6,5,12,1,4
Tiruppur,33,633,0,102,24,15,16,7,25,14,32,28,30,38,31,57,54,54,64,94,112,117,155,158,231,308,405,436,508,675,783,914,897,1090,965,1027,1056,993,944,795,718,657,569,437,411,410,396,291,279,283,246,193,176,155,148,109,104,85,57,57,60,47,54,25,24,21,31,15,10,8,9,9,13,49
Mayurbhanj,21,376,0,662,86,105,123,162,188,181,261,263,345,480,551,611,729,971,1083,1335,1665,1989,2402,2486,2460,2082,1749,1370,1332,1291,1257,1216,1253,1259,1162,996,777,514,330,153,111,79,90,67,45,27,47,31,25,27,28,20,9,10,20,16,7,9,4,5,13,5,4,4,7,0,0,0,0,0,0,0,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,20,26,65,137,182,344,571,537,552,506,528,492,388,354,292,235,195,161,154,126,106,131,75,85,85,69,72,39,46,43,46,37,39,17,15,31,20,18,20,11,11,4,3,6,0,2,0,0,0
Dakshin Bastar Dantewada,22,416,0,744,114,120,130,162,159,244,270,325,389,463,538,669,822,969,1190,1361,1549,1883,1967,2234,2263,2168,2036,1853,1668,1269,992,600,398,227,167,83,89,62,43,55,45,29,42,17,22,14,11,13,14,7,11,9,9,8,3,6,10,5,7,7,10,12,6,5,2,4,6,1,2,3,4,0,0,2
Budaun,9,149,0,87,15,24,21,31,15,34,22,43,42,58,82,132,141,133,208,233,334,410,446,604,630,729,677,745,734,716,704,631,514,428,291,328,186,198,161,111,77,62,67,65,49,43,37,17,20,13,20,11,20,9,9,18,8,0,10,7,6,3,3,4,10,5,6,7,0,13,2,0,5,0
Ukhrul,14,279,0,537,83,86,119,138,221,260,300,415,484,687,862,1037,1272,1631,1739,1897,1935,1821,1382,1040,651,373,164,98,54,29,5,6,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,159,19,28,29,45,39,49,39,37,68,62,95,99,108,148,187,251,248,324,367,481,506,588,632,667,773,779,857,931,896,920,974,873,900,931,852,761,576,467,420,328,259,226,209,148,137,124,96,102,79,57,45,44,41,37,26,31,14,25,28,18,21,16,17,12,8,4,4,4,3,1
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,3,0,5,5,6,4,5,16,18,33,85,103,148,163,217,246,212,205,235,155,99,106,92,50,55,44,38,31,31,12,25,17,18,13,20,23,24,34,46,41,34,39,20,24,12,7,4,1,0,0,0,0,0
Hanumangarh,8,100,0,474,74,109,152,187,206,335,375,526,662,770,1121,1354,1733,2179,2504,2910,3246,3424,3353,2836,2451,1961,1736,1446,1281,1021,901,820,686,592,511,465,398,366,322,233,216,208,158,142,138,124,94,88,65,75,63,64,57,52,39,34,44,38,23,42,13,23,6,8,8,7,7,0,2,0,3,1,1,0
Muzaffarpur,10,216,0,97,29,19,27,25,38,36,52,65,95,121,145,191,241,240,337,448,470,547,513,554,546,645,656,618,586,599,607,608,498,503,409,419,325,265,198,178,157,131,101,74,90,53,48,30,30,23,10,15,18,33,13,17,14,12,14,17,10,6,15,9,5,10,4,5,1,3,1,0,0,0
Giridih,20,349,0,491,57,77,81,74,116,94,135,114,152,159,177,214,223,217,261,291,306,384,463,471,649,689,896,1011,1045,1119,1072,1056,919,852,667,498,481,251,237,192,165,121,107,107,72,76,44,49,35,35,27,22,12,31,25,18,21,19,29,16,13,9,14,1,3,4,6,10,4,3,1,0,0,4
Khunti,20,365,0,251,28,43,37,32,62,63,86,70,86,119,157,167,220,247,329,363,456,485,630,797,925,996,1058,945,710,544,337,202,126,97,84,70,34,23,24,20,19,10,11,16,12,9,14,7,10,5,0,3,1,2,5,2,0,5,1,4,1,4,1,4,0,0,1,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,4,9,10,15,33,56,83,73,104,111,144,175,204,236,321,347,362,382,345,347,356,343,281,257,261,282,294,329,350,338,292,246,214,217,195,132,150,117,92,72,67,63,32,40,23,32,16,13,9,5,4,4
Koch Bihar,19,329,0,9,4,5,4,0,0,5,4,11,11,19,13,22,28,38,62,101,129,192,263,344,489,663,793,1000,1010,1125,1012,915,741,514,419,287,190,150,135,78,71,61,66,36,37,40,23,18,18,5,10,2,8,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Sultanpur,9,179,0,28,5,3,2,7,7,11,10,20,25,42,45,45,58,86,112,164,180,283,329,354,470,639,689,831,903,953,957,890,905,760,618,426,353,284,159,121,96,70,69,63,59,26,34,24,20,20,18,9,9,11,7,8,2,5,7,5,3,0,1,3,7,0,2,0,2,0,1,0,0,0
Janjgir-champa,22,405,0,3,0,0,0,0,1,0,0,0,1,0,1,0,2,0,6,6,11,18,16,28,65,73,121,151,223,292,433,615,918,1056,984,755,531,374,270,229,214,128,116,108,104,63,63,65,45,68,59,47,13,32,20,23,16,25,17,14,7,3,0,3,3,6,1,0,0,0,2,1,0,4
Jharsuguda,21,371,0,75,10,28,38,20,21,22,41,39,65,61,103,113,153,141,175,163,188,274,267,359,388,364,382,389,447,343,380,315,292,255,228,234,216,125,172,138,91,85,109,90,75,39,77,48,52,71,46,78,50,45,52,38,54,43,25,31,35,23,14,11,21,5,14,21,7,4,8,9,3,29
Lower Dibang Valley,12,258,0,2245,276,342,386,442,512,580,696,742,923,981,1029,1177,1221,1271,1506,1362,1404,1255,1127,976,752,586,379,253,149,92,47,30,17,10,4,3,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,433,56,52,58,82,107,152,120,157,148,197,211,264,295,295,357,344,335,357,321,406,319,321,383,373,264,220,143,130,92,67,72,33,21,16,8,3,4,5,4,0,0,0,4,0,0,2,2,0,0,1,2,0,0,1,3,0,3,2,2,0,0,1,0,0,0,1,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,2,7,4,25,12,22,14,37,62,67,75,81,134,135,122,148,155,194,254,306,396,449,519,528,585,489,548,460,483,443,337,344,335,278,269,229,197,117,108,99,78,64,52,39,21,28,25,6,17,19,13,6,13,6,11,3,17,18,6,5,0
Murshidabad,19,333,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,3,0,6,7,4,16,4,16,38,55,58,96,146,183,195,216,291,243,296,299,223,230,206,177,128,131,88,72,56,61,50,46,34,15,17,14,23,19,10,8,2,0,7,15,7,4,8,0,4,5,6,3,0,0,0,7,15
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,5,23,38,77,148,270,417,600,840,995,1106,1081,1029,1030,938,797,726,590,564,445,409,399,404,338,275,259,262,175,212,143,160,120,120,94,94,81,97,73,80,56,65,84,58,95,40,83,64,51,37,122
Dimapur,13,265,0,9,1,0,0,2,4,2,3,2,1,9,6,13,7,16,17,24,19,44,53,76,98,113,182,204,211,222,232,219,200,151,100,119,56,43,22,30,20,35,28,35,31,33,31,18,25,25,9,17,20,20,13,19,16,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,996,90,158,156,155,200,195,241,247,290,333,351,429,429,459,561,668,705,650,645,814,913,1010,1124,1159,1285,1340,1538,1626,1483,1414,1075,958,783,655,561,425,337,245,163,173,121,102,90,67,61,75,44,44,32,29,19,9,12,10,7,11,9,10,9,1,0,2,0,3,1,0,0,0,0,0
Bilaspur,2,30,0,0,0,0,0,0,1,0,1,3,1,5,0,4,1,3,15,2,32,19,33,54,118,150,225,330,425,483,535,494,450,392,344,284,210,200,132,77,77,47,53,39,41,38,21,19,15,12,12,12,11,6,3,5,2,4,3,6,2,4,0,0,0,0,0,2,1,0,0,0,0,3
Aurangabad,27,515,0,809,129,136,170,192,245,260,332,392,479,635,751,961,1151,1423,1705,1952,2387,2518,2759,2847,2746,2618,2160,1959,1553,1273,1053,914,699,577,482,477,363,308,296,255,198,173,183,151,129,125,107,97,101,81,57,46,43,51,51,50,37,47,43,40,37,34,49,38,43,23,36,36,41,33,37,19,24,25
North,11,241,0,670,93,121,152,164,208,297,321,381,439,554,684,831,962,1054,1288,1390,1338,1357,1265,1187,926,756,560,463,319,258,202,141,131,64,44,30,24,9,10,9,10,4,3,3,5,8,0,1,1,2,1,2,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kabeerdham,22,407,0,3,0,3,0,1,0,2,0,1,3,4,2,14,6,18,26,45,79,127,193,266,465,709,907,1197,1500,1654,1884,1792,1697,1594,1313,877,549,324,219,132,70,33,26,16,22,6,6,9,6,7,3,3,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Barpeta,18,303,0,130,19,22,45,49,39,51,63,76,71,103,127,130,144,174,187,196,231,271,211,238,278,328,261,378,351,385,351,327,267,202,133,114,98,49,37,27,29,21,13,11,15,12,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,101,14,22,27,30,39,43,55,82,98,91,156,198,281,342,497,623,796,1059,1339,1641,1791,1920,1717,1461,1208,918,729,473,415,293,209,129,130,104,68,77,73,54,40,39,36,23,27,22,20,15,14,17,15,15,19,10,4,8,9,6,7,3,2,2,0,2,1,2,2,0,0,0,0,0
Rudraprayag,5,58,0,112,10,26,30,20,39,31,35,58,83,85,100,132,160,238,270,354,452,524,587,619,595,582,555,422,334,317,284,233,197,202,165,161,97,71,49,45,28,22,19,7,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,213,36,23,51,36,38,46,56,73,75,97,88,139,141,140,202,250,279,339,420,386,401,492,499,480,478,398,475,445,497,522,544,679,682,766,902,992,943,970,782,591,527,348,283,246,178,175,135,119,103,87,78,57,56,61,54,32,28,30,34,21,23,9,10,11,13,6,7,5,11,12
Nagpur,27,505,0,87,11,17,17,17,23,20,43,26,38,39,55,55,61,145,93,170,233,358,374,456,660,913,1130,1348,1584,1855,2107,2304,2781,2780,2653,2492,2181,1978,1714,1369,1307,1136,876,716,664,576,482,381,375,321,311,247,255,202,201,156,173,136,151,114,110,116,74,131,62,96,66,62,63,59,72,60,64,580
Gopalganj,10,217,0,63,16,13,13,26,16,17,23,29,22,60,75,74,126,98,164,137,197,200,214,247,229,293,259,287,290,339,319,346,291,219,218,157,183,109,124,122,90,67,52,47,50,32,30,7,14,10,5,8,4,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,68,9,14,20,8,17,18,29,34,41,48,49,75,87,91,181,266,319,438,590,754,951,1265,1413,1673,1716,1735,1519,1248,1033,827,600,488,358,291,251,202,170,135,103,88,103,77,72,38,47,52,37,36,22,19,27,14,23,15,7,13,14,7,4,14,8,7,2,3,4,5,4,3,1,5
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,5,3,16,11,11,24,23,14,22,16,32,22,33,25,8,28,26,21,12,27,11,11,23,9,11,9,8,12,9,7,6,5,3,5,9
Amreli,24,480,0,94,16,10,17,21,27,39,41,57,99,127,138,240,257,377,509,829,1115,1449,2015,2557,2926,3064,3219,2976,2513,2078,1566,1199,872,743,520,359,263,257,243,166,138,121,96,76,69,58,56,38,46,51,42,30,28,18,15,18,19,15,4,16,12,9,12,7,8,8,6,1,7,8,3,2,4,5
Lahul & Spiti,2,25,0,11,0,0,2,4,5,8,16,23,32,62,108,227,324,648,1206,2157,3651,5441,7537,9431,10446,9801,7431,4479,1831,598,150,42,29,16,7,8,7,3,4,3,2,6,4,5,2,1,2,2,0,0,1,1,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,109,12,8,17,22,15,30,16,31,21,35,59,53,56,43,53,99,92,110,100,106,96,100,124,104,134,145,135,98,130,101,74,57,29,13,19,9,8,4,8,8,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,299,78,42,59,50,48,71,115,152,198,197,276,315,365,390,559,591,795,886,1041,1175,1158,1302,1350,1248,1194,1092,1201,935,873,703,581,501,370,267,247,125,114,62,59,44,21,15,19,12,5,7,5,7,8,11,5,5,0,1,0,1,0,0,3,1,6,2,0,0,0,0,0,0,0,0
Osmanabad,27,525,0,859,145,110,139,157,153,225,242,257,335,413,466,471,586,730,875,1008,1094,1286,1403,1526,1680,1787,1691,1581,1554,1314,1167,991,801,767,631,536,430,329,275,221,205,160,138,142,122,93,83,72,73,53,46,54,33,40,27,27,20,24,15,19,14,17,8,4,4,0,0,4,9,1,1,0,0,0
Udhampur,1,19,0,2,3,1,0,1,0,1,7,5,4,7,5,12,16,22,29,55,63,94,157,208,335,427,521,634,678,759,732,746,729,745,629,618,477,386,366,316,263,226,177,118,101,83,87,57,51,41,52,37,44,33,31,15,12,3,5,5,11,3,7,4,1,0,3,2,4,0,0,1,0,1
Chandrapur,27,509,0,473,86,50,100,73,133,139,117,173,179,182,231,379,441,499,546,638,736,929,1248,1332,1494,1709,2140,2124,2167,2441,2413,2260,2225,1916,1763,1486,1346,1012,923,733,548,426,356,292,244,215,247,144,151,128,74,56,112,78,79,35,92,87,39,48,40,48,46,74,50,44,26,38,24,43,30,29,32,53
Mandya,29,573,0,25,4,1,5,9,6,8,17,13,5,19,31,33,39,33,36,54,51,105,112,138,146,174,199,250,356,508,593,602,712,848,868,879,897,737,767,571,480,355,269,190,117,99,117,77,81,51,47,28,29,30,13,26,19,16,8,18,7,10,7,6,7,10,7,7,2,2,2,0,3,25
South Garo Hills,17,295,0,199,26,43,30,50,64,44,87,69,102,121,170,164,242,265,316,348,377,416,376,435,393,370,299,238,156,159,97,52,62,37,18,31,26,24,10,8,14,9,3,2,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,23,50,79,119,92,127,162,189,245,244,276,257,302,268,216,262,220,151,176,145,137,115,116,106,99,102,82,85,66,68,66,63,45,36,39,38,32,55,38,40,40,33,7,42
Lunglei,15,286,0,204,33,28,34,63,47,62,58,90,61,116,130,93,166,209,254,255,303,332,359,420,456,465,489,320,232,151,163,131,118,95,12,25,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,339,41,92,71,67,78,112,104,117,126,130,189,201,243,259,357,322,397,548,554,545,664,702,838,831,816,858,819,683,595,557,401,298,214,142,105,93,54,52,37,25,16,23,24,13,24,21,13,11,13,8,5,6,4,1,6,3,3,2,0,2,2,4,3,2,2,2,0,0,0,2
Chandel,14,280,0,295,35,34,44,81,61,70,87,112,135,159,202,256,305,380,439,547,687,782,962,1097,1189,1316,1097,1006,804,540,384,204,109,43,22,4,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,1,0,0,0,0,2,6,7,6,17,44,85,156,310,475,663,792,794,609,346,209,114,66,75,65,49,45,31,28,25,34,25,24,11,14,15,9,10,5,2,4,3,3,2,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,6,9,6,13,15,11,37,46,59,72,105,176,280,292,296,342,425,462,479,456,427,361,252,297,247,206,181,110,112,91,72,61,54,51,56,16,19,26,38,15,24,22,17,14,20,14,26,13,7,7,11,4,0,0,3,1,7
